age,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,g,lg_id,mp,name,obpm,orb_pct,ows,per,pid,pos,ring,season,stl_pct,team_id,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
33,0.0,0.0,-16.5,2.4,0.0,0.0,,,1,NBA,3,Dick Snyder,-18.9,0.0,0.0,-15.5,743,SG,False,1977-78,0.0,CLE,100.0,0.0,,12.8,0.0,0.0,-0.513
34,15.1,1.9,-4.5,0.8,11.3,0.1,,.290,9,NBA,88,Dick Snyder,-5.3,2.5,-0.1,8.2,743,SG,True,1978-79,2.2,SEA,16.7,6.9,.372,19.1,-0.1,0.0,-0.004
22,38.9,0.0,-9.5,3.3,19.4,0.1,.286,.000,10,NBA,24,Eric Snow,-12.8,0.0,-0.2,-0.8,744,PG,False,1995-96,4.5,SEA,36.4,10.5,.143,22.2,0.0,-0.1,-0.252
23,38.6,0.0,-0.6,-2.0,4.9,0.0,.364,.182,8,NBA,48,Eric Snow,1.4,0.0,0.2,18.0,744,PG,False,1996-97,4.4,SEA,0.0,2.4,.547,11.1,0.0,0.2,.222
25,31.0,0.3,-0.5,0.0,11.3,0.1,.148,.307,8,NBA,306,Eric Snow,-0.6,1.0,0.3,14.0,744,PG,False,1998-99,1.5,PHI,20.0,6.0,.496,18.5,0.1,0.4,.061
26,42.5,0.6,-1.8,-1.5,8.8,0.0,.129,.129,5,NBA,138,Eric Snow,-0.3,0.0,0.3,16.2,744,PG,False,1999-00,1.6,PHI,17.6,4.2,.565,13.2,0.0,0.4,.122
27,24.8,0.2,-1.0,0.8,9.7,0.4,.033,.262,23,NBA,717,Eric Snow,-1.8,4.0,0.1,11.8,744,PG,False,2000-01,2.1,PHI,16.1,6.8,.457,17.9,0.2,0.6,.038
28,29.9,0.0,-5.7,0.2,14.3,-0.1,.107,.393,5,NBA,171,Eric Snow,-5.9,2.0,-0.2,9.5,744,PG,False,2001-02,1.9,PHI,18.6,7.8,.411,22.2,-0.2,-0.3,-0.078
29,27.6,0.0,1.1,0.6,8.9,0.4,.098,.569,12,NBA,415,Eric Snow,0.5,2.7,0.6,14.6,744,PG,False,2002-03,2.4,PHI,19.0,5.9,.541,18.1,0.3,1.0,.114
32,14.4,0.6,-1.1,2.2,9.5,0.4,.013,.382,13,NBA,408,Eric Snow,-3.3,2.9,-0.1,8.2,744,PG,False,2005-06,1.5,CLE,19.1,6.3,.484,12.8,0.1,0.3,.034
33,19.4,0.7,-1.7,1.6,10.2,0.4,.079,.368,19,NBA,244,Eric Snow,-3.3,3.3,-0.1,7.9,744,PG,False,2006-07,2.5,CLE,15.3,6.7,.362,10.3,0.0,0.3,.062
23,0.0,12.6,-4.5,9.5,0.0,0.0,.000,.000,3,NBA,5,Mike Smrek,-14.0,0.0,0.0,-5.9,746,C,False,1985-86,0.0,CHI,0.0,0.0,.000,8.4,0.0,0.0,-0.191
24,0.0,10.1,-8.3,0.1,12.3,0.1,.000,.600,10,NBA,33,Mike Smrek,-8.4,11.3,-0.1,2.1,746,C,True,1986-87,0.0,LAL,7.3,11.9,.316,17.0,-0.1,0.0,.003
25,0.0,5.3,-9.4,2.2,16.7,0.0,.000,.600,8,NBA,34,Mike Smrek,-11.6,3.6,-0.1,1.4,746,C,True,1987-88,1.5,LAL,24.0,10.4,.237,10.9,-0.1,-0.1,-0.092
23,5.4,2.5,-1.0,3.0,15.0,0.0,.000,.393,3,NBA,96,Rik Smits,-4.0,5.4,0.1,13.5,747,C,False,1989-90,1.1,IND,13.2,10.3,.563,18.7,0.0,0.1,.063
24,3.6,4.8,-1.2,1.9,20.1,0.1,.000,.216,5,NBA,88,Rik Smits,-3.1,5.5,0.1,15.0,747,C,False,1990-91,0.5,IND,11.0,12.6,.605,21.5,0.0,0.2,.090
25,0.0,2.0,-11.0,-0.2,12.3,0.0,.000,.182,3,NBA,28,Rik Smits,-10.8,12.7,-0.1,6.0,747,C,False,1991-92,3.7,IND,20.2,12.5,.421,24.2,-0.1,-0.1,-0.123
26,9.9,1.9,6.0,2.4,15.5,0.1,.016,.344,4,NBA,143,Rik Smits,3.6,11.4,0.4,23.1,747,C,False,1992-93,1.9,IND,9.8,13.5,.611,27.0,0.3,0.6,.189
27,14.9,1.5,0.7,0.6,15.7,0.7,.000,.284,16,NBA,450,Rik Smits,0.1,6.4,0.3,16.1,747,C,False,1993-94,1.2,IND,14.9,11.3,.522,29.4,0.3,1.0,.109
28,13.2,2.4,4.3,1.9,19.9,0.6,.004,.461,17,NBA,546,Rik Smits,2.4,7.4,1.6,22.1,747,C,False,1994-95,0.5,IND,10.9,13.7,.611,26.6,0.9,2.2,.193
29,11.8,1.0,1.9,-0.4,16.5,0.2,.000,.182,5,NBA,166,Rik Smits,2.3,10.4,0.3,20.3,747,C,False,1995-96,0.7,IND,14.4,13.7,.571,27.9,0.2,0.5,.151
31,9.5,2.3,1.4,1.0,17.9,0.6,.005,.306,16,NBA,476,Rik Smits,0.4,4.8,1.0,19.6,747,C,False,1997-98,0.9,IND,8.1,11.6,.559,27.0,0.4,1.6,.163
32,6.8,3.7,-3.3,0.5,19.4,0.4,.000,.136,13,NBA,293,Rik Smits,-3.9,6.9,0.0,15.4,747,C,False,1998-99,1.1,IND,13.8,13.4,.491,29.3,-0.1,0.3,.051
33,9.1,3.1,0.3,1.6,13.5,0.4,.005,.193,22,NBA,461,Rik Smits,-1.3,6.3,0.6,17.2,747,C,False,1999-00,1.2,IND,10.7,10.0,.537,25.9,0.3,1.0,.102
22,7.8,0.0,-8.0,-0.8,0.0,0.0,.000,.231,7,NBA,40,Tony Smith,-7.2,9.3,-0.1,2.4,750,SG,False,1990-91,1.3,LAL,29.5,4.6,.489,23.0,-0.1,-0.1,-0.132
23,20.7,0.0,-4.4,3.7,3.2,0.0,.200,.200,4,NBA,40,Tony Smith,-8.1,2.9,-0.1,4.9,750,PG,False,1991-92,5.3,LAL,21.6,3.0,.322,15.9,0.0,-0.1,-0.113
24,4.4,0.9,-0.9,-0.9,4.8,0.0,.160,.360,5,NBA,73,Tony Smith,0.0,6.9,0.1,12.6,750,SG,False,1992-93,0.7,LAL,9.4,5.9,.587,19.0,0.0,0.2,.109
26,20.1,0.0,-11.5,-3.4,8.9,0.0,.769,.154,6,NBA,27,Tony Smith,-8.1,4.2,-0.2,-2.9,750,SG,False,1994-95,0.0,LAL,22.4,6.5,.324,31.0,-0.1,-0.2,-0.299
27,27.1,0.0,4.3,4.0,2.1,0.0,.526,.000,3,NBA,61,Tony Smith,0.3,5.8,0.1,16.0,750,SG,False,1995-96,3.5,MIA,13.6,4.0,.579,16.8,0.1,0.1,.080
28,29.4,0.0,-13.3,4.1,16.5,0.0,1.000,2.000,2,NBA,9,Tony Smith,-17.3,0.0,-0.1,-6.1,750,PG,False,1996-97,6.1,CHH,61.5,7.3,.266,25.3,0.0,-0.1,-0.483
22,26.3,0.6,4.0,1.9,3.8,-0.1,.324,.176,3,NBA,100,Steve Smith,2.1,3.6,0.3,20.7,754,SG,False,1991-92,2.1,MIA,7.6,3.7,.655,17.7,0.2,0.3,.123
24,11.3,0.7,2.5,-0.4,7.7,0.0,.275,.313,5,NBA,192,Steve Smith,2.9,9.6,0.5,18.2,754,SG,False,1993-94,1.1,MIA,9.9,8.6,.527,23.4,0.2,0.5,.131
25,12.1,0.7,2.0,0.4,7.7,0.1,.419,.442,3,NBA,108,Steve Smith,1.6,1.0,0.2,17.5,754,SG,False,1994-95,3.0,ATL,5.5,4.2,.555,23.6,0.1,0.3,.133
26,14.8,2.4,2.7,0.5,7.8,0.0,.357,.304,10,NBA,421,Steve Smith,2.3,4.3,1.2,19.8,754,SG,False,1995-96,1.7,ATL,7.6,6.0,.560,24.1,0.5,1.2,.137
27,7.9,0.2,0.2,0.4,7.3,0.1,.396,.532,10,NBA,421,Steve Smith,-0.2,3.7,0.5,12.3,754,SG,False,1996-97,0.5,ATL,14.0,5.7,.551,23.1,0.2,0.6,.070
28,12.8,1.4,6.7,-1.4,7.3,0.2,.294,.235,4,NBA,160,Steve Smith,8.1,1.6,0.7,24.2,754,SG,False,1997-98,0.7,ATL,6.2,4.4,.660,25.1,0.4,0.9,.269
29,19.0,0.4,0.9,-0.5,6.1,0.3,.216,.281,9,NBA,356,Steve Smith,1.4,4.7,0.2,14.9,754,SG,False,1998-99,2.3,ATL,10.9,5.4,.454,26.5,0.3,0.5,.068
30,13.7,0.5,5.7,0.8,5.7,0.5,.293,.431,16,NBA,604,Steve Smith,4.9,2.7,1.9,18.5,754,SG,False,1999-00,1.8,POR,11.1,4.2,.636,19.6,1.2,2.5,.195
31,10.7,0.6,-0.4,1.1,7.4,-0.1,.324,.471,3,NBA,122,Steve Smith,-1.5,4.5,0.2,14.7,754,SG,False,2000-01,0.9,POR,19.6,5.9,.621,19.5,0.1,0.1,.042
32,9.9,0.2,2.3,0.0,7.8,0.2,.437,.345,10,NBA,298,Steve Smith,2.3,5.4,0.6,14.3,754,SG,False,2001-02,1.5,SAS,6.5,6.6,.514,17.4,0.3,0.8,.127
33,14.5,0.0,-6.9,-2.8,9.6,0.1,.500,.167,9,NBA,66,Steve Smith,-4.1,1.7,-0.1,3.5,754,SG,True,2002-03,0.8,SAS,7.2,5.8,.311,19.2,-0.1,-0.1,-0.042
34,6.2,0.0,-1.6,-5.8,14.9,0.0,.423,.115,5,NBA,46,Steve Smith,4.1,4.8,0.1,21.4,754,SG,False,2003-04,0.0,NOH,9.9,9.8,.586,30.9,0.0,0.1,.150
35,0.0,0.0,-14.7,-1.9,0.0,0.0,.000,.000,3,NBA,8,Steve Smith,-12.8,0.0,0.0,-9.8,754,SG,False,2004-05,0.0,MIA,0.0,0.0,.000,12.0,0.0,0.0,-0.264
24,4.6,,,,,0.6,.000,.359,10,ABA,374,Sam Smith,,,-0.1,11.9,756,SF,False,1967-68,,MNM,8.4,9.4,.447,16.8,,0.5,.070
25,8.6,,,,,0.1,.035,.281,7,ABA,157,Sam Smith,,,-0.4,5.7,756,SF,False,1968-69,,KEN,11.1,11.8,.351,17.9,,-0.3,-0.091
26,4.8,,,,,0.3,.000,.384,12,ABA,354,Sam Smith,,,0.7,13.4,756,SF,False,1969-70,,KEN,17.8,12.7,.588,15.1,,1.0,.132
27,12.9,,,,,0.0,.333,.000,3,ABA,10,Sam Smith,,,0.0,12.0,756,SF,True,1970-71,,UTS,0.0,,.333,,,0.0,-0.151
23,89.6,0.0,-31.0,-22.0,0.0,0.0,,,2,NBA,3,Russ Smith,-9.0,0.0,0.0,23.8,757,PG,False,2014-15,0.0,MEM,,0.0,,0.0,0.0,0.0,.241
22,24.0,0.0,0.4,-0.6,4.1,0.0,,.269,11,NBA,96,Robert Smith,1.0,5.4,0.2,16.7,758,PG,False,1977-78,2.8,DEN,21.6,4.8,.671,14.5,0.1,0.3,.134
23,17.3,0.0,-7.6,2.1,4.5,0.0,,.286,3,NBA,25,Robert Smith,-9.7,4.1,-0.1,0.5,758,PG,False,1978-79,3.7,DEN,20.2,4.3,.127,15.6,0.0,-0.1,-0.182
26,26.8,0.0,-1.3,-1.6,12.5,0.0,.269,.308,6,NBA,68,Robert Smith,0.3,1.7,0.2,15.4,758,PG,False,1981-82,0.8,MIL,3.3,6.6,.491,19.0,0.0,0.2,.132
27,38.3,0.0,7.6,0.7,10.1,0.0,.111,.222,6,NBA,19,Robert Smith,6.9,16.7,0.1,24.1,758,PG,False,1982-83,2.3,SAS,9.2,13.2,.506,21.8,0.0,0.1,.240
25,15.8,0.2,0.1,1.9,8.6,0.2,,.222,6,NBA,227,Randy Smith,-1.8,2.1,-0.1,11.2,760,SG,False,1973-74,1.9,BUF,,5.4,.430,,0.1,0.1,.026
26,24.8,0.2,5.2,2.6,8.5,0.2,,.286,7,NBA,286,Randy Smith,2.6,2.9,0.5,17.7,760,SG,False,1974-75,2.9,BUF,,5.6,.533,,0.5,0.7,.119
27,31.0,0.0,4.1,0.7,12.6,0.2,,.304,9,NBA,386,Randy Smith,3.5,1.5,0.8,19.2,760,SG,False,1975-76,1.7,BUF,,7.3,.556,,0.6,1.0,.123
34,39.0,0.0,2.8,0.5,6.7,0.0,.000,.800,2,NBA,15,Randy Smith,2.3,0.0,0.0,19.4,760,SG,False,1982-83,3.3,ATL,0.0,3.4,.444,19.9,0.0,0.1,.196
22,18.5,1.7,-2.1,-1.0,9.3,0.3,,.385,16,NBA,235,Phil Smith,-1.1,3.0,-0.2,12.9,761,SG,True,1974-75,1.8,GSW,,6.1,.424,,0.0,0.1,.030
23,18.3,0.7,4.0,-1.0,8.2,0.3,,.322,13,NBA,493,Phil Smith,5.0,4.7,1.6,21.3,761,SG,False,1975-76,2.0,GSW,,6.4,.558,,0.7,1.9,.184
24,15.8,0.6,0.6,1.6,11.0,0.3,,.341,10,NBA,371,Phil Smith,-1.0,2.5,0.3,13.1,761,SG,False,1976-77,1.8,GSW,,6.5,.468,,0.2,0.6,.073
29,11.4,0.6,-2.9,0.7,5.6,0.1,.033,.100,8,NBA,92,Phil Smith,-3.5,3.5,-0.1,7.2,761,SG,False,1981-82,2.8,SEA,11.3,4.5,.399,16.2,0.0,0.0,.010
30,7.9,0.0,-8.0,0.2,17.0,0.0,.000,.000,2,NBA,19,Phil Smith,-8.2,0.0,0.0,5.6,761,SG,False,1982-83,0.0,SEA,25.0,7.5,.500,16.8,0.0,0.0,-0.080
23,25.7,5.9,-6.1,4.5,23.7,0.0,.000,1.500,3,NBA,19,Otis Smith,-10.6,4.6,-0.1,12.9,763,SG,False,1986-87,0.0,DEN,28.7,12.9,.502,27.4,0.0,-0.1,-0.147
25,17.3,1.1,-2.0,1.6,13.8,0.0,.000,.083,4,NBA,49,Otis Smith,-3.5,12.3,0.0,13.2,763,SG,False,1988-89,1.9,GSW,7.4,13.1,.382,21.9,0.0,0.0,-0.005
23,15.7,2.1,3.5,3.8,21.2,0.1,.000,.917,4,NBA,87,Michael Smith,-0.3,10.0,0.1,12.8,766,PF,False,1995-96,0.6,SAC,10.6,15.6,.564,9.8,0.1,0.3,.153
24,0.0,0.0,0.4,-5.4,0.0,0.0,.250,.875,4,NBA,16,Michael Smith,5.9,0.0,0.1,33.4,767,PF,False,1989-90,3.0,BOS,8.3,0.0,.767,31.8,0.0,0.1,.339
25,24.4,0.0,-9.2,-8.0,0.0,0.0,.500,.000,2,NBA,6,Michael Smith,-1.2,0.0,0.0,6.6,767,PF,False,1990-91,0.0,BOS,0.0,0.0,.500,14.6,0.0,0.0,.070
29,6.9,1.1,3.5,3.0,28.3,0.5,.000,.296,10,NBA,329,Larry Smith,0.5,19.8,0.6,16.9,769,PF,False,1986-87,1.8,GSW,13.3,23.7,.562,13.3,0.5,1.0,.149
31,12.5,4.1,1.7,6.7,15.0,0.1,.000,.000,8,NBA,148,Larry Smith,-5.0,11.6,-0.1,8.3,769,PF,False,1988-89,1.9,GSW,27.3,13.3,.250,5.9,0.1,0.1,.029
32,9.6,0.0,2.0,4.5,11.9,0.0,.000,.000,4,NBA,73,Larry Smith,-2.4,10.5,0.0,9.3,769,PF,False,1989-90,2.8,HOU,38.5,11.1,.750,7.7,0.1,0.1,.043
33,9.0,1.3,0.6,5.3,15.5,0.1,.250,.250,3,NBA,57,Larry Smith,-4.7,12.8,0.0,3.4,769,PF,False,1990-91,0.9,HOU,31.1,14.2,.225,5.1,0.0,0.0,.029
35,2.6,2.6,7.3,5.8,17.6,0.1,.000,1.333,6,NBA,50,Larry Smith,1.5,19.0,0.1,12.6,769,PF,False,1992-93,4.1,SAS,17.4,18.3,.735,5.1,0.1,0.2,.213
25,33.2,0.7,2.1,0.7,4.5,0.1,.105,.237,3,NBA,113,Kenny Smith,1.5,4.3,0.2,17.6,771,PG,False,1990-91,1.9,HOU,12.5,4.4,.548,19.2,0.1,0.3,.140
27,20.9,0.2,0.2,-2.0,5.9,0.3,.359,.281,12,NBA,391,Kenny Smith,2.2,0.7,0.7,14.8,771,PG,False,1992-93,1.2,HOU,15.3,3.5,.615,19.8,0.2,1.0,.120
28,21.4,0.4,1.2,-0.3,7.4,0.5,.402,.275,23,NBA,696,Kenny Smith,1.5,0.9,1.3,14.7,771,PG,True,1993-94,1.7,HOU,13.5,4.4,.585,16.4,0.6,1.7,.119
29,22.4,0.4,0.4,-0.7,7.4,0.2,.584,.225,22,NBA,652,Kenny Smith,1.2,1.3,1.1,13.8,771,PG,True,1994-95,1.1,HOU,13.7,4.4,.608,16.2,0.4,1.4,.101
30,31.7,0.0,-0.1,-2.2,5.1,0.0,.585,.245,8,NBA,191,Kenny Smith,2.1,2.3,0.5,16.5,771,PG,False,1995-96,1.3,HOU,12.0,3.7,.605,15.9,0.1,0.5,.137
24,7.9,,,,,0.1,.000,.419,7,ABA,131,John Smith,,,0.1,13.9,774,C,False,1968-69,,DLC,9.8,14.3,.531,11.5,,0.3,.092
25,0.0,,,,,0.0,.333,.000,2,ABA,10,John Smith,,,-0.1,-6.4,774,C,False,1969-70,,NYA,,10.1,.000,,,-0.1,-0.360
23,7.2,5.1,-2.1,3.6,16.0,0.1,.000,.297,4,NBA,120,Joe Smith,-5.7,9.0,-0.1,9.5,775,C,False,1998-99,0.9,MIN,10.7,12.3,.359,18.3,0.0,0.0,.001
24,2.1,1.1,-1.3,1.9,9.1,0.1,.059,.118,4,NBA,79,Joe Smith,-3.2,11.6,0.0,7.7,775,C,False,1999-00,2.2,MIN,18.3,10.4,.503,13.9,0.0,0.1,.036
26,0.0,1.8,-5.5,-1.0,18.0,0.0,.000,1.143,3,NBA,43,Joe Smith,-4.5,9.4,0.1,12.6,775,C,False,2001-02,0.0,MIN,8.7,13.5,.618,11.5,0.0,0.1,.100
27,0.0,1.8,-5.7,-0.4,15.6,0.0,.000,1.000,5,NBA,40,Joe Smith,-5.2,0.0,0.1,8.0,775,SF,False,2002-03,1.3,MIN,25.8,8.5,.810,13.1,0.0,0.1,.105
28,2.2,4.3,1.7,3.2,18.1,0.0,.018,.236,5,NBA,175,Joe Smith,-1.6,14.5,0.5,20.2,775,PF,False,2003-04,1.2,MIL,9.0,16.2,.543,17.6,0.2,0.4,.120
30,4.4,1.7,-2.0,2.6,25.4,0.0,.000,.273,5,NBA,106,Joe Smith,-4.7,6.8,0.2,14.2,775,PF,False,2005-06,1.0,MIL,2.6,15.8,.514,16.7,0.0,0.1,.060
32,4.5,2.3,-0.3,1.6,18.8,0.5,.014,.297,13,NBA,263,Joe Smith,-1.8,9.0,0.3,12.6,775,PF,False,2007-08,1.1,CLE,6.7,13.8,.514,16.2,0.1,0.7,.136
33,2.2,2.8,-1.4,0.4,21.9,0.4,.100,.580,13,NBA,218,Joe Smith,-1.9,6.1,0.3,14.1,775,C,False,2008-09,1.5,CLE,10.0,14.2,.574,15.4,0.0,0.7,.164
34,0.0,3.8,-11.7,1.3,5.4,0.0,.000,.000,5,NBA,24,Joe Smith,-13.0,4.6,-0.1,-4.4,775,PF,False,2009-10,0.0,ATL,25.0,4.9,.000,7.9,-0.1,-0.1,-0.184
35,0.0,0.0,-12.0,-2.4,0.0,0.0,.000,.000,5,NBA,11,Joe Smith,-9.6,10.7,0.0,-5.9,775,PF,False,2010-11,0.0,LAL,0.0,5.7,.000,8.6,0.0,0.0,-0.164
26,0.0,6.9,-2.6,-2.1,20.3,0.0,.000,2.000,4,NBA,10,Jabari Smith,-0.5,11.0,0.1,25.7,778,C,False,2003-04,0.0,SAC,0.0,15.8,.665,16.8,0.0,0.1,.363
27,0.0,0.0,-6.9,2.8,0.0,0.0,,,3,NBA,4,Jabari Smith,-9.7,0.0,0.0,-8.5,778,PF,False,2004-05,0.0,NJN,,0.0,,0.0,0.0,0.0,-0.008
22,0.0,3.0,-3.6,0.7,11.5,0.0,.000,1.333,5,NBA,59,Greg Smith,-4.3,13.0,0.1,13.0,779,C,False,2012-13,1.7,HOU,21.9,12.3,.630,13.6,0.0,0.1,.072
24,0.0,0.0,-3.6,2.7,0.0,0.0,,,1,NBA,1,Greg Smith,-6.2,0.0,0.0,0.0,779,PF,False,2014-15,0.0,DAL,,0.0,,0.0,0.0,0.0,-0.039
23,8.3,,,,,0.1,,.234,10,NBA,329,Greg Smith,,,0.3,11.8,780,PF,False,1969-70,,MIL,,,.516,,,0.5,.067
24,10.1,,,,,0.8,,.313,14,NBA,454,Greg Smith,,,0.9,15.3,780,PF,True,1970-71,,MIL,,12.3,.556,,,1.7,.184
26,0.0,,,,,0.0,,.600,4,NBA,6,Garfield Smith,,,-0.1,-16.0,781,PF,False,1971-72,,BOS,,8.1,.158,,,-0.1,-0.832
27,2.3,,,,,0.1,.000,.412,4,ABA,63,Garfield Smith,,,-0.2,7.7,781,C,False,1972-73,,SDA,4.7,15.7,.299,12.4,,-0.1,-0.060
24,6.7,2.4,0.8,1.5,20.9,0.1,,.193,5,NBA,171,Elmore Smith,-0.6,9.6,0.2,19.7,782,C,False,1973-74,1.9,LAL,,14.7,.503,,0.1,0.4,.100
26,1.3,5.1,-1.2,1.5,17.1,0.0,,.778,3,NBA,104,Elmore Smith,-2.7,7.1,0.1,15.8,782,C,False,1975-76,0.9,MIL,,13.0,.607,,0.0,0.2,.082
27,3.4,3.1,5.1,1.1,34.5,0.2,,.242,3,NBA,56,Elmore Smith,3.9,9.1,0.1,25.6,782,C,False,1976-77,4.1,CLE,,20.4,.561,,0.1,0.3,.281
28,0.0,2.8,-9.1,-1.6,28.9,0.0,,.250,2,NBA,56,Elmore Smith,-7.5,11.6,0.0,14.5,782,C,False,1977-78,2.5,CLE,15.8,19.6,.469,21.7,-0.1,0.0,-0.005
27,9.3,0.0,-2.8,1.0,11.5,0.0,.000,.143,3,NBA,48,Derek Smith,-3.8,4.7,-0.1,7.8,788,SG,False,1988-89,1.1,PHI,28.7,8.1,.638,19.2,0.0,0.0,-0.021
28,14.6,0.0,-4.3,-4.6,0.0,0.0,.125,.250,1,NBA,15,Derek Smith,0.4,0.0,0.0,20.1,788,SF,False,1989-90,3.4,PHI,10.1,0.0,.619,29.2,0.0,0.0,.084
29,7.8,0.7,-4.2,0.6,8.9,0.1,.048,.667,10,NBA,86,Derek Smith,-4.9,2.8,-0.1,5.4,788,SF,False,1990-91,1.8,BOS,22.8,6.0,.534,17.9,0.0,0.0,-0.014
27,,,,,,0.0,,,1,BAA,,Deb Smith,,,0.0,,789,,False,1946-47,,STB,,,.000,,,0.0,
26,18.1,3.8,5.2,6.7,6.1,0.0,.000,.667,4,NBA,19,Charles Smith,-1.5,12.1,0.0,13.3,794,SG,False,2001-02,5.9,SAS,43.6,9.1,.644,17.6,0.0,0.0,.065
22,39.7,0.0,5.5,1.0,0.0,0.0,.000,.000,3,NBA,9,Charles Smith,4.5,14.4,0.0,23.6,795,PG,False,1989-90,5.3,BOS,0.0,6.8,.500,9.4,0.0,0.0,.220
26,9.2,5.5,-0.3,4.1,14.7,0.2,.000,.268,5,NBA,148,Charles Smith,-4.4,7.7,-0.1,12.3,796,SF,False,1991-92,1.4,LAC,13.8,11.1,.463,22.2,0.1,0.1,.026
27,8.5,2.5,-1.1,0.8,10.2,0.4,.000,.362,15,NBA,388,Charles Smith,-2.0,8.4,0.2,12.3,796,SF,False,1992-93,1.2,NYK,15.3,9.3,.522,21.9,0.1,0.6,.069
28,7.6,3.0,0.3,1.4,12.2,0.9,.017,.395,25,NBA,612,Charles Smith,-1.1,6.4,0.6,12.3,796,SF,False,1993-94,1.1,NYK,13.3,9.3,.532,18.2,0.4,1.5,.117
29,8.2,4.8,1.7,2.7,9.4,0.7,.021,.316,11,NBA,303,Charles Smith,-1.1,9.1,-0.1,13.4,796,SF,False,1994-95,2.4,NYK,18.2,9.2,.550,21.5,0.3,0.5,.085
30,10.5,4.3,1.0,4.4,18.5,0.2,.000,.167,10,NBA,165,Charles Smith,-3.4,8.3,0.0,14.3,796,PF,False,1995-96,2.3,SAS,13.4,13.6,.495,17.4,0.1,0.2,.062
29,13.2,0.5,0.0,0.1,9.4,0.5,,.152,13,NBA,379,Bingo Smith,-0.1,3.0,0.2,12.9,798,SG,False,1975-76,1.4,CLE,,6.1,.469,,0.2,0.7,.086
30,10.1,1.0,-8.9,-0.9,9.4,0.1,,.077,3,NBA,57,Bingo Smith,-8.0,4.5,-0.3,3.9,798,SF,False,1976-77,2.4,CLE,,6.7,.260,,-0.1,-0.2,-0.162
31,4.5,0.0,-1.9,-1.8,3.7,0.0,,.000,2,NBA,34,Bingo Smith,-0.1,6.3,0.1,15.3,798,SG,False,1977-78,0.0,CLE,7.1,5.1,.615,15.8,0.0,0.1,.071
25,10.4,,,,,0.2,.111,.185,7,ABA,99,Al Smith,,,0.1,9.1,800,SF,False,1971-72,,DNR,19.3,8.4,.514,15.2,,0.2,.118
26,20.6,,,,,0.3,.037,.370,5,ABA,185,Al Smith,,,-0.3,6.2,800,PG,False,1972-73,,DNR,22.3,6.4,.382,17.0,,0.0,-0.010
28,27.0,0.0,-3.4,-1.0,6.5,0.0,.151,.274,6,ABA,165,Al Smith,-2.4,1.2,0.1,10.7,800,PG,False,1974-75,0.6,UTS,21.2,3.8,.513,23.6,0.0,0.0,.014
25,7.0,,,,,0.0,,.263,4,NBA,53,Adrian Smith,,,0.1,11.1,801,SG,False,1961-62,,CIN,,,.495,,,0.1,.058
26,18.9,,,,,0.1,,.537,12,NBA,200,Adrian Smith,,,0.1,12.7,801,SG,False,1962-63,,CIN,,,.478,,,0.2,.043
27,8.5,,,,,0.0,,.269,7,NBA,66,Adrian Smith,,,-0.1,5.7,801,SG,False,1963-64,,CIN,,,.361,,,-0.1,-0.072
28,19.0,,,,,0.0,,.458,4,NBA,150,Adrian Smith,,,0.2,12.1,801,SG,False,1964-65,,CIN,,,.494,,,0.2,.053
29,12.2,,,,,0.0,,.373,5,NBA,157,Adrian Smith,,,0.1,11.3,801,SG,False,1965-66,,CIN,,,.473,,,0.1,.033
30,11.6,,,,,0.0,,.250,4,NBA,120,Adrian Smith,,,0.0,8.7,801,SG,False,1966-67,,CIN,,,.422,,,-0.1,-0.038
35,6.9,,,,,0.3,.051,.374,11,ABA,297,Adrian Smith,,,0.4,12.0,801,SG,False,1971-72,,VIR,8.7,2.9,.542,15.9,,0.6,.102
28,,,,,,0.2,,.155,3,BAA,,Belus Smawley,,,0.3,,803,SG,False,1946-47,,STB,,,.343,,,0.6,
29,,,,,,0.1,,.209,6,BAA,,Belus Smawley,,,0.3,,803,SG,False,1947-48,,STB,,,.351,,,0.4,
30,,,,,,0.0,,.000,2,BAA,,Belus Smawley,,,0.0,,803,SG,False,1948-49,,STB,,,.417,,,0.0,
23,22.5,,,,,0.0,,.333,2,NBA,34,Jerry Sloan,,,0.0,19.0,807,SG,False,1965-66,,BAL,,,.472,,,0.0,.070
24,2.0,,,,,0.0,,.290,3,NBA,71,Jerry Sloan,,,0.0,9.1,807,SG,False,1966-67,,CHI,,,.429,,,0.0,-0.022
25,12.3,,,,,0.2,,.676,5,NBA,137,Jerry Sloan,,,0.0,11.6,807,SG,False,1967-68,,CHI,,,.448,,,0.1,.049
27,7.4,,,,,0.1,,.338,5,NBA,190,Jerry Sloan,,,-0.1,10.1,807,SF,False,1969-70,,CHI,,,.435,,,0.0,.005
28,8.6,,,,,0.2,,.197,7,NBA,284,Jerry Sloan,,,0.1,12.8,807,SG,False,1970-71,,CHI,,11.2,.468,,,0.3,.047
29,8.1,,,,,0.1,,.297,4,NBA,170,Jerry Sloan,,,-0.1,10.3,807,SG,False,1971-72,,CHI,,9.8,.435,,,0.0,-0.002
30,7.1,,,,,0.4,,.184,7,NBA,292,Jerry Sloan,,,0.1,11.7,807,SG,False,1972-73,,CHI,,9.1,.467,,,0.5,.090
