age,and1s,astd_pts,drawn_shooting,fga_blkd,fouls_blocking,fouls_offensive,fouls_shooting,fouls_take,g,lg_id,mp,name,pct_1,pct_2,pct_3,pct_4,pct_5,pid,plus_minus_net,plus_minus_on,pos,ring,season,team_id,tov_bad_pass,tov_lost_ball,tov_other
32,0,4,0,0,0,0,1,0,2,NBA,23,Keith Bogans,,92%,8%,,,3802,-4.8,-2.7,SG,False,2012-13,BRK,0,1,0
26,0,2,1,0,,0,5,0,4,NBA,39,Mark Blount,,,,,100%,3808,8.8,11.4,C,False,2001-02,BOS,1,0,0
27,1,6,5,2,,2,9,0,10,NBA,144,Mark Blount,,,,,100%,3808,-10.2,-7.8,C,False,2002-03,BOS,3,1,4
28,1,9,10,4,,3,10,0,4,NBA,145,Mark Blount,,,,15%,85%,3808,23.4,-13.5,C,False,2003-04,BOS,3,2,4
29,0,3,1,0,,2,3,0,4,NBA,43,Mark Blount,,,,,100%,3808,13.3,10.5,C,False,2004-05,BOS,1,1,3
33,0,5,1,0,,2,3,0,5,NBA,88,Corie Blount,,,,99%,1%,3809,-16.2,-20.1,PF,False,2001-02,PHI,0,2,2
20,1,0,1,0,,0,2,0,2,NBA,25,Andray Blatche,,,,,100%,3814,-17.3,-25.0,PF,False,2006-07,WAS,1,0,0
21,0,2,4,2,,1,8,0,6,NBA,89,Andray Blatche,,,,39%,61%,3814,6.1,-0.1,PF,False,2007-08,WAS,2,2,1
26,3,19,7,5,0,0,8,0,7,NBA,138,Andray Blatche,,,,42%,59%,3814,6.8,5.9,C,False,2012-13,BRK,2,2,1
27,0,9,9,6,2,1,10,0,12,NBA,172,Andray Blatche,,,,,100%,3814,8.5,4.4,PF,False,2013-14,BRK,1,6,3
24,0,6,0,0,,0,0,0,4,NBA,17,Steve Blake,100%,,,,,3819,13.1,10.0,PG,False,2004-05,WAS,0,0,1
26,0,50,0,1,,1,3,0,5,NBA,180,Steve Blake,98%,1%,1%,,,3819,25.5,-0.3,PG,False,2006-07,DEN,8,1,1
28,1,78,2,1,,1,3,0,6,NBA,231,Steve Blake,100%,,,,,3819,-6.5,-7.5,PG,False,2008-09,POR,5,1,3
30,0,45,0,0,2,0,2,0,9,NBA,145,Steve Blake,100%,,,,,3819,5.3,2.6,PG,False,2010-11,LAL,5,0,0
31,0,62,0,2,0,0,12,0,12,NBA,306,Steve Blake,100%,,,,,3819,-8.4,-8.6,PG,False,2011-12,LAL,14,1,0
32,1,10,1,2,0,0,4,2,2,NBA,75,Steve Blake,100%,,,,,3819,4.5,-17.8,PG,False,2012-13,LAL,1,2,1
33,0,5,0,0,0,0,0,0,6,NBA,45,Steve Blake,100%,,,,,3819,-21.9,-22.7,PG,False,2013-14,GSW,1,1,0
34,0,20,0,0,0,0,2,1,5,NBA,43,Steve Blake,99%,1%,,,,3819,-19.3,-25.4,PG,False,2014-15,POR,2,0,0
35,0,24,0,0,0,0,3,0,4,NBA,43,Steve Blake,100%,,,,,3819,-16.4,-22.8,PG,False,2015-16,DET,1,3,0
20,1,11,3,3,,0,12,0,10,NBA,91,DeJuan Blair,,,,79%,21%,3820,-9.4,-11.9,PF,False,2009-10,SAS,1,1,0
21,1,5,1,6,1,0,4,0,4,NBA,50,DeJuan Blair,,,11%,85%,3%,3820,20.6,13.3,PF,False,2010-11,SAS,1,0,1
22,0,5,3,2,0,1,5,0,10,NBA,76,DeJuan Blair,,,,63%,38%,3820,-12.3,-3.9,PF,False,2011-12,SAS,0,0,1
23,1,15,5,1,1,0,9,0,12,NBA,76,DeJuan Blair,,,,94%,6%,3820,30.1,35.2,PF,False,2012-13,SAS,0,1,0
24,1,2,5,2,1,1,6,0,6,NBA,81,DeJuan Blair,,,,69%,31%,3820,20.9,13.2,PF,False,2013-14,DAL,2,1,2
24,0,4,0,0,,0,1,0,3,NBA,26,Chauncey Billups,32%,68%,,,,3836,-20.8,-26.1,SG,False,2000-01,MIN,0,1,0
25,2,36,8,2,,1,1,0,3,NBA,134,Chauncey Billups,100%,,,,,3836,150.7,0.0,PG,False,2001-02,MIN,6,2,1
26,2,147,29,13,,9,12,0,14,NBA,485,Chauncey Billups,100%,,,,,3836,9.8,4.8,PG,False,2002-03,DET,17,7,10
27,5,290,41,14,,4,22,0,23,NBA,881,Chauncey Billups,97%,2%,1%,,,3836,3.8,8.3,PG,True,2003-04,DET,28,22,10
28,9,351,52,27,,6,30,0,25,NBA,985,Chauncey Billups,95%,4%,1%,,,3836,-1.3,5.2,PG,False,2004-05,DET,29,12,8
29,4,270,33,10,,6,20,0,18,NBA,705,Chauncey Billups,81%,19%,,,,3836,12.9,6.1,PG,False,2005-06,DET,20,13,10
30,2,201,28,10,,9,16,0,16,NBA,649,Chauncey Billups,93%,7%,,,,3836,29.4,8.2,PG,False,2006-07,DET,16,15,15
31,5,184,35,10,,1,13,0,15,NBA,480,Chauncey Billups,98%,2%,,,,3836,-1.0,2.4,PG,False,2007-08,DET,10,9,1
32,8,250,39,7,,4,13,0,16,NBA,619,Chauncey Billups,84%,16%,,,,3836,0.5,9.6,PG,False,2008-09,DEN,20,7,4
33,2,78,10,3,,4,11,0,6,NBA,207,Chauncey Billups,79%,21%,,,,3836,-18.9,-6.9,PG,False,2009-10,DEN,6,8,4
34,0,9,1,0,0,0,1,0,1,NBA,35,Chauncey Billups,100%,,,,,3836,15.3,3.4,PG,False,2010-11,NYK,3,0,0
36,1,13,3,3,0,1,6,0,6,NBA,115,Chauncey Billups,,95%,5%,,,3836,-16.2,-16.4,SG,False,2012-13,LAC,5,2,1
20,3,14,15,1,,1,19,0,11,NBA,267,Andris Biedrins,,,,,100%,3841,6.4,4.7,C,False,2006-07,GSW,2,4,3
26,0,3,0,0,0,0,6,0,3,NBA,17,Andris Biedrins,,,,36%,64%,3841,-3.8,-3.3,C,False,2012-13,GSW,1,0,0
23,3,180,25,15,,3,11,0,16,NBA,661,Mike Bibby,61%,39%,,,,3842,7.4,4.1,PG,False,2001-02,SAC,19,13,5
24,2,135,10,7,,2,14,0,12,NBA,404,Mike Bibby,61%,39%,,,,3842,-2.3,1.6,PG,False,2002-03,SAC,6,7,5
25,2,179,20,16,,4,18,0,12,NBA,497,Mike Bibby,100%,,,,,3842,16.1,2.6,PG,False,2003-04,SAC,20,11,4
26,1,72,8,5,,2,2,0,5,NBA,200,Mike Bibby,100%,,,,,3842,-4.6,-6.0,PG,False,2004-05,SAC,8,3,2
27,1,66,12,4,,4,6,0,6,NBA,255,Mike Bibby,100%,,,,,3842,27.6,-6.7,PG,False,2005-06,SAC,12,2,4
29,0,47,7,2,,1,7,0,7,NBA,252,Mike Bibby,100%,,,,,3842,6.5,-12.8,PG,False,2007-08,ATL,8,4,1
30,2,101,5,3,,5,12,0,11,NBA,390,Mike Bibby,100%,,,,,3842,8.9,-6.8,PG,False,2008-09,ATL,14,5,5
31,0,59,3,3,,0,11,0,11,NBA,292,Mike Bibby,100%,,,,,3842,13.1,-2.5,PG,False,2009-10,ATL,10,2,0
32,0,50,0,0,1,1,13,0,20,NBA,415,Mike Bibby,99%,1%,,,,3842,-15.6,-6.3,PG,False,2010-11,MIA,13,2,2
33,0,27,1,1,0,0,3,0,5,NBA,118,Mike Bibby,100%,,,,,3842,15.1,-8.8,PG,False,2011-12,NYK,2,1,1
28,0,88,0,1,,1,5,0,4,NBA,163,Travis Best,100%,,,,,3848,22.9,-4.2,PG,False,2000-01,IND,4,1,1
32,1,21,4,2,,0,1,0,4,NBA,82,Travis Best,100%,,,,,3848,6.6,-9.0,PG,False,2004-05,NJN,2,1,0
32,1,4,2,0,,1,5,0,4,NBA,61,David Benoit,,,96%,5%,,3857,-18.0,-18.0,SF,False,2000-01,UTA,1,0,1
20,0,0,0,0,,0,0,0,1,NBA,4,Jonathan Bender,,,67%,33%,,3867,-8.2,-16.1,SF,False,2000-01,IND,0,0,0
21,0,4,0,0,,2,2,0,5,NBA,45,Jonathan Bender,,,83%,17%,,3867,-15.7,-12.0,SF,False,2001-02,IND,0,2,3
22,0,0,2,1,,0,0,0,3,NBA,34,Jonathan Bender,,,13%,69%,18%,3867,-8.6,-14.0,SF,False,2002-03,IND,0,0,0
23,2,16,8,7,,2,10,0,16,NBA,200,Jonathan Bender,,,71%,24%,6%,3867,-2.2,3.7,SF,False,2003-04,IND,4,4,4
24,2,14,5,2,,0,8,0,15,NBA,124,Raja Bell,,57%,40%,3%,,3873,19.3,17.3,SG,False,2000-01,PHI,1,3,1
25,0,0,0,0,,0,0,0,3,NBA,8,Raja Bell,,100%,,,,3873,-30.9,-40.0,SG,False,2001-02,PHI,0,0,0
26,2,64,8,6,,3,16,0,17,NBA,305,Raja Bell,13%,71%,16%,,,3873,16.2,10.2,SG,False,2002-03,DAL,3,0,3
29,3,87,14,11,,1,22,0,17,NBA,673,Raja Bell,,56%,44%,,,3873,1.4,2.6,SG,False,2005-06,PHO,4,5,1
30,2,45,5,3,,3,22,0,11,NBA,438,Raja Bell,,58%,42%,,,3873,3.4,6.2,SG,False,2006-07,PHO,6,4,5
31,0,23,6,0,,2,5,0,5,NBA,215,Raja Bell,,69%,31%,,,3873,0.3,-2.8,SG,False,2007-08,PHO,3,0,2
26,1,14,3,5,,0,6,0,5,NBA,108,Charlie Bell,,99%,1%,,,3875,0.1,-11.7,SG,False,2005-06,MIL,2,2,0
30,0,0,0,0,,0,1,0,3,NBA,8,Charlie Bell,,100%,,,,3875,-17.5,-21.1,SG,False,2009-10,MIL,0,0,0
21,1,8,2,1,,1,0,0,4,NBA,31,Rodrigue Beaubois,100%,,,,,3886,22.0,19.0,PG,False,2009-10,DAL,1,1,1
23,0,6,0,0,0,0,0,0,2,NBA,12,Rodrigue Beaubois,100%,,,,,3886,64.7,54.5,PG,False,2011-12,DAL,0,1,0
25,0,2,3,1,,3,9,0,4,NBA,69,Shane Battier,,,89%,12%,,3905,-12.4,-24.2,SF,False,2003-04,MEM,1,0,3
26,1,14,2,4,,0,11,0,4,NBA,119,Shane Battier,,72%,12%,16%,,3905,-11.7,-16.2,SG,False,2004-05,MEM,2,1,1
27,2,5,4,1,,3,8,0,4,NBA,129,Shane Battier,,,84%,16%,,3905,23.4,-8.2,SF,False,2005-06,MEM,2,2,4
28,0,34,2,0,,2,11,0,7,NBA,272,Shane Battier,,,93%,6%,1%,3905,-4.5,-4.5,SF,False,2006-07,HOU,2,4,2
29,0,6,1,2,,0,12,0,6,NBA,246,Shane Battier,,,98%,2%,,3905,-10.4,-5.1,SF,False,2007-08,HOU,1,7,0
30,0,68,3,10,,1,26,0,13,NBA,496,Shane Battier,,75%,19%,5%,2%,3905,-2.7,-2.3,SG,False,2008-09,HOU,9,5,1
32,1,34,2,3,0,3,9,0,13,NBA,339,Shane Battier,,,94%,6%,,3905,3.9,1.2,SF,False,2010-11,MEM,2,1,3
33,0,62,5,6,6,2,35,0,23,NBA,768,Shane Battier,,9%,84%,7%,,3905,3.3,9.2,SF,True,2011-12,MIA,9,4,3
34,0,27,5,2,9,1,27,1,22,NBA,392,Shane Battier,,3%,75%,22%,,3905,2.4,8.8,SF,True,2012-13,MIA,3,1,1
35,0,12,1,0,0,2,14,0,16,NBA,202,Shane Battier,,6%,77%,18%,,3905,0.3,3.0,SF,False,2013-14,MIA,2,1,3
25,1,33,10,3,,1,29,0,16,NBA,443,Tony Battie,,,,,100%,3906,-4.4,1.1,C,False,2001-02,BOS,3,6,2
26,0,13,1,4,,4,24,0,10,NBA,213,Tony Battie,,,,,100%,3906,4.4,2.0,C,False,2002-03,BOS,1,2,4
30,0,2,2,0,,0,9,0,4,NBA,87,Tony Battie,,,,100%,,3906,-4.1,-12.6,PF,False,2006-07,ORL,0,0,0
32,1,4,3,0,,0,6,0,21,NBA,128,Tony Battie,,,,90%,10%,3906,-3.0,-0.1,PF,False,2008-09,ORL,1,0,1
34,0,0,1,0,0,0,5,0,5,NBA,38,Tony Battie,,,,10%,90%,3906,-12.9,-19.3,C,False,2010-11,PHI,0,1,0
32,0,0,0,0,,0,0,0,1,NBA,1,Maceo Baston,,,,100%,,3911,5.6,0.0,PF,False,2007-08,TOR,0,0,0
22,1,5,12,2,,0,7,0,5,NBA,133,Brandon Bass,,,,48%,52%,3914,7.9,-6.8,C,False,2007-08,DAL,1,1,1
23,3,17,15,6,,0,8,0,10,NBA,192,Brandon Bass,,,,47%,53%,3914,9.2,4.6,C,False,2008-09,DAL,1,1,2
24,0,2,3,0,,0,0,0,7,NBA,42,Brandon Bass,,,,100%,,3914,1.7,11.7,PF,False,2009-10,ORL,1,0,0
25,1,5,6,2,0,1,2,0,6,NBA,139,Brandon Bass,,,12%,88%,,3914,-7.5,-2.3,PF,False,2010-11,ORL,2,2,3
26,2,34,30,15,0,4,25,0,20,NBA,608,Brandon Bass,,,,92%,8%,3914,-9.7,-2.7,PF,False,2011-12,BOS,4,5,6
27,1,17,6,4,1,0,9,0,6,NBA,204,Brandon Bass,,,55%,43%,3%,3914,12.4,-2.7,PF,False,2012-13,BOS,2,2,1
29,2,23,6,6,0,1,1,0,4,NBA,86,Brandon Bass,,,,100%,,3914,-22.3,-23.7,PF,False,2014-15,BOS,2,0,1
31,0,0,0,1,0,0,0,0,1,NBA,4,Brandon Bass,,,,,100%,3914,-54.0,-55.4,PF,False,2016-17,LAC,0,0,0
31,0,9,0,1,,1,1,0,7,NBA,55,Jon Barry,16%,70%,15%,,,3919,2.9,2.9,SG,False,2000-01,SAC,1,1,1
32,0,49,1,3,,0,5,0,10,NBA,177,Jon Barry,,99%,1%,,,3919,-1.3,-1.0,SG,False,2001-02,DET,9,8,2
33,0,46,3,0,,0,5,0,14,NBA,172,Jon Barry,12%,87%,1%,,,3919,-8.0,-5.6,SG,False,2002-03,DET,5,2,0
34,1,21,2,3,,0,1,0,5,NBA,100,Jon Barry,,87%,13%,,,3919,-3.9,-6.9,SG,False,2003-04,DEN,2,2,0
35,0,18,3,1,,0,9,0,7,NBA,183,Jon Barry,,48%,52%,,,3919,15.9,4.3,SG,False,2004-05,HOU,4,2,0
30,0,31,1,3,,2,3,0,5,NBA,149,Brent Barry,,94%,6%,,,3921,-21.8,-19.8,SG,False,2001-02,SEA,6,1,2
33,2,102,6,8,,5,25,0,23,NBA,555,Brent Barry,6%,93%,1%,,,3921,-6.0,1.5,SG,True,2004-05,SAS,16,6,5
34,1,49,6,4,,3,16,0,13,NBA,301,Brent Barry,,96%,4%,,,3921,-16.5,-6.3,SG,False,2005-06,SAS,4,0,5
35,0,49,1,0,,2,12,0,19,NBA,225,Brent Barry,3%,88%,9%,,,3921,-7.2,-1.3,SG,True,2006-07,SAS,8,1,2
36,1,38,2,1,,0,6,0,16,NBA,227,Brent Barry,18%,23%,49%,10%,,3921,4.3,2.5,SF,False,2007-08,SAS,7,2,0
37,0,7,0,0,,0,2,0,4,NBA,35,Brent Barry,,100%,,,,3921,-11.9,-12.9,SG,False,2008-09,HOU,3,0,1
34,0,3,0,0,,0,2,0,4,NBA,6,Dana Barros,91%,9%,,,,3922,15.8,15.5,PG,False,2001-02,DET,0,0,0
36,0,0,0,0,,0,0,0,1,NBA,1,Dana Barros,,100%,,,,3922,119.6,100.0,SG,False,2003-04,BOS,0,0,0
29,0,0,0,0,0,0,0,0,1,NBA,0,Earl Barron,100%,,,,,3923,6.6,0.0,C,False,2010-11,POR,0,0,0
26,2,70,9,7,,3,20,0,11,NBA,330,Matt Barnes,,1%,20%,78%,1%,3937,2.4,2.4,PF,False,2006-07,GSW,7,6,7
29,0,43,6,9,,1,15,0,14,NBA,326,Matt Barnes,,,100%,,,3937,-3.3,8.5,SF,False,2009-10,ORL,6,3,1
30,1,11,3,2,1,2,12,0,10,NBA,131,Matt Barnes,,,99%,1%,,3937,-0.7,-1.7,SF,False,2010-11,LAL,2,2,2
31,0,34,2,5,0,1,15,0,11,NBA,185,Matt Barnes,,2%,97%,,,3937,-3.8,-7.3,SF,False,2011-12,LAL,9,3,3
32,1,6,7,4,0,2,11,3,6,NBA,162,Matt Barnes,,,69%,31%,,3937,27.0,5.0,SF,False,2012-13,LAC,2,1,2
33,1,50,8,6,0,1,23,2,13,NBA,404,Matt Barnes,,,90%,10%,,3937,-6.5,-0.7,SF,False,2013-14,LAC,9,4,4
34,2,51,7,9,2,4,26,2,14,NBA,409,Matt Barnes,,,88%,12%,,3937,18.7,8.9,SF,False,2014-15,LAC,9,1,6
35,1,25,5,4,0,2,9,0,4,NBA,139,Matt Barnes,,,61%,39%,,3937,-7.4,-26.6,SF,False,2015-16,MEM,1,9,3
36,0,15,0,0,0,1,1,0,12,NBA,61,Matt Barnes,,,60%,39%,2%,3937,-27.3,-11.8,SF,True,2016-17,GSW,2,0,1
21,1,12,7,3,,2,7,0,6,NBA,181,Andrea Bargnani,,,,69%,31%,3945,-15.0,-11.5,PF,False,2006-07,TOR,3,1,3
22,0,5,1,2,,2,6,0,5,NBA,104,Andrea Bargnani,,,,98%,2%,3945,-24.2,-19.2,PF,False,2007-08,TOR,0,0,2
22,0,29,2,2,,0,1,0,12,NBA,116,Leandro Barbosa,100%,,,,,3947,-23.5,-15.3,PG,False,2004-05,PHO,4,1,0
23,5,133,21,14,,3,24,0,20,NBA,632,Leandro Barbosa,10%,90%,,,,3947,-9.0,-1.1,SG,False,2005-06,PHO,8,11,10
24,3,54,20,9,,5,10,0,11,NBA,349,Leandro Barbosa,31%,69%,,,,3947,-10.6,2.1,SG,False,2006-07,PHO,6,9,7
25,2,21,5,3,,2,1,0,5,NBA,143,Leandro Barbosa,47%,53%,,,,3947,-21.0,-11.5,SG,False,2007-08,PHO,1,1,2
27,3,48,9,7,,4,15,0,16,NBA,250,Leandro Barbosa,100%,,,,,3947,8.1,11.3,PG,False,2009-10,PHO,6,4,5
29,2,33,7,5,0,2,8,0,11,NBA,223,Leandro Barbosa,,94%,6%,,,3947,-24.5,-12.5,SG,False,2011-12,IND,6,2,5
32,2,41,11,5,0,1,4,3,21,NBA,229,Leandro Barbosa,3%,87%,10%,,,3947,-1.6,7.1,SG,True,2014-15,GSW,3,7,2
33,0,36,5,8,1,0,11,3,23,NBA,254,Leandro Barbosa,23%,68%,9%,,,3947,4.5,8.2,SG,False,2015-16,GSW,0,11,0
22,0,16,2,2,,0,2,0,4,NBA,60,Marcus Banks,100%,,,,,3952,1.9,-17.9,PG,False,2003-04,BOS,2,1,0
23,0,14,2,2,,0,5,0,7,NBA,106,Marcus Banks,100%,,,,,3952,-11.9,-9.3,PG,False,2004-05,BOS,3,3,0
25,0,2,0,0,,0,0,0,2,NBA,7,Marcus Banks,100%,,,,,3952,-26.5,-20.5,PG,False,2006-07,PHO,0,0,0
24,0,2,0,2,,0,0,0,8,NBA,20,Renaldo Balkman,,,2%,98%,,3957,20.1,29.1,PF,False,2008-09,DEN,0,0,0
30,1,9,5,9,,3,12,0,5,NBA,144,Vin Baker,,,,15%,85%,3958,-20.1,-19.8,C,False,2001-02,SEA,0,0,4
32,1,3,4,2,,1,6,0,4,NBA,57,Vin Baker,,,,2%,98%,3958,7.3,-7.5,PF,False,2003-04,NYK,0,1,1
22,0,0,0,1,,1,4,0,5,NBA,42,Dante Cunningham,,,,100%,,3978,-8.2,-19.0,PF,False,2009-10,POR,2,0,1
24,0,0,0,2,0,0,3,0,7,NBA,49,Dante Cunningham,,,,100%,,3978,-32.6,-27.5,PF,False,2011-12,MEM,1,0,0
27,1,5,2,1,1,0,4,0,4,NBA,75,Dante Cunningham,,,53%,47%,,3978,29.6,10.5,PF,False,2014-15,NOP,0,0,0
24,0,0,1,0,0,1,1,0,5,NBA,59,Jordan Crawford,19%,63%,18%,,,3979,2.3,-4.6,SG,False,2012-13,BOS,0,2,1
25,2,4,8,0,0,1,5,0,6,NBA,57,Jordan Crawford,8%,90%,2%,,,3979,-0.7,-4.3,SG,False,2013-14,GSW,2,2,1
29,0,2,0,0,0,0,0,0,2,NBA,15,Jordan Crawford,,93%,7%,,,3979,-18.4,-17.8,SG,False,2017-18,NOP,1,2,0
23,0,5,0,2,0,0,6,0,7,NBA,81,Jae Crowder,,,77%,20%,3%,3980,13.9,8.1,SF,False,2013-14,DAL,1,2,0
24,3,19,6,2,2,3,2,0,4,NBA,100,Jae Crowder,,3%,89%,8%,,3980,-7.0,-14.2,SF,False,2014-15,BOS,2,0,3
25,0,31,3,3,0,2,5,0,6,NBA,197,Jae Crowder,,,36%,64%,,3980,13.8,-1.6,SF,False,2015-16,BOS,2,2,3
26,2,113,20,14,3,1,24,1,18,NBA,596,Jae Crowder,,2%,50%,48%,,3980,2.4,-2.0,SF,False,2016-17,BOS,8,2,2
27,2,48,12,3,2,2,11,1,11,NBA,323,Jae Crowder,,9%,62%,29%,,3980,-18.1,-8.6,SF,False,2017-18,UTA,6,5,3
29,1,65,21,7,,3,6,0,11,NBA,351,Jamal Crawford,52%,48%,,,,3981,1.4,-7.9,SG,False,2009-10,ATL,11,5,4
30,5,62,17,4,0,2,6,0,12,NBA,358,Jamal Crawford,44%,56%,,,,3981,-9.6,-8.6,SG,False,2010-11,ATL,5,7,4
32,1,21,4,2,0,1,6,0,6,NBA,161,Jamal Crawford,,78%,22%,,,3981,11.7,-1.5,SG,False,2012-13,LAC,2,0,2
33,8,56,23,9,2,0,7,0,13,NBA,313,Jamal Crawford,,54%,46%,,,3981,-2.1,0.5,SG,False,2013-14,LAC,6,9,0
34,1,58,8,12,1,0,9,12,14,NBA,379,Jamal Crawford,,23%,74%,3%,,3981,-11.6,-3.6,SG,False,2014-15,LAC,14,3,0
35,1,28,10,3,0,1,3,1,6,NBA,199,Jamal Crawford,,55%,44%,1%,,3981,3.3,1.0,SG,False,2015-16,LAC,0,8,1
36,1,30,3,2,0,0,4,0,7,NBA,196,Jamal Crawford,,31%,61%,8%,,3981,16.9,5.0,SG,False,2016-17,LAC,4,3,0
37,0,28,6,1,0,1,1,0,5,NBA,123,Jamal Crawford,,47%,53%,,,3981,15.0,-2.5,SG,False,2017-18,MIN,2,2,1
22,0,3,0,1,0,0,1,0,2,NBA,39,Allen Crabbe,,71%,29%,,,3983,-4.3,-13.2,SG,False,2014-15,POR,0,1,0
23,2,35,9,1,0,1,10,4,11,NBA,302,Allen Crabbe,,4%,80%,17%,1%,3983,-3.4,-3.4,SG,False,2015-16,POR,1,3,2
24,1,5,2,3,0,0,5,2,4,NBA,92,Allen Crabbe,,30%,64%,6%,,3983,6.4,-14.5,SG,False,2016-17,POR,0,1,0
27,0,58,4,2,1,1,13,1,10,NBA,281,Robert Covington,,,92%,8%,,3984,-13.1,-2.6,SF,False,2017-18,PHI,6,4,1
24,3,25,5,1,0,0,4,2,17,NBA,175,Quinn Cook,100%,,,,,3989,3.7,13.2,PG,True,2017-18,GSW,4,1,0
23,0,0,0,0,0,0,0,0,6,NBA,8,Pat Connaughton,,83%,14%,3%,,3990,-26.9,-28.6,SG,False,2015-16,POR,0,0,0
24,1,11,2,0,0,0,0,0,3,NBA,24,Pat Connaughton,8%,71%,20%,,,3990,24.9,4.2,SG,False,2016-17,POR,0,0,0
25,0,14,1,1,0,0,4,0,4,NBA,59,Pat Connaughton,,35%,65%,,,3990,-12.8,-18.3,SG,False,2017-18,POR,0,1,0
23,1,180,19,19,1,1,18,0,13,NBA,507,Mike Conley,100%,,,,,3991,4.4,0.4,PG,False,2010-11,MEM,18,8,4
24,0,109,8,5,1,0,8,0,7,NBA,277,Mike Conley,100%,,,,,3991,5.5,1.3,PG,False,2011-12,MEM,13,0,3
25,5,226,30,16,0,2,11,0,15,NBA,575,Mike Conley,100%,,,,,3991,14.5,4.2,PG,False,2012-13,MEM,18,12,4
26,3,119,10,6,1,0,6,2,7,NBA,267,Mike Conley,100%,,,,,3991,-0.6,-5.5,PG,False,2013-14,MEM,11,3,1
27,5,86,13,5,0,0,4,0,8,NBA,243,Mike Conley,100%,,,,,3991,4.4,2.0,PG,False,2014-15,MEM,8,3,0
29,4,97,16,3,0,1,5,0,6,NBA,224,Mike Conley,100%,,,,,3991,44.8,1.1,PG,False,2016-17,MEM,6,5,1
24,5,10,13,8,,2,24,0,11,NBA,218,Nick Collison,,,,27%,73%,3992,7.8,3.4,C,False,2004-05,SEA,3,1,2
29,1,5,3,6,,3,10,0,6,NBA,129,Nick Collison,,,,3%,97%,3992,30.6,14.6,C,False,2009-10,OKC,0,0,4
30,2,35,11,8,5,4,24,0,17,NBA,413,Nick Collison,,,,28%,72%,3992,17.4,10.9,C,False,2010-11,OKC,4,2,7
31,1,47,3,3,2,2,27,0,20,NBA,332,Nick Collison,,,,34%,67%,3992,5.7,7.5,PF,False,2011-12,OKC,3,6,3
32,0,27,5,9,0,3,18,1,11,NBA,178,Nick Collison,,,,16%,84%,3992,15.7,11.2,C,False,2012-13,OKC,2,4,4
33,0,28,4,5,4,0,12,0,17,NBA,183,Nick Collison,,,2%,66%,32%,3992,-7.5,-7.3,PF,False,2013-14,OKC,3,2,1
35,0,11,1,0,1,0,5,1,9,NBA,79,Nick Collison,,,,85%,15%,3992,-2.8,2.7,PF,False,2015-16,OKC,0,0,0
23,0,44,3,9,0,0,3,0,5,NBA,146,Darren Collison,100%,,,,,3993,-2.5,-9.2,PG,False,2010-11,IND,5,3,1
24,4,73,8,4,0,1,2,0,11,NBA,205,Darren Collison,100%,,,,,3993,-24.4,-13.2,PG,False,2011-12,IND,6,3,2
26,1,74,12,12,0,1,6,1,13,NBA,249,Darren Collison,100%,,,,,3993,-11.7,-5.4,PG,False,2013-14,LAC,7,2,3
30,2,75,5,3,0,0,1,0,7,NBA,214,Darren Collison,100%,,,,,3993,-5.0,4.5,PG,False,2017-18,IND,5,3,0
20,0,14,1,3,1,1,4,0,4,NBA,70,Zach Collins,,,,8%,92%,3995,-12.6,-17.6,C,False,2017-18,POR,1,0,1
25,1,28,1,11,0,2,11,0,19,NBA,286,Jordan Clarkson,89%,11%,,,,3999,-10.5,-9.6,SG,False,2017-18,CLE,3,5,5
24,2,42,5,5,0,0,9,3,16,NBA,154,Ian Clark,65%,35%,,,,4000,-1.1,3.8,SG,False,2015-16,GSW,0,9,0
25,3,27,7,3,0,0,7,0,16,NBA,219,Ian Clark,68%,27%,5%,,,4000,-18.5,-0.3,SG,True,2016-17,GSW,4,5,0
26,1,25,1,4,0,0,8,0,9,NBA,190,Ian Clark,60%,40%,,,,4000,-12.9,-7.3,SG,False,2017-18,NOP,5,4,0
24,0,11,0,0,0,0,1,0,2,NBA,21,Semaj Christon,100%,,,,,4001,-42.4,-47.8,PG,False,2016-17,OKC,0,0,0
24,2,23,6,7,,1,2,0,7,NBA,205,Josh Childress,7%,20%,73%,,,4004,32.1,-1.9,SF,False,2007-08,ATL,0,1,1
23,0,6,1,1,0,0,8,0,5,NBA,115,Wilson Chandler,,30%,62%,8%,,4005,8.1,-1.3,SF,False,2010-11,DEN,1,2,1
25,0,20,3,3,0,3,11,1,6,NBA,205,Wilson Chandler,,,15%,83%,3%,4005,11.7,-1.6,PF,False,2012-13,DEN,0,1,6
22,4,19,20,4,,4,12,0,6,NBA,172,Tyson Chandler,,,,,100%,4006,19.8,5.9,C,False,2004-05,CHI,0,2,6
23,2,6,4,0,,2,11,0,6,NBA,104,Tyson Chandler,,,,,100%,4006,0.3,-2.5,C,False,2005-06,CHI,1,1,4
25,0,10,4,5,,5,23,0,12,NBA,412,Tyson Chandler,,,,,100%,4006,27.8,12.3,C,False,2007-08,NOH,1,1,8
26,0,4,2,0,,3,8,0,4,NBA,94,Tyson Chandler,,,,,100%,4006,-16.0,-36.8,C,False,2008-09,NOH,2,1,5
27,1,4,2,0,,4,5,0,4,NBA,60,Tyson Chandler,,,,,100%,4006,18.6,1.9,C,False,2009-10,CHA,0,0,4
28,5,18,36,15,3,8,37,0,21,NBA,680,Tyson Chandler,,,,,100%,4006,3.2,8.2,C,True,2010-11,DAL,1,1,12
