age,and1s,astd_pts,drawn_shooting,fga_blkd,fouls_blocking,fouls_offensive,fouls_shooting,fouls_take,g,lg_id,mp,name,pct_1,pct_2,pct_3,pct_4,pct_5,pid,plus_minus_net,plus_minus_on,pos,season,team_id,tov_bad_pass,tov_lost_ball,tov_other
34,1,24,6,5,,3,17,,18,NBA,160,Malik Rose,,1%,17%,60%,23%,2263,-0.8,-3.5,PF,2008-09,NYK,6,4,7
34,2,56,19,7,,5,22,,20,NBA,310,Malik Rose,,3%,39%,52%,6%,2263,+6.2,-1.0,SF,2008-09,OKC,12,1,6
28,27,958,118,53,,42,81,,72,NBA,2943,Jalen Rose,3%,57%,41%,,,2264,-2.6,-0.7,SF,2000-01,IND,112,43,56
29,29,770,121,61,,35,101,,83,NBA,3153,Jalen Rose,1%,22%,75%,3%,,2264,+3.9,-2.4,SF,2001-02,,109,43,49
29,18,431,66,44,,22,64,,53,NBA,1937,Jalen Rose,1%,28%,70%,1%,,2264,+1.9,+1.0,SF,2001-02,IND,54,20,31
29,11,339,55,17,,13,37,,30,NBA,1216,Jalen Rose,,12%,83%,5%,,2264,+2.4,-7.9,SF,2001-02,CHI,55,23,18
30,39,857,167,63,,54,94,,82,NBA,3351,Jalen Rose,,36%,64%,,,2264,-4.2,-6.1,SF,2002-03,CHI,141,67,77
31,20,739,77,39,,35,70,,66,NBA,2497,Jalen Rose,70%,20%,10%,,,2264,+3.5,-2.8,PG-SF,2003-04,,110,46,52
31,4,118,15,8,,6,16,,16,NBA,529,Jalen Rose,7%,46%,47%,,,2264,-3.4,-9.9,SF,2003-04,CHI,14,11,12
31,16,621,62,31,,29,54,,50,NBA,1968,Jalen Rose,87%,13%,,,,2264,+5.1,-0.8,PG,2003-04,TOR,96,35,40
32,41,489,130,52,,36,74,,81,NBA,2710,Jalen Rose,,16%,79%,4%,,2264,-7.5,-3.9,SF,2004-05,TOR,78,45,57
33,25,421,108,38,,26,72,,72,NBA,1983,Jalen Rose,1%,24%,72%,3%,,2264,-3.1,-7.6,SF-SG,2005-06,,41,36,38
33,15,264,67,22,,16,48,,46,NBA,1236,Jalen Rose,,8%,88%,4%,,2264,-2.6,-5.3,SF,2005-06,TOR,18,23,24
33,10,157,41,16,,10,24,,26,NBA,747,Jalen Rose,2%,52%,46%,,,2264,-5.3,-11.3,SG,2005-06,NYK,23,13,14
34,0,36,2,2,,0,13,,29,NBA,246,Jalen Rose,,20%,58%,23%,,2264,-16.5,-7.7,SF,2006-07,PHO,6,2,0
31,7,170,49,15,,6,127,,82,NBA,1553,Sean Rooks,,,,13%,87%,2265,+7.8,+1.4,C,2000-01,LAC,45,12,16
32,3,53,12,5,,4,72,,61,NBA,728,Sean Rooks,,,,14%,86%,2265,-0.5,-1.0,C,2001-02,LAC,11,4,5
33,4,151,24,7,,1,106,,70,NBA,1344,Sean Rooks,,,,16%,84%,2265,-10.7,-11.7,C,2002-03,LAC,46,13,7
34,5,63,15,6,,3,57,,55,NBA,595,Sean Rooks,,,,6%,95%,2265,-1.2,-5.3,C,2003-04,,15,1,6
34,3,23,7,3,,2,25,,35,NBA,325,Sean Rooks,,,,,100%,2265,-2.3,-2.5,C,2003-04,NOH,9,1,5
34,2,40,8,3,,1,32,,20,NBA,270,Sean Rooks,,,,12%,88%,2265,-0.8,-8.6,C,2003-04,ORL,6,0,1
29,22,386,103,59,,34,124,,82,NBA,2183,Rodney Rogers,,1%,37%,60%,3%,2275,-1.6,+1.6,SF,2000-01,PHO,59,47,51
30,23,245,77,56,,19,93,,77,NBA,1880,Rodney Rogers,,2%,35%,59%,4%,2275,+4.8,+4.4,SF,2001-02,,44,33,31
30,11,153,48,40,,12,62,,50,NBA,1254,Rodney Rogers,,,13%,82%,6%,2275,+3.8,+1.8,SF,2001-02,PHO,27,20,19
30,12,92,29,16,,7,31,,27,NBA,626,Rodney Rogers,,7%,80%,13%,,2275,+8.6,+9.5,SF,2001-02,BOS,17,13,12
31,8,235,38,33,,18,90,,68,NBA,1303,Rodney Rogers,,,47%,53%,,2275,-2.9,+4.0,PF,2002-03,NJN,48,22,21
32,6,295,43,37,,15,93,,69,NBA,1409,Rodney Rogers,,,27%,73%,,2275,-0.5,+2.5,PF,2003-04,NJN,54,25,19
33,9,188,31,23,,14,80,,58,NBA,1367,Rodney Rogers,,2%,62%,36%,,2275,-5.5,-8.9,SF-PF,2004-05,,43,22,21
33,6,133,20,20,,10,49,,30,NBA,882,Rodney Rogers,,3%,95%,2%,,2275,-5.2,-12.3,SF,2004-05,NOH,34,15,17
33,3,55,11,3,,4,31,,28,NBA,485,Rodney Rogers,,,1%,99%,,2275,-3.0,-3.4,PF,2004-05,PHI,9,7,4
29,6,20,26,12,,2,17,,39,NBA,544,Carlos Rogers,,,,6%,95%,2279,+0.1,+2.6,C,2000-01,HOU,7,5,5
30,3,6,10,1,,1,9,,22,NBA,168,Carlos Rogers,,,1%,35%,65%,2279,-6.5,-6.1,C,2001-02,IND,3,1,1
21,13,313,78,44,,17,66,,72,NBA,1544,Nate Robinson,100%,,,,,2296,+7.3,-2.5,PG,2005-06,NYK,57,24,33
22,16,194,58,28,,16,49,,64,NBA,1356,Nate Robinson,100%,,,,,2296,+1.5,-2.4,PG,2006-07,NYK,24,17,31
23,17,469,79,27,,6,85,,72,NBA,1883,Nate Robinson,100%,,,,,2296,+4.8,-4.8,PG,2007-08,NYK,55,27,21
24,29,723,119,32,,21,76,,74,NBA,2209,Nate Robinson,100%,,,,,2296,+5.7,-0.2,PG,2008-09,NYK,73,33,33
25,11,374,31,17,,5,45,,56,NBA,1115,Nate Robinson,100%,,,,,2296,-3.5,-2.9,PG,2009-10,,38,18,17
25,11,261,27,12,,3,27,,30,NBA,733,Nate Robinson,100%,,,,,2296,+3.6,-0.9,PG,2009-10,NYK,29,13,11
25,0,113,4,5,,2,18,,26,NBA,382,Nate Robinson,100%,,,,,2296,-12.3,-7.0,PG,2009-10,BOS,9,5,6
26,3,240,19,8,,15,40,,59,NBA,1013,Nate Robinson,100%,,,,,2296,-4.5,+1.2,PG,2010-11,,29,17,22
26,3,226,17,8,,14,37,,55,NBA,983,Nate Robinson,100%,,,,,2296,-4.9,+2.4,PG,2010-11,BOS,28,17,21
26,0,14,2,0,,1,3,,4,NBA,30,Nate Robinson,100%,,,,,2296,-39.5,-35.0,PG,2010-11,OKC,1,0,1
27,7,539,38,21,,6,42,,51,NBA,1192,Nate Robinson,100%,,,,,2296,+6.5,+0.5,PG,2011-12,GSW,40,17,18
28,9,777,53,37,,11,77,9,82,NBA,2086,Nate Robinson,100%,,,,,2296,-0.6,+0.3,PG,2012-13,CHI,76,39,29
29,4,246,31,18,2,3,27,4,44,NBA,866,Nate Robinson,100%,,,,,2296,+9.8,+5.6,PG,2013-14,DEN,35,16,7
30,3,225,14,7,4,4,27,5,42,NBA,591,Nate Robinson,100%,,,,,2296,-12.0,-9.5,PG,2014-15,,18,4,8
30,3,176,11,6,4,4,23,5,33,NBA,465,Nate Robinson,100%,,,,,2296,-5.4,-8.7,PG,2014-15,DEN,14,2,6
30,0,49,3,1,0,0,4,0,9,NBA,126,Nate Robinson,100%,,,,,2296,-20.6,-12.6,PG,2014-15,LAC,4,2,0
31,0,9,0,0,0,0,1,0,2,NBA,23,Nate Robinson,100%,,,,,2296,-36.4,-40.0,PG,2015-16,NOP,0,0,0
33,1,79,2,4,,2,16,,34,NBA,632,Larry Robinson,96%,4%,,,,2297,-0.9,-6.1,PG-SG,2000-01,,17,3,5
33,0,0,0,0,,0,0,,1,NBA,1,Larry Robinson,,100%,,,,2297,-161.9,-166.7,SG,2000-01,CLE,0,1,0
33,1,79,2,4,,2,16,,33,NBA,631,Larry Robinson,96%,4%,,,,2297,+0.2,-5.7,PG,2000-01,ATL,17,2,5
34,0,0,0,0,,0,1,,2,NBA,10,Larry Robinson,,13%,87%,,,2297,+21.8,+17.5,SG,2001-02,NYK,0,0,0
30,0,0,0,1,,1,0,,6,NBA,50,James Robinson,3%,97%,,,,2298,-2.0,-1.0,PG,2000-01,ORL,1,2,1
27,0,4,0,2,,1,3,,6,NBA,72,Jamal Robinson,,19%,81%,,,2299,-7.2,-4.5,SF,2000-01,MIA,1,1,1
28,23,575,97,72,,21,88,,76,NBA,2813,Glenn Robinson,,2%,78%,20%,1%,2301,-1.9,+3.6,SF,2000-01,MIL,76,96,47
29,24,384,104,52,,19,81,,66,NBA,2346,Glenn Robinson,,15%,73%,12%,,2301,-4.7,-2.1,SF,2001-02,MIL,67,64,43
30,15,462,106,50,,14,81,,69,NBA,2591,Glenn Robinson,,,91%,9%,,2301,-1.1,-4.2,SF,2002-03,ATL,106,98,44
31,8,122,58,24,,11,47,,42,NBA,1336,Glenn Robinson,,,76%,24%,,2301,-3.8,-5.1,SF,2003-04,PHI,43,42,21
32,0,20,9,7,,0,12,,9,NBA,157,Glenn Robinson,,3%,76%,22%,,2301,-18.9,-9.2,SF,2004-05,SAS,4,3,0
24,6,120,41,5,,5,35,,67,NBA,1201,Eddie Robinson,,37%,60%,3%,,2303,-1.3,+1.6,SF,2000-01,CHH,17,16,10
25,4,76,23,10,,2,20,,29,NBA,653,Eddie Robinson,,28%,70%,2%,,2303,-1.7,-11.0,SF,2001-02,CHI,16,14,6
26,8,144,32,6,,2,65,,64,NBA,1355,Eddie Robinson,,,99%,1%,,2303,+2.3,-3.9,SF,2002-03,CHI,35,12,5
27,9,122,26,5,,2,33,,51,NBA,1024,Eddie Robinson,,21%,76%,3%,,2303,+3.9,-4.1,SF,2003-04,CHI,32,10,3
35,33,260,208,68,,22,118,,80,NBA,2371,David Robinson,,,,,100%,2304,+8.9,+12.5,C,2000-01,SAS,47,29,46
36,33,207,178,59,,16,86,,78,NBA,2303,David Robinson,,,,,100%,2304,+5.1,+9.3,C,2001-02,SAS,38,38,28
37,16,132,95,38,,6,77,,64,NBA,1676,David Robinson,,,,,100%,2304,+7.6,+10.6,C,2002-03,SAS,32,28,23
34,35,519,159,66,,23,107,,82,NBA,2751,Clifford Robinson,,,3%,64%,34%,2305,+0.6,+2.5,PF,2000-01,PHO,92,48,46
35,20,457,80,47,,18,124,,80,NBA,2855,Clifford Robinson,,,,93%,7%,2305,-1.8,+2.2,PF,2001-02,DET,73,50,28
36,22,610,101,36,,21,112,,81,NBA,2825,Clifford Robinson,,,1%,96%,4%,2305,-4.2,+3.0,PF,2002-03,DET,84,38,36
37,12,588,63,43,,11,113,,82,NBA,2846,Clifford Robinson,,,,81%,19%,2305,-3.1,-1.6,PF,2003-04,GSW,109,47,17
38,5,233,34,16,,5,96,,71,NBA,1689,Clifford Robinson,,,1%,38%,62%,2305,-8.5,-8.8,C-PF,2004-05,,32,24,10
38,4,165,21,9,,4,55,,42,NBA,1090,Clifford Robinson,,,,15%,85%,2305,-9.3,-9.2,C,2004-05,GSW,22,13,6
38,1,68,13,7,,1,41,,29,NBA,599,Clifford Robinson,,,2%,78%,20%,2305,-7.4,-8.0,PF,2004-05,NJN,10,11,4
39,3,206,26,13,,7,128,,80,NBA,1863,Clifford Robinson,,,,73%,27%,2305,-2.5,+0.1,PF,2005-06,NJN,31,18,13
40,0,122,8,7,,0,62,,50,NBA,955,Clifford Robinson,,,,41%,59%,2305,-14.8,-11.8,C,2006-07,NJN,17,6,0
24,4,69,10,8,,0,20,,31,NBA,328,Bernard Robinson,4%,78%,19%,,,2308,-5.4,-11.3,SG,2004-05,CHA,10,9,0
25,14,176,52,25,,11,65,,66,NBA,1303,Bernard Robinson,,14%,76%,9%,,2308,+2.7,-2.6,SF,2005-06,CHA,28,24,22
26,3,40,11,10,,2,11,,31,NBA,278,Bernard Robinson,16%,67%,11%,5%,,2308,-5.7,-7.7,SG-SF,2006-07,,7,3,6
26,2,36,9,10,,2,10,,21,NBA,241,Bernard Robinson,19%,76%,5%,,,2308,-4.4,-8.0,SG,2006-07,CHA,7,3,6
26,1,4,2,0,,0,1,,10,NBA,37,Bernard Robinson,,9%,53%,38%,,2308,-5.1,-5.6,SF,2006-07,NJN,0,0,0
23,3,12,12,4,,1,16,,33,NBA,181,Lawrence Roberts,,,,39%,61%,2316,-2.5,+2.1,C,2005-06,MEM,2,2,1
24,15,70,60,40,,6,62,,54,NBA,969,Lawrence Roberts,,,,50%,50%,2316,+3.7,-2.8,PF,2006-07,MEM,13,13,10
24,0,2,0,0,,0,2,,3,NBA,13,Terrance Roberson,,29%,42%,29%,,2321,-22.4,-19.8,SF,2000-01,CHH,1,1,0
22,0,11,1,2,,0,0,,16,NBA,88,Anthony Roberson,75%,25%,,,,2323,-1.6,+3.0,PG,2005-06,MEM,2,1,0
23,0,22,0,3,,1,12,,20,NBA,227,Anthony Roberson,100%,,,,,2323,-15.5,-15.1,PG,2006-07,GSW,5,4,4
25,0,44,2,2,,0,6,,29,NBA,276,Anthony Roberson,18%,71%,11%,,,2323,-9.8,-11.0,PG,2008-09,,5,3,0
25,0,42,2,1,,0,6,,23,NBA,253,Anthony Roberson,16%,71%,12%,,,2323,-10.4,-12.5,PG,2008-09,NYK,4,3,0
25,0,2,0,1,,0,0,,6,NBA,23,Anthony Roberson,29%,71%,,,,2323,+7.3,+7.1,PG,2008-09,CHI,1,0,0
31,0,15,0,1,,1,2,,11,NBA,91,Antoine Rigaudeau,,28%,68%,4%,,2338,-43.6,-34.4,SG,2002-03,DAL,1,1,4
22,2,382,20,22,,6,45,,69,NBA,1114,Luke Ridnour,100%,,,,,2342,-8.2,-6.6,PG,2003-04,SEA,47,21,12
23,14,1171,45,32,,9,91,,82,NBA,2571,Luke Ridnour,100%,,,,,2342,-7.1,+0.3,PG,2004-05,SEA,98,30,21
24,10,1276,59,40,,3,80,,79,NBA,2625,Luke Ridnour,99%,1%,,,,2342,-3.5,-4.4,PG,2005-06,SEA,108,38,16
25,14,840,55,36,,16,86,,71,NBA,2091,Luke Ridnour,97%,3%,,,,2342,-1.2,-3.8,PG,2006-07,SEA,90,30,36
26,7,522,25,21,,4,64,,61,NBA,1223,Luke Ridnour,100%,,,,,2342,+3.3,-6.8,PG,2007-08,SEA,47,15,18
27,4,832,32,16,,9,107,,72,NBA,2033,Luke Ridnour,97%,3%,,,,2342,-1.5,-2.0,PG,2008-09,MIL,84,25,19
28,7,746,32,21,,7,110,,82,NBA,1759,Luke Ridnour,70%,30%,,,,2342,-3.3,+0.1,PG,2009-10,MIL,65,24,18
29,8,895,35,25,,9,61,,71,NBA,2159,Luke Ridnour,100%,,,,,2342,+2.6,-5.8,PG,2010-11,MIN,95,37,26
30,4,589,25,18,,5,69,,53,NBA,1750,Luke Ridnour,42%,56%,1%,,,2342,-0.2,-2.2,SG,2011-12,MIN,61,26,9
31,7,676,31,36,,4,88,20,82,NBA,2474,Luke Ridnour,36%,60%,4%,,,2342,-1.4,-2.7,SG,2012-13,MIN,88,28,14
32,1,398,5,8,5,4,49,3,61,NBA,1141,Luke Ridnour,98%,2%,,,,2342,-5.6,-9.3,PG,2013-14,,50,9,7
32,1,275,5,7,5,3,29,2,36,NBA,763,Luke Ridnour,100%,,,,,2342,-5.1,-13.1,PG,2013-14,MIL,36,5,5
32,0,123,0,1,0,1,20,1,25,NBA,378,Luke Ridnour,95%,5%,,,,2342,-1.7,-1.7,PG,2013-14,CHA,14,4,2
33,1,220,5,3,0,0,37,1,47,NBA,683,Luke Ridnour,100%,,,,,2342,-4.7,-10.0,PG,2014-15,ORL,21,13,0
29,5,246,24,23,,13,35,,67,NBA,1206,Isaiah Rider,18%,75%,7%,,,2344,-6.1,-0.5,SG,2000-01,LAL,36,23,39
30,1,24,7,8,,2,4,,10,NBA,173,Isaiah Rider,,62%,38%,,,2344,+16.4,+9.1,SG,2001-02,DEN,4,5,5
35,6,234,53,31,,10,37,,37,NBA,1216,Mitch Richmond,5%,67%,28%,,,2347,+6.5,-2.8,SG,2000-01,WAS,42,26,16
36,3,130,16,10,,10,23,,64,NBA,709,Mitch Richmond,15%,80%,5%,,,2347,+2.8,+9.7,SG,2001-02,LAL,15,13,12
20,17,133,72,46,,11,42,,76,NBA,1358,Quentin Richardson,1%,95%,4%,,,2348,-3.0,-5.3,SG,2000-01,LAC,17,26,21
21,17,280,81,67,,13,63,,81,NBA,2152,Quentin Richardson,,69%,31%,,,2348,+5.2,+1.8,SG,2001-02,LAC,39,36,27
22,9,117,54,38,,6,47,,59,NBA,1368,Quentin Richardson,15%,51%,33%,1%,,2348,-2.0,-5.9,SG,2002-03,LAC,24,26,14
23,21,303,87,68,,23,56,,65,NBA,2338,Quentin Richardson,,91%,9%,,,2348,+3.3,-3.8,SG,2003-04,LAC,57,41,43
24,14,368,81,45,,10,104,,79,NBA,2839,Quentin Richardson,12%,87%,1%,,,2348,+4.4,+8.7,SG,2004-05,PHO,45,34,23
25,7,191,44,35,,7,69,,55,NBA,1442,Quentin Richardson,,41%,58%,1%,,2348,-5.2,-10.4,SF,2005-06,NYK,35,10,11
26,9,241,46,27,,11,67,,49,NBA,1621,Quentin Richardson,,13%,81%,6%,,2348,+0.9,-2.9,SF,2006-07,NYK,31,8,31
27,5,264,38,30,,6,94,,65,NBA,1841,Quentin Richardson,,16%,81%,4%,,2348,-3.2,-9.0,SF,2007-08,NYK,37,19,13
28,15,265,57,44,,2,75,,72,NBA,1894,Quentin Richardson,1%,54%,45%,1%,,2348,-0.7,-3.1,SG,2008-09,NYK,39,18,17
29,5,202,30,20,,3,88,,76,NBA,2082,Quentin Richardson,,10%,90%,,,2348,+5.2,+5.4,SF,2009-10,MIA,36,13,13
30,1,88,17,14,,1,33,,57,NBA,955,Quentin Richardson,,12%,87%,1%,,2348,-4.7,+2.6,SF,2010-11,ORL,21,8,4
31,4,94,13,4,,3,37,,48,NBA,866,Quentin Richardson,,2%,98%,1%,,2348,-6.2,-3.6,SF,2011-12,ORL,20,5,4
32,0,2,1,0,,0,1,0,1,NBA,29,Quentin Richardson,,34%,67%,,,2348,-20.7,-16.1,SF,2012-13,NYK,2,0,0
22,1,4,4,3,,0,2,,11,NBA,67,Norm Richardson,,21%,79%,,,2350,-14.3,-18.9,SG,2001-02,,3,0,0
22,0,2,0,2,,0,0,,3,NBA,4,Norm Richardson,,100%,,,,2350,-54.7,-54.5,SG,2001-02,IND,0,0,0
22,1,2,4,1,,0,2,,8,NBA,63,Norm Richardson,,16%,84%,,,2350,-6.2,-15.6,SG,2001-02,CHI,3,0,0
22,0,0,0,0,,0,1,,6,NBA,20,Jeremy Richardson,24%,71%,5%,,,2352,+13.4,+8.2,SG-SF,2006-07,,1,0,0
22,0,0,0,0,,0,1,,5,NBA,19,Jeremy Richardson,26%,75%,,,,2352,-2.2,-7.5,SG,2006-07,ATL,1,0,0
22,0,0,0,0,,0,0,,1,NBA,1,Jeremy Richardson,,,100%,,,2352,+305.1,+300.0,SF,2006-07,POR,0,0,0
23,0,5,1,1,,1,8,,27,NBA,132,Jeremy Richardson,,46%,47%,7%,,2352,-23.4,-24.4,SG-SF,2007-08,,1,4,1
23,0,3,0,0,,0,1,,3,NBA,15,Jeremy Richardson,,,100%,,,2352,-62.2,-68.7,SF,2007-08,MEM,0,1,0
23,0,2,1,1,,0,2,,5,NBA,29,Jeremy Richardson,,100%,,,,2352,-41.6,-35.9,SG,2007-08,SAS,0,0,0
23,0,0,0,0,,1,5,,19,NBA,88,Jeremy Richardson,,36%,54%,10%,,2352,-12.5,-14.2,SF,2007-08,ATL,1,3,1
24,0,9,2,2,,0,3,,12,NBA,93,Jeremy Richardson,,1%,92%,7%,,2352,-28.8,-20.3,SF,2008-09,ORL,1,1,0
21,20,501,82,66,,25,69,,80,NBA,2629,Jason Richardson,,82%,18%,,,2353,+1.4,-5.5,SG,2001-02,GSW,73,49,38
22,25,543,111,81,,29,75,,82,NBA,2698,Jason Richardson,1%,81%,17%,1%,,2353,-6.1,-3.0,SG,2002-03,GSW,68,65,46
23,41,510,158,80,,23,72,,78,NBA,2936,Jason Richardson,7%,86%,8%,,,2353,+1.6,-0.3,SG,2003-04,GSW,70,89,37
24,25,635,125,64,,17,63,,72,NBA,2724,Jason Richardson,2%,79%,18%,,,2353,-0.7,-2.7,SG,2004-05,GSW,76,65,28
25,32,539,173,73,,24,83,,75,NBA,2877,Jason Richardson,1%,68%,31%,,,2353,+8.9,+0.6,SG,2005-06,GSW,61,68,38
26,14,401,67,29,,10,58,,51,NBA,1675,Jason Richardson,1%,62%,37%,,,2353,+5.7,+2.8,SG,2006-07,GSW,38,24,20
27,34,572,149,65,,23,119,,82,NBA,3149,Jason Richardson,,30%,67%,2%,,2353,+3.8,-4.2,SF,2007-08,CHA,73,53,40
28,20,320,92,35,,13,65,,72,NBA,2410,Jason Richardson,,83%,17%,,,2353,-1.3,-0.5,SG,2008-09,,50,25,20
28,3,84,25,11,,4,21,,14,NBA,491,Jason Richardson,,74%,26%,,,2353,-4.3,-5.2,SG,2008-09,CHA,8,9,7
28,17,236,67,24,,9,44,,58,NBA,1919,Jason Richardson,,85%,15%,,,2353,-2.9,+0.6,SG,2008-09,PHO,42,16,13
29,16,330,83,36,,13,74,,79,NBA,2485,Jason Richardson,1%,95%,4%,,,2353,+2.9,+6.5,SG,2009-10,PHO,40,30,22
30,7,350,55,28,,11,68,,80,NBA,2715,Jason Richardson,1%,76%,24%,,,2353,+3.3,+4.8,SG,2010-11,,43,32,20
30,3,89,24,11,,4,17,,25,NBA,796,Jason Richardson,1%,100%,,,,2353,-0.7,-1.3,SG,2010-11,PHO,13,9,8
30,4,261,31,17,,7,51,,55,NBA,1919,Jason Richardson,1%,66%,33%,,,2353,+2.6,+7.4,SG,2010-11,ORL,30,23,12
31,8,259,27,30,,7,46,,54,NBA,1591,Jason Richardson,,66%,33%,1%,,2353,+4.5,+3.2,SG,2011-12,ORL,36,10,14
32,2,113,13,9,,4,23,2,33,NBA,936,Jason Richardson,15%,84%,1%,,,2353,+3.5,-0.9,SG,2012-13,PHI,12,10,4
34,0,90,6,2,2,1,15,1,19,NBA,416,Jason Richardson,14%,86%,,,,2353,+1.0,-8.5,SG,2014-15,PHI,11,4,1
23,3,40,13,17,,11,50,,52,NBA,556,Chris Richard,,,,31%,69%,2355,+5.8,-2.5,C,2007-08,MIN,7,2,15
25,1,17,6,4,,5,28,,18,NBA,224,Chris Richard,,,,9%,91%,2355,-5.9,-7.1,PF,2009-10,CHI,3,6,5
23,0,14,2,1,0,1,3,2,11,NBA,109,"Glen Rice, Jr.",,80%,20%,,,2356,+0.6,+1.8,SG,2013-14,WAS,3,3,3
24,1,4,2,1,1,2,3,0,5,NBA,43,"Glen Rice, Jr.",,99%,1%,,,2356,-28.7,-27.5,SG,2014-15,WAS,0,0,2
33,10,203,62,36,,20,70,,75,NBA,2212,Glen Rice,,1%,80%,19%,,2357,+4.4,+5.1,SF,2000-01,NYK,40,27,29
34,5,64,12,8,,4,16,,20,NBA,606,Glen Rice,,4%,93%,3%,,2357,+3.8,-2.4,SF,2001-02,HOU,10,5,9
35,8,141,27,12,,6,48,,62,NBA,1532,Glen Rice,,4%,93%,3%,,2357,-3.8,-0.7,SF,2002-03,HOU,33,15,7
36,0,53,6,2,,1,13,,18,NBA,262,Glen Rice,,,61%,39%,,2357,+8.9,+3.3,SF,2003-04,LAC,7,4,2
27,1,16,3,4,,0,12,,35,NBA,144,Efthimi Rentzias,,,,2%,98%,2365,-12.6,-9.7,C,2002-03,PHI,1,2,0
22,0,2,1,4,,3,17,,19,NBA,132,Jared Reiner,,,,33%,67%,2371,-9.5,-7.9,C,2004-05,CHI,3,2,4
24,1,30,5,10,,5,25,,27,NBA,244,Jared Reiner,,,,8%,92%,2371,-9.6,-13.7,C,2006-07,MIL,4,4,6
25,0,0,0,0,,0,1,,5,NBA,17,Ryan Reid,,,,97%,3%,2372,+6.5,+13.2,PF,2011-12,OKC,1,0,0
27,9,45,39,11,,14,106,,65,NBA,764,Don Reid,,,,53%,47%,2376,-1.2,0.0,PF,2000-01,ORL,19,7,22
28,12,60,35,22,,17,92,,68,NBA,714,Don Reid,,,7%,82%,11%,2376,-5.6,-2.8,PF,2001-02,ORL,23,11,20
29,0,0,1,0,,0,2,,1,NBA,10,Don Reid,,,,100%,,2376,-36.7,-32.5,PF,2002-03,DET,0,0,0
32,0,3,2,0,,1,1,,6,NBA,39,J.R. Reid,,,,20%,80%,2375,-20.0,-24.5,PF,2000-01,CLE,0,0,1
27,19,174,65,34,,21,108,,75,NBA,1832,Bryant Reeves,,,,,100%,2381,+1.2,-5.4,C,2000-01,VAN,38,22,30
23,1,23,5,1,,0,5,,23,NBA,121,Justin Reed,,,61%,34%,5%,2384,+7.1,+7.9,SF,2004-05,BOS,3,0,0
24,7,90,54,42,,12,78,,72,NBA,997,Justin Reed,,1%,47%,51%,2%,2384,-6.0,-7.2,SF,2005-06,,18,13,21
24,0,14,15,8,,2,16,,32,NBA,291,Justin Reed,,3%,73%,23%,2%,2384,-11.8,-12.6,SF,2005-06,BOS,8,2,5
24,7,76,39,34,,10,62,,40,NBA,706,Justin Reed,,,36%,62%,1%,2384,-3.2,-4.8,SF,2005-06,MIN,10,11,16
25,2,39,13,19,,4,22,,41,NBA,318,Justin Reed,,,12%,53%,35%,2384,-7.7,-11.3,PF,2006-07,MIN,4,9,9
21,0,3,2,5,,0,1,,6,NBA,35,Michael Redd,,18%,82%,,,2388,-15.1,-10.9,SG,2000-01,MIL,0,0,0
22,9,204,49,32,,12,42,,67,NBA,1417,Michael Redd,3%,75%,22%,1%,,2388,+3.4,+2.0,SG,2001-02,MIL,26,11,20
23,20,267,73,43,,13,54,,82,NBA,2316,Michael Redd,2%,53%,45%,,,2388,+4.6,+2.4,SG,2002-03,MIL,35,23,16
24,37,407,157,70,,17,42,,82,NBA,3021,Michael Redd,,94%,6%,,,2388,-10.4,-1.1,SG,2003-04,MIL,43,48,25
25,36,369,150,69,,32,37,,75,NBA,2848,Michael Redd,,85%,14%,,,2388,-1.4,-3.6,SG,2004-05,MIL,45,44,44
26,47,507,206,84,,27,47,,80,NBA,3130,Michael Redd,,71%,29%,,,2388,+10.4,+0.9,SG,2005-06,MIL,64,58,48
27,51,279,167,67,,23,30,,53,NBA,2036,Michael Redd,,3%,68%,29%,,2388,+9.1,-0.3,SF,2006-07,MIL,33,39,50
28,50,547,185,74,,21,39,,72,NBA,2702,Michael Redd,,77%,24%,,,2388,+0.1,-7.5,SG,2007-08,MIL,84,52,45
29,13,199,56,15,,5,12,,33,NBA,1203,Michael Redd,,77%,22%,1%,,2388,+8.1,+4.3,SG,2008-09,MIL,23,14,16
30,7,90,28,21,,2,9,,18,NBA,492,Michael Redd,,61%,39%,1%,,2388,-14.5,-10.7,SG,2009-10,MIL,7,5,3
31,0,27,2,0,,2,2,,10,NBA,134,Michael Redd,,90%,10%,,,2388,+5.8,+4.7,SG,2010-11,MIL,2,0,2
32,12,78,49,16,,3,8,,51,NBA,770,Michael Redd,,63%,37%,,,2388,-10.5,-8.3,SG,2011-12,PHO,18,11,8
33,0,79,6,9,,4,14,,43,NBA,403,Eldridge Recasner,100%,,,,,2389,-5.5,-2.5,PG,2000-01,CHH,13,6,8
34,1,12,1,1,,0,2,,6,NBA,33,Eldridge Recasner,82%,18%,,,,2389,-1.8,-1.5,PG-SG,2001-02,,0,1,0
34,0,0,0,0,,0,0,,1,NBA,2,Eldridge Recasner,,100%,,,,2389,-67.7,-66.7,SG,2001-02,CHH,0,0,0
34,1,12,1,1,,0,2,,5,NBA,31,Eldridge Recasner,88%,12%,,,,2389,+2.4,+1.8,PG,2001-02,LAC,0,1,0
29,9,96,60,29,,30,65,,74,NBA,1179,Zeljko Rebraca,,,,,100%,2390,-0.1,+2.6,C,2001-02,DET,6,19,60
