age,avg_dist,fg2_dunk,fg2_pct,fg2_pct_ast,fg2a_pct_fga,fg3_heave,fg3_pct,fg3_pct_ast,fg3_pct_corner,fg3a_heave,fg3a_pct_fga,fg_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,g,lg_id,mp,name,pct_fg2_dunk,pct_fg3a_corner,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,pid,pos,season,team_id
24,12.0,1,.448,.304,.875,0,.091,1.000,.333,0,.125,.403,.569,.400,.333,.400,25,NBA,608,Donald Sloan,.006,.136,.290,.170,.102,.313,604,PG,2011-12,CLE
25,12.6,0,.339,.200,.756,0,.368,1.000,.500,0,.244,.346,.368,.333,.444,.231,23,NBA,263,Donald Sloan,.013,.316,.244,.231,.115,.167,604,SG-PG,2012-13,
25,12.6,0,.339,.200,.756,0,.368,1.000,.500,0,.244,.346,.368,.333,.444,.231,20,NBA,257,Donald Sloan,.013,.316,.244,.231,.115,.167,604,SG,2012-13,CLE
25,,0,,,,0,,,,0,,,,,,,3,NBA,6,Donald Sloan,,,,,,,604,PG,2012-13,NOH
26,13.9,0,.453,.118,.641,0,.238,.900,.333,0,.359,.376,.533,.348,.400,.471,48,NBA,392,Donald Sloan,.000,.286,.256,.197,.043,.145,604,SG,2013-14,IND
27,14.1,1,.464,.106,.631,0,.313,.683,.250,2,.369,.408,.588,.434,.348,.283,53,NBA,1107,Donald Sloan,.006,.122,.287,.149,.065,.130,604,PG,2014-15,IND
28,11.8,1,.462,.310,.717,0,.384,.868,.429,2,.283,.440,.562,.333,.250,.379,61,NBA,1318,Donald Sloan,.003,.283,.391,.103,.057,.166,604,PG,2015-16,BRK
24,12.9,11,.464,.693,.688,0,.350,.986,.359,3,.312,.428,.626,.221,.352,.396,82,NBA,2293,Kyle Singler,.019,.460,.321,.134,.084,.150,605,SF,2012-13,DET
25,14.6,13,.492,.686,.591,0,.382,.979,.485,4,.409,.447,.628,.358,.457,.355,82,NBA,2337,Kyle Singler,.023,.553,.272,.135,.058,.126,605,SF,2013-14,DET
26,17.5,6,.371,.605,.460,0,.398,.969,.415,0,.540,.386,.588,.163,.353,.296,80,NBA,1743,Kyle Singler,.016,.390,.152,.110,.076,.121,605,SF,2014-15,
26,17.6,5,.393,.609,.466,0,.406,.961,.420,0,.534,.400,.642,.179,.333,.319,54,NBA,1287,Kyle Singler,.014,.369,.151,.111,.069,.134,605,SF,2014-15,DET
26,17.2,1,.286,.583,.438,0,.370,1.000,.400,0,.563,.333,.400,.100,.400,.143,26,NBA,456,Kyle Singler,.021,.463,.156,.104,.104,.073,605,SF,2014-15,OKC
27,14.1,4,.452,.732,.561,0,.309,1.000,.293,1,.439,.389,.553,.400,.533,.235,68,NBA,977,Kyle Singler,.018,.598,.213,.204,.068,.077,605,SF,2015-16,OKC
28,13.2,4,.587,.630,.554,0,.189,1.000,.200,0,.446,.410,.719,.286,.250,.333,32,NBA,385,Kyle Singler,.048,.405,.386,.084,.048,.036,605,SF,2016-17,OKC
29,11.3,0,.313,1.000,.762,0,.400,1.000,,0,.238,.333,.429,.250,.333,.000,12,NBA,59,Kyle Singler,.048,.000,.333,.190,.143,.095,605,SF,2017-18,OKC
20,11.3,8,.460,.435,.794,0,.282,.818,.333,3,.206,.423,.712,.324,.345,.200,32,NBA,643,Kobi Simmons,.042,.308,.312,.196,.153,.132,606,PG,2017-18,MEM
26,8.4,26,.533,.558,.806,0,.383,1.000,.524,2,.194,.504,.664,.340,.385,.333,55,NBA,813,Jonathon Simmons,.124,.447,.479,.194,.054,.074,607,SG,2015-16,SAS
27,12.0,31,.461,.510,.758,0,.294,1.000,.297,4,.242,.420,.592,.356,.412,.316,78,NBA,1392,Jonathon Simmons,.093,.363,.349,.140,.081,.188,607,SG,2016-17,SAS
28,11.8,27,.512,.351,.732,0,.338,.855,.345,2,.268,.465,.686,.414,.341,.467,69,NBA,2029,Jonathon Simmons,.038,.270,.268,.229,.116,.118,607,SG,2017-18,ORL
21,5.5,148,.551,.344,.989,0,.000,,,8,.011,.545,.744,.417,.316,.393,81,NBA,2732,Ben Simmons,.161,.000,.462,.325,.174,.028,608,PG,2017-18,PHI
24,13.8,0,.333,.333,.600,0,.167,1.000,1.000,0,.400,.267,.400,.500,,.000,2,NBA,39,Xavier Silas,.000,.167,.333,.133,.000,.133,609,SG,2011-12,PHI
30,21.7,0,.000,,.333,0,.000,,,0,.667,.000,,,.000,,2,NBA,7,Xavier Silas,.000,.000,.000,.000,.333,.000,609,SG,2017-18,BOS
22,7.0,17,.515,.667,.966,0,.143,1.000,.000,0,.034,.502,.600,.490,.304,.448,55,NBA,859,Pascal Siakam,.093,.571,.463,.249,.112,.141,610,PF,2016-17,TOR
23,8.8,43,.612,.688,.735,0,.220,1.000,.257,2,.265,.508,.718,.442,.435,.333,81,NBA,1679,Pascal Siakam,.092,.530,.456,.227,.046,.006,610,PF,2017-18,TOR
21,14.2,25,.440,.307,.706,0,.306,.813,.304,4,.294,.401,.613,.279,.243,.372,59,NBA,1705,Iman Shumpert,.058,.293,.281,.114,.069,.242,611,PG,2011-12,NYK
22,15.7,2,.392,.362,.538,0,.402,.961,.434,2,.462,.396,.438,.235,.273,.400,45,NBA,996,Iman Shumpert,.018,.417,.291,.062,.040,.145,611,SG,2012-13,NYK
23,17.1,12,.418,.271,.529,0,.333,.829,.390,1,.471,.378,.536,.233,.292,.390,74,NBA,1962,Iman Shumpert,.031,.439,.200,.062,.050,.217,611,SG,2013-14,NYK
24,16.7,20,.458,.492,.584,0,.342,.940,.316,1,.416,.410,.568,.250,.408,.453,62,NBA,1545,Iman Shumpert,.064,.403,.187,.068,.104,.225,611,SG,2014-15,
24,15.7,9,.436,.538,.693,0,.348,.913,.385,1,.307,.409,.545,.267,.333,.456,24,NBA,625,Iman Shumpert,.065,.197,.205,.070,.153,.265,611,SG,2014-15,NYK
24,17.5,11,.484,.443,.492,0,.338,.955,.303,0,.508,.410,.591,.235,.563,.449,38,NBA,920,Iman Shumpert,.063,.508,.172,.066,.063,.191,611,SG,2014-15,CLE
25,16.7,12,.447,.507,.521,0,.295,.977,.288,3,.479,.374,.600,.143,.227,.482,54,NBA,1316,Iman Shumpert,.056,.404,.197,.069,.072,.184,611,SG,2015-16,CLE
26,18.3,11,.469,.346,.466,0,.360,.883,.384,0,.534,.411,.622,.125,.375,.474,76,NBA,1937,Iman Shumpert,.031,.429,.151,.049,.065,.198,611,SG,2016-17,CLE
27,18.1,1,.469,.467,.552,0,.269,.429,.250,0,.448,.379,.714,.500,.667,.333,14,NBA,276,Iman Shumpert,.017,.308,.121,.069,.052,.310,611,SG,2017-18,CLE
21,9.4,3,.436,.354,.940,0,.429,.667,,2,.060,.436,.533,.321,.250,.524,17,NBA,450,Ramon Sessions,.026,.000,.385,.239,.137,.179,612,PG,2007-08,MIL
22,8.2,12,.457,.381,.956,0,.176,.833,.500,1,.044,.445,.541,.424,.410,.342,79,NBA,2173,Ramon Sessions,.018,.118,.430,.195,.135,.196,612,PG,2008-09,MIL
23,8.2,12,.467,.369,.973,0,.067,1.000,,1,.027,.456,.543,.391,.419,.421,82,NBA,1732,Ramon Sessions,.022,.000,.414,.198,.155,.205,612,PG,2009-10,MIN
24,8.0,17,.472,.284,.981,0,.200,.333,.000,0,.019,.466,.578,.352,.354,.432,81,NBA,2133,Ramon Sessions,.028,.067,.443,.227,.102,.209,612,PG,2010-11,CLE
25,10.7,5,.425,.296,.828,0,.443,.558,.200,0,.172,.428,.594,.315,.265,.355,64,NBA,1707,Ramon Sessions,.009,.052,.319,.258,.087,.165,612,PG,2011-12,
25,10.7,2,.394,.261,.825,0,.419,.462,.250,0,.175,.398,.557,.309,.241,.317,41,NBA,1006,Ramon Sessions,.006,.065,.299,.274,.082,.169,612,PG,2011-12,CLE
25,10.6,3,.477,.345,.834,0,.486,.706,.000,0,.166,.479,.649,.327,.300,.424,23,NBA,701,Ramon Sessions,.014,.029,.351,.232,.095,.156,612,PG,2011-12,LAL
26,9.2,12,.427,.461,.842,0,.308,.788,.273,1,.158,.408,.514,.338,.345,.329,61,NBA,1652,Ramon Sessions,.018,.206,.429,.210,.081,.121,612,SG,2012-13,CHA
27,9.2,13,.457,.386,.839,0,.282,.886,.286,0,.161,.429,.560,.327,.355,.356,83,NBA,2214,Ramon Sessions,.017,.169,.446,.195,.081,.117,612,PG,2013-14,
27,8.7,7,.441,.371,.854,0,.221,.867,.300,0,.146,.409,.542,.316,.343,.320,55,NBA,1305,Ramon Sessions,.015,.147,.460,.211,.075,.108,612,PG,2013-14,CHA
27,9.9,6,.484,.408,.816,0,.357,.900,.273,0,.184,.461,.589,.346,.370,.400,28,NBA,909,Ramon Sessions,.020,.196,.424,.171,.089,.132,612,PG,2013-14,MIL
28,10.2,3,.387,.443,.820,0,.317,.789,.364,0,.180,.374,.524,.323,.226,.317,64,NBA,1188,Ramon Sessions,.009,.183,.308,.296,.093,.123,612,PG,2014-15,
28,10.8,1,.368,.439,.847,0,.214,.833,.000,0,.153,.344,.512,.313,.250,.344,36,NBA,642,Ramon Sessions,.005,.143,.235,.350,.087,.175,612,PG,2014-15,SAC
28,9.6,2,.412,.449,.788,0,.406,.769,.571,0,.212,.411,.533,.343,.200,.222,28,NBA,546,Ramon Sessions,.013,.219,.397,.232,.099,.060,612,PG,2014-15,WAS
29,8.6,15,.507,.426,.813,0,.324,.889,.407,0,.188,.473,.576,.375,.468,.559,82,NBA,1667,Ramon Sessions,.029,.243,.434,.216,.105,.057,612,PG,2015-16,WAS
30,11.2,4,.393,.392,.764,0,.339,.857,.462,0,.236,.380,.512,.333,.281,.292,50,NBA,811,Ramon Sessions,.015,.210,.312,.240,.122,.091,612,PG,2016-17,CHO
31,9.4,2,.374,.441,.778,0,.308,.875,.333,0,.222,.359,.512,.250,.286,.333,28,NBA,392,Ramon Sessions,.017,.346,.350,.274,.120,.026,612,PG,2017-18,
31,8.7,0,.357,.333,.792,0,.182,.500,.000,0,.208,.321,.500,.200,.286,,13,NBA,167,Ramon Sessions,.000,.273,.377,.283,.132,.000,612,PG,2017-18,NYK
31,10.0,2,.388,.526,.766,0,.400,1.000,.500,0,.234,.391,.524,.294,.286,.333,15,NBA,225,Ramon Sessions,.031,.400,.328,.266,.109,.047,612,PG,2017-18,WAS
21,4.8,12,.449,.485,1.000,0,,,,0,.000,.449,.551,.403,.273,.000,58,NBA,635,Kevin Seraphin,.088,,.469,.422,.075,.034,613,PF,2010-11,WAS
22,6.2,48,.533,.616,.997,0,.000,,,0,.003,.531,.684,.461,.446,.375,57,NBA,1176,Kevin Seraphin,.128,.000,.348,.437,.170,.042,613,C,2011-12,WAS
23,9.1,33,.461,.664,1.000,0,,,,0,.000,.461,.653,.446,.378,.434,79,NBA,1721,Kevin Seraphin,.049,,.173,.398,.281,.148,613,C,2012-13,WAS
24,7.7,12,.505,.532,1.000,0,,,,0,.000,.505,.683,.500,.348,.385,53,NBA,578,Kevin Seraphin,.055,,.273,.400,.209,.118,613,C,2013-14,WAS
25,8.5,26,.516,.593,.996,0,.000,,,1,.004,.513,.701,.468,.440,.458,79,NBA,1235,Kevin Seraphin,.062,.000,.238,.384,.242,.131,613,C,2014-15,WAS
26,9.2,7,.414,.607,.990,0,.000,,,1,.010,.410,.537,.435,.328,.371,48,NBA,526,Kevin Seraphin,.044,.000,.200,.337,.283,.171,613,C,2015-16,NYK
27,8.9,11,.556,.661,.990,0,.000,,,0,.010,.551,.712,.582,.342,.513,49,NBA,559,Kevin Seraphin,.066,.000,.263,.338,.192,.197,613,PF,2016-17,IND
22,15.1,3,.600,.556,.517,0,.250,1.000,.571,0,.483,.431,.778,.400,.250,.333,14,NBA,236,Wayne Selden,.069,.250,.310,.086,.069,.052,614,SG,2016-17,
22,22.0,1,1.000,1.000,.125,0,.571,1.000,1.000,0,.875,.625,1.000,,,,3,NBA,47,Wayne Selden,.125,.286,.125,.000,.000,.000,614,SG,2016-17,NOP
22,14.0,2,.586,.529,.580,0,.143,1.000,.400,0,.420,.400,.765,.400,.250,.333,11,NBA,189,Wayne Selden,.060,.238,.340,.100,.080,.060,614,SG,2016-17,MEM
23,15.0,13,.456,.403,.546,0,.402,.857,.318,0,.454,.431,.600,.271,.458,.500,35,NBA,692,Wayne Selden,.052,.180,.204,.178,.089,.074,614,SG,2017-18,MEM
22,12.4,11,.439,.638,.836,0,.357,.933,.533,0,.164,.426,.558,.353,.400,.349,71,NBA,868,Thabo Sefolosha,.043,.357,.336,.066,.098,.336,615,SG,2006-07,CHI
23,13.2,19,.453,.616,.791,0,.330,1.000,.389,4,.209,.428,.559,.444,.279,.395,69,NBA,1436,Thabo Sefolosha,.045,.409,.340,.043,.102,.306,615,SG,2007-08,CHI
24,12.7,16,.474,.648,.756,0,.276,1.000,.282,1,.244,.426,.607,.640,.300,.312,66,NBA,1453,Thabo Sefolosha,.050,.448,.342,.070,.084,.261,615,SF-SG,2008-09,
24,13.4,10,.485,.688,.725,0,.300,1.000,.278,1,.275,.434,.578,.778,.250,.362,43,NBA,735,Thabo Sefolosha,.066,.360,.352,.049,.066,.258,615,SF,2008-09,CHI
24,11.9,6,.464,.609,.789,0,.243,1.000,.286,0,.211,.417,.638,.563,.333,.261,23,NBA,718,Thabo Sefolosha,.034,.568,.331,.091,.103,.263,615,SG,2008-09,OKC
25,12.5,23,.494,.641,.703,0,.313,.976,.328,0,.297,.440,.619,.333,.306,.398,82,NBA,2348,Thabo Sefolosha,.054,.489,.351,.061,.082,.211,615,SG,2009-10,OKC
26,12.5,22,.558,.628,.694,0,.275,.929,.255,0,.306,.471,.675,.371,.692,.413,79,NBA,2049,Thabo Sefolosha,.072,.539,.360,.105,.039,.189,615,SG,2010-11,OKC
27,14.8,9,.429,.583,.542,0,.437,.935,.469,0,.458,.432,.587,.182,.200,.273,42,NBA,914,Thabo Sefolosha,.058,.451,.297,.071,.032,.142,615,SG,2011-12,OKC
28,16.1,15,.558,.612,.446,0,.419,.981,.462,0,.554,.481,.742,.100,.400,.244,81,NBA,2229,Thabo Sefolosha,.034,.512,.283,.043,.032,.088,615,SG,2012-13,OKC
29,14.3,16,.495,.548,.553,0,.316,.979,.337,0,.447,.415,.626,.261,.304,.371,61,NBA,1584,Thabo Sefolosha,.053,.546,.315,.068,.068,.103,615,SG,2013-14,OKC
30,11.3,9,.462,.684,.687,0,.321,.960,.326,0,.313,.418,.578,.394,.300,.160,52,NBA,976,Thabo Sefolosha,.044,.551,.410,.133,.040,.100,615,SF,2014-15,ATL
31,12.1,16,.589,.705,.667,1,.339,.952,.444,2,.333,.505,.665,.440,.444,.471,75,NBA,1758,Thabo Sefolosha,.043,.508,.417,.067,.048,.137,615,SF,2015-16,ATL
32,12.5,18,.484,.647,.696,0,.342,.951,.351,0,.304,.441,.625,.343,.273,.355,62,NBA,1596,Thabo Sefolosha,.053,.475,.365,.089,.084,.157,615,SF,2016-17,ATL
33,12.3,9,.551,.640,.650,0,.381,.906,.457,0,.350,.492,.688,.379,.435,.417,38,NBA,806,Thabo Sefolosha,.042,.548,.333,.121,.096,.100,615,SF,2017-18,UTA
24,7.1,7,.479,.757,.993,0,.000,,,0,.007,.476,.610,.308,.200,.429,40,NBA,376,Mike Scott,.088,.000,.524,.177,.102,.190,616,PF,2012-13,ATL
25,12.8,22,.558,.858,.682,0,.310,1.000,.292,2,.318,.479,.712,.455,.368,.484,80,NBA,1482,Mike Scott,.041,.240,.293,.196,.091,.102,616,PF,2013-14,ATL
26,15.6,15,.517,.881,.576,0,.344,1.000,.421,2,.424,.444,.699,.427,.415,.460,68,NBA,1123,Mike Scott,.038,.198,.183,.166,.117,.110,616,PF,2014-15,ATL
27,13.7,16,.523,.851,.580,0,.392,.968,.286,0,.420,.468,.636,.458,.571,.160,75,NBA,1146,Mike Scott,.064,.222,.263,.157,.093,.066,616,PF,2015-16,ATL
28,16.1,0,.406,.769,.542,0,.148,.750,.000,0,.458,.288,.571,.400,.300,.500,18,NBA,195,Mike Scott,.000,.222,.119,.169,.169,.068,616,PF,2016-17,ATL
29,14.0,7,.582,.743,.689,0,.405,1.000,.452,1,.311,.527,.693,.495,.587,.563,76,NBA,1406,Mike Scott,.015,.258,.168,.193,.176,.153,616,PF,2017-18,WAS
20,11.9,0,.425,.339,.777,0,.238,.900,.333,2,.223,.383,.569,.366,.267,.313,49,NBA,641,Dennis Schroder,.000,.214,.309,.218,.080,.170,617,PG,2013-14,ATL
21,11.3,4,.449,.207,.777,0,.351,.673,.200,1,.223,.427,.544,.340,.326,.381,77,NBA,1516,Dennis Schroder,.009,.101,.379,.155,.065,.177,617,PG,2014-15,ATL
22,12.6,2,.465,.230,.694,0,.322,.727,.346,4,.306,.421,.528,.344,.388,.415,80,NBA,1621,Dennis Schroder,.005,.109,.371,.078,.063,.182,617,PG,2015-16,ATL
23,11.8,1,.486,.210,.758,0,.340,.670,.500,1,.242,.451,.558,.382,.387,.456,79,NBA,2485,Dennis Schroder,.002,.088,.374,.125,.091,.168,617,PG,2016-17,ATL
24,12.4,0,.480,.193,.771,0,.290,.566,.214,6,.229,.436,.578,.333,.432,.468,67,NBA,2078,Dennis Schroder,.002,.053,.290,.126,.161,.194,617,PG,2017-18,ATL
25,11.6,3,.477,.404,.747,0,.243,1.000,.364,1,.253,.418,.468,.500,.444,.500,57,NBA,719,Tomas Satoransky,.041,.297,.322,.219,.123,.082,618,SG,2016-17,WAS
26,11.9,13,.544,.526,.737,0,.465,1.000,.488,2,.263,.523,.696,.512,.404,.417,73,NBA,1643,Tomas Satoransky,.042,.406,.266,.224,.122,.125,618,SG,2017-18,WAS
22,14.2,12,.469,.513,.632,0,.311,.925,.357,1,.368,.411,.599,.437,.404,.275,81,NBA,2129,Dario Saric,.015,.082,.283,.146,.056,.149,619,PF,2016-17,PHI
23,15.0,18,.501,.663,.552,0,.393,1.000,.375,0,.448,.453,.661,.405,.317,.343,78,NBA,2310,Dario Saric,.020,.100,.252,.142,.046,.111,619,PF,2017-18,PHI
21,12.0,23,.525,.470,.633,0,.244,.968,.217,2,.367,.422,.646,.400,.250,.273,74,NBA,1131,JaKarr Sampson,.075,.362,.367,.188,.046,.032,620,SF,2014-15,PHI
22,8.0,26,.496,.563,.801,0,.222,.857,.214,0,.199,.442,.657,.284,.333,.231,73,NBA,1160,JaKarr Sampson,.107,.444,.451,.256,.057,.041,620,SF,2015-16,
22,7.4,11,.476,.525,.832,0,.176,.667,.143,0,.168,.426,.697,.246,.182,.143,47,NBA,691,JaKarr Sampson,.079,.412,.441,.302,.054,.035,620,SF,2015-16,PHI
22,9.1,15,.535,.630,.748,0,.276,1.000,.286,0,.252,.470,.593,.400,.571,.333,26,NBA,469,JaKarr Sampson,.157,.483,.470,.174,.061,.052,620,SF,2015-16,DEN
24,6.8,12,.549,.538,.877,0,.500,1.000,.750,0,.123,.543,.690,.368,.500,.167,22,NBA,344,JaKarr Sampson,.173,.400,.519,.235,.049,.074,620,SF,2017-18,SAC
20,12.7,15,.438,.624,.669,0,.321,1.000,.283,0,.331,.399,.551,.333,.219,.473,81,NBA,1632,Domantas Sabonis,.035,.289,.283,.206,.067,.114,621,PF,2016-17,OKC
21,7.2,49,.524,.737,.944,0,.351,1.000,.600,0,.056,.514,.669,.385,.431,.346,74,NBA,1810,Domantas Sabonis,.086,.135,.470,.224,.088,.162,621,C,2017-18,IND
23,12.9,7,.526,.804,.916,0,.338,.923,.318,1,.084,.510,.688,.414,.415,.513,82,NBA,2856,Wally Szczerbiak,.008,.286,.223,.126,.154,.413,623,SF,2000-01,MIN
24,13.0,25,.517,.657,.841,0,.455,.920,.542,1,.159,.508,.692,.446,.508,.435,82,NBA,3117,Wally Szczerbiak,.021,.309,.217,.161,.161,.303,623,SF,2001-02,MIN
25,14.7,13,.497,.714,.801,0,.421,.885,.409,0,.199,.481,.593,.532,.455,.460,52,NBA,1836,Wally Szczerbiak,.021,.455,.169,.106,.166,.361,623,SF,2002-03,MIN
26,15.2,0,.453,.674,.805,0,.435,.950,.400,0,.195,.449,.517,.464,.472,.423,28,NBA,622,Wally Szczerbiak,.004,.435,.123,.119,.153,.411,623,SF,2003-04,MIN
27,13.5,16,.536,.721,.816,0,.373,.921,.368,0,.184,.506,.721,.521,.511,.421,81,NBA,2558,Wally Szczerbiak,.020,.402,.234,.102,.151,.329,623,SF,2004-05,MIN
28,14.4,21,.517,.627,.748,0,.400,.833,.466,0,.252,.487,.708,.426,.446,.440,72,NBA,2729,Wally Szczerbiak,.022,.345,.216,.107,.137,.288,623,SF,2005-06,
28,14.4,17,.523,.650,.758,0,.406,.793,.490,0,.242,.495,.739,.396,.402,.455,40,NBA,1555,Wally Szczerbiak,.029,.343,.227,.090,.139,.302,623,SF,2005-06,MIN
28,14.5,4,.506,.592,.735,0,.393,.886,.436,0,.265,.476,.659,.455,.509,.416,32,NBA,1174,Wally Szczerbiak,.012,.348,.201,.130,.135,.268,623,SF,2005-06,BOS
29,16.0,3,.415,.658,.727,0,.415,.909,.522,0,.273,.415,.597,.395,.318,.370,32,NBA,900,Wally Szczerbiak,.008,.217,.160,.098,.113,.356,623,SF,2006-07,BOS
30,17.0,4,.438,.661,.698,0,.413,.944,.462,0,.302,.431,.607,.412,.452,.386,75,NBA,1736,Wally Szczerbiak,.006,.239,.116,.094,.129,.359,623,SF,2007-08,
30,17.0,3,.476,.636,.676,0,.428,.930,.531,0,.324,.460,.635,.408,.478,.435,50,NBA,1180,Wally Szczerbiak,.006,.193,.123,.096,.131,.327,623,SF,2007-08,SEA
30,16.9,1,.357,.732,.751,0,.365,1.000,.350,0,.249,.359,.524,.421,.385,.297,25,NBA,556,Wally Szczerbiak,.005,.385,.100,.091,.124,.435,623,SF,2007-08,CLE
31,17.9,3,.478,.536,.578,0,.411,.913,.450,0,.422,.450,.591,.452,.375,.486,74,NBA,1527,Wally Szczerbiak,.008,.357,.111,.078,.121,.269,623,SF,2008-09,CLE
22,6.7,0,.400,.000,.833,0,.000,,.000,0,.167,.333,.500,.333,,,3,NBA,21,Pape Sy,.000,1.000,.333,.500,.000,.000,627,SF,2010-11,ATL
21,6.1,57,.457,.732,.988,0,.000,,,0,.012,.451,.631,.336,.277,.313,80,NBA,1312,Stromile Swift,.198,.000,.440,.316,.139,.094,629,PF,2000-01,VAN
22,5.4,112,.482,.662,.995,0,.000,,,0,.005,.480,.639,.323,.363,.306,68,NBA,1805,Stromile Swift,.216,.000,.489,.273,.131,.101,629,PF,2001-02,MEM
23,4.8,91,.483,.604,.996,0,.000,,.000,0,.004,.481,.597,.373,.259,.333,67,NBA,1478,Stromile Swift,.213,.500,.558,.241,.110,.086,629,PF,2002-03,MEM
24,7.2,78,.471,.697,.993,0,.250,1.000,1.000,1,.007,.469,.534,.445,.246,.476,77,NBA,1528,Stromile Swift,.165,.250,.433,.240,.100,.221,629,PF,2003-04,MEM
25,6.2,85,.452,.648,.992,0,.000,,.000,2,.008,.449,.620,.325,.292,.269,60,NBA,1279,Stromile Swift,.207,.250,.469,.252,.133,.137,629,PF,2004-05,MEM
26,5.5,68,.493,.596,.996,0,.000,,.000,0,.004,.491,.599,.343,.388,.435,66,NBA,1344,Stromile Swift,.175,1.000,.517,.236,.107,.135,629,C,2005-06,HOU
27,6.3,48,.472,.553,.986,0,.000,,,1,.014,.465,.581,.358,.333,.408,54,NBA,1029,Stromile Swift,.162,.000,.483,.275,.087,.142,629,C,2006-07,MEM
28,6.3,48,.513,.719,.992,0,.000,,,1,.008,.509,.635,.500,.333,.289,56,NBA,844,Stromile Swift,.208,.000,.517,.181,.125,.170,629,PF,2007-08,
28,5.7,29,.531,.688,.989,0,.000,,,1,.011,.525,.670,.500,.261,.250,35,NBA,549,Stromile Swift,.181,.000,.531,.215,.130,.113,629,PF,2007-08,MEM
28,7.5,19,.477,.786,1.000,0,,,,0,.000,.477,.558,.500,.500,.320,21,NBA,295,Stromile Swift,.261,,.489,.114,.114,.284,629,PF,2007-08,NJN
29,6.3,9,.418,.826,.982,0,1.000,1.000,1.000,0,.018,.429,.538,.400,.000,.300,19,NBA,185,Stromile Swift,.179,1.000,.464,.268,.071,.179,629,PF,2008-09,
29,4.5,3,.600,1.000,1.000,0,,,,0,.000,.600,.500,1.000,.000,1.000,6,NBA,64,Stromile Swift,.200,,.667,.133,.067,.133,629,PF,2008-09,NJN
29,7.0,6,.350,.714,.976,0,1.000,1.000,1.000,0,.024,.366,.563,.308,.000,.125,13,NBA,121,Stromile Swift,.171,1.000,.390,.317,.073,.195,629,PF,2008-09,PHO
19,8.2,0,.455,1.000,1.000,0,,,,0,.000,.455,1.000,.333,.500,,16,NBA,72,Robert Swift,.000,,.091,.545,.364,.000,631,C,2004-05,SEA
20,3.7,40,.515,.669,1.000,0,,,,0,.000,.515,.580,.413,.538,.250,47,NBA,987,Robert Swift,.183,,.544,.332,.108,.017,631,C,2005-06,SEA
22,4.7,0,.353,.667,1.000,0,,,,0,.000,.353,.333,.000,.600,,8,NBA,98,Robert Swift,.000,,.529,.176,.294,.000,631,C,2007-08,SEA
23,5.7,7,.521,.757,1.000,0,,,,0,.000,.521,.645,.429,.500,.000,26,NBA,343,Robert Swift,.113,,.437,.296,.225,.042,631,C,2008-09,OKC
21,5.6,10,.496,.536,.993,0,.000,,,1,.007,.493,.676,.270,.412,.286,42,NBA,494,Mike Sweetney,.079,.000,.507,.264,.121,.100,632,PF,2003-04,NYK
22,4.2,29,.533,.586,.998,0,.000,,,0,.002,.531,.650,.348,.356,.294,77,NBA,1509,Mike Sweetney,.067,.000,.621,.200,.101,.076,632,C,2004-05,NYK
23,5.6,12,.450,.605,1.000,0,,,,0,.000,.450,.535,.417,.321,.314,66,NBA,1222,Mike Sweetney,.032,,.489,.270,.126,.115,632,C,2005-06,CHI
24,3.2,7,.433,.603,1.000,0,,,,0,.000,.433,.573,.128,.500,.333,48,NBA,385,Mike Sweetney,.060,,.612,.291,.075,.022,632,C,2006-07,CHI
27,12.1,1,.448,.458,.668,0,.273,.745,.368,0,.332,.390,.629,.147,.292,.328,53,NBA,1684,Bob Sura,.002,.221,.359,.145,.046,.118,641,SG,2000-01,GSW
28,9.2,16,.455,.346,.775,0,.316,.738,.577,2,.225,.424,.632,.196,.185,.250,78,NBA,1780,Bob Sura,.029,.195,.451,.190,.046,.088,641,PG,2001-02,GSW
29,10.3,8,.440,.514,.741,0,.329,.893,.476,0,.259,.412,.607,.232,.214,.237,55,NBA,1130,Bob Sura,.024,.247,.412,.171,.043,.116,641,SG,2002-03,GSW
30,8.8,8,.446,.436,.837,0,.266,.857,.241,1,.163,.416,.504,.268,.250,.453,80,NBA,1663,Bob Sura,.016,.367,.515,.085,.082,.155,641,SG,2003-04,
30,9.8,5,.453,.468,.792,0,.250,.889,.167,1,.208,.410,.548,.385,.200,.350,53,NBA,707,Bob Sura,.029,.333,.486,.075,.116,.116,641,SG,2003-04,DET
30,8.3,3,.442,.420,.862,0,.279,.833,.294,0,.138,.420,.482,.214,.300,.491,27,NBA,956,Bob Sura,.010,.395,.532,.090,.064,.176,641,SG,2003-04,ATL
31,12.5,2,.458,.406,.692,0,.355,.945,.367,0,.308,.427,.556,.289,.297,.414,61,NBA,1922,Bob Sura,.004,.316,.357,.089,.073,.173,641,PG,2004-05,HOU
20,13.9,2,.541,.900,.902,0,.000,,.000,0,.098,.488,1.000,.667,.250,.500,11,NBA,120,Bruno Sundov,.049,.250,.098,.220,.195,.390,643,C,2000-01,IND
21,12.2,1,.410,.813,.975,0,.000,,,0,.025,.400,.667,.500,.308,.333,22,NBA,88,Bruno Sundov,.025,.000,.150,.200,.325,.300,643,C,2001-02,IND
