age,ast,blk,drb,efg_pct,fg,fg2,fg2_pct,fg2a,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,gs,lg_id,mp,name,orb,pf,pid,pos,pts,ring,season,stl,team_id,tov,trb
30,31,,,.405,115,115,.411,280,0,.000,4,.405,284,87,.784,111,16,,ABA,593,Doug Moe,,67,1914,SF,317,True,1968-69,,OAK,43,124
31,25,,,.329,25,25,.347,72,0,.000,4,.329,76,12,.750,16,4,,ABA,168,Doug Moe,,19,1914,SF,62,False,1969-70,,CAR,,26
32,37,,35,.511,90,89,.511,174,1,.333,3,.508,177,31,.756,41,12,,ABA,421,Doug Moe,22,43,1914,SF,212,False,1970-71,,VIR,17,57
33,27,,,.435,37,37,.440,84,0,.000,1,.435,85,22,.880,25,11,,ABA,245,Doug Moe,,40,1914,SF,96,False,1971-72,,VIR,25,43
23,11,0,4,.600,7,3,.375,8,4,.571,7,.467,15,10,.909,11,4,4,NBA,94,Cuttino Mobley,0,11,1916,PG,28,False,1998-99,2,HOU,5,4
28,14,3,19,.427,29,23,.426,54,6,.286,21,.387,75,8,.800,10,5,5,NBA,210,Cuttino Mobley,5,14,1916,SG,72,False,2003-04,3,HOU,18,24
29,9,2,10,.493,31,24,.533,45,7,.280,25,.443,70,5,.714,7,5,5,NBA,159,Cuttino Mobley,4,13,1916,SG,74,False,2004-05,6,SAC,6,14
30,24,3,47,.465,61,50,.442,113,11,.367,30,.427,143,26,.897,29,12,12,NBA,473,Cuttino Mobley,10,28,1916,SG,159,False,2005-06,8,LAC,23,57
28,12,2,12,.391,18,18,.391,46,,,,.391,46,8,.800,10,3,,NBA,134,Steve Mix,6,13,1918,SF,44,False,1975-76,11,PHI,,18
29,44,3,42,.523,56,56,.523,107,,,,.523,107,37,.822,45,19,,NBA,412,Steve Mix,22,39,1918,SF,149,False,1976-77,21,PHI,,64
30,36,1,29,.598,49,49,.598,82,,,,.598,82,38,.884,43,10,,NBA,235,Steve Mix,17,22,1918,SF,136,False,1977-78,15,PHI,12,46
31,16,0,23,.525,31,31,.525,59,,,,.525,59,13,.867,15,9,,NBA,179,Steve Mix,12,20,1918,SF,75,False,1978-79,6,PHI,11,35
32,13,5,21,.458,44,44,.458,96,0,,0,.458,96,25,.893,28,17,,NBA,200,Steve Mix,10,22,1918,SF,113,False,1979-80,8,PHI,15,31
33,10,2,23,.416,32,32,.421,76,0,.000,1,.416,77,24,.923,26,16,,NBA,206,Steve Mix,19,16,1918,SF,88,False,1980-81,4,PHI,11,42
34,6,0,7,.568,12,11,.524,21,1,1.000,1,.545,22,5,.714,7,7,,NBA,50,Steve Mix,4,5,1918,SF,30,False,1981-82,0,PHI,4,11
35,0,0,1,.400,2,2,.400,5,0,,0,.400,5,3,1.000,3,8,,NBA,26,Steve Mix,0,6,1918,SF,7,False,1982-83,0,LAL,0,1
29,0,0,1,.625,5,5,.625,8,0,,0,.625,8,2,1.000,2,4,0,NBA,25,Sam Mitchell,0,4,1921,SF,12,False,1992-93,0,IND,2,1
30,5,2,12,.346,9,9,.360,25,0,.000,1,.346,26,3,.750,4,15,0,NBA,99,Sam Mitchell,5,22,1921,PF,21,False,1993-94,2,IND,4,17
31,6,1,31,.359,23,23,.371,62,0,.000,2,.359,64,22,.786,28,17,0,NBA,223,Sam Mitchell,17,41,1921,SF,68,False,1994-95,3,IND,14,48
33,1,1,5,.462,6,6,.462,13,0,,0,.462,13,5,.625,8,3,0,NBA,47,Sam Mitchell,2,9,1921,SF,17,False,1996-97,1,MIN,1,7
34,8,1,20,.474,26,23,.523,44,3,.214,14,.448,58,17,.895,19,5,5,NBA,177,Sam Mitchell,7,18,1921,SF,72,False,1997-98,1,MIN,5,27
35,6,2,9,.388,15,14,.412,34,1,.167,6,.375,40,9,.750,12,4,1,NBA,131,Sam Mitchell,5,13,1921,SF,40,False,1998-99,1,MIN,8,14
36,2,1,5,.556,9,7,.538,13,2,.400,5,.500,18,3,1.000,3,4,0,NBA,68,Sam Mitchell,2,5,1921,SF,23,False,1999-00,0,MIN,4,7
37,3,0,6,.200,2,2,.222,9,0,.000,1,.200,10,2,1.000,2,4,0,NBA,50,Sam Mitchell,1,5,1921,SF,6,False,2000-01,1,MIN,1,7
38,3,1,2,.333,3,3,.333,9,0,,0,.333,9,2,1.000,2,3,2,NBA,34,Sam Mitchell,0,5,1921,SF,8,False,2001-02,1,MIN,0,2
26,7,1,45,.533,90,90,.533,169,0,,0,.533,169,43,.754,57,9,,NBA,365,Mike Mitchell,28,22,1922,SF,223,False,1981-82,5,SAS,24,73
27,12,19,72,.513,102,101,.510,198,1,.500,2,.510,200,25,.758,33,11,,NBA,422,Mike Mitchell,33,34,1922,SF,230,False,1982-83,7,SAS,25,105
29,12,4,14,.564,44,44,.571,77,0,.000,1,.564,78,21,.875,24,5,5,NBA,180,Mike Mitchell,5,19,1922,SF,109,False,1984-85,3,SAS,9,19
30,10,3,6,.404,21,21,.404,52,0,,0,.404,52,5,.500,10,3,3,NBA,107,Mike Mitchell,3,8,1922,SF,47,False,1985-86,3,SAS,10,9
32,4,1,9,.351,13,13,.351,37,0,,0,.351,37,5,.833,6,3,3,NBA,74,Mike Mitchell,6,5,1922,SF,31,False,1987-88,1,SAS,5,15
34,2,0,2,.375,3,3,.375,8,0,,0,.375,8,0,,0,4,0,NBA,15,Mike Mitchell,1,2,1922,,6,False,1989-90,0,SAS,2,3
26,3,,,.111,1,1,.200,5,0,.000,4,.111,9,1,.500,2,7,,ABA,57,Leland Mitchell,,8,1923,SG,3,False,1967-68,,NOB,5,3
23,2,1,0,.385,5,5,.385,13,0,,0,.385,13,1,1.000,1,4,0,NBA,37,Greg Minor,1,3,1927,SG,11,False,1994-95,1,BOS,1,1
26,2,0,0,.500,4,4,.571,7,0,.000,1,.500,8,6,1.000,6,8,0,NBA,27,Dirk Minniefield,2,8,1929,PG,14,False,1986-87,1,HOU,4,2
27,11,0,1,.500,6,4,.400,10,2,.500,4,.429,14,2,1.000,2,11,0,NBA,50,Dirk Minniefield,1,13,1929,PG,16,False,1987-88,2,BOS,10,2
23,9,7,26,.456,31,31,.456,68,0,,0,.456,68,13,.765,17,5,5,NBA,185,Yao Ming,11,20,1930,C,75,False,2003-04,2,HOU,13,37
24,5,19,31,.655,55,55,.655,84,0,,0,.655,84,40,.727,55,7,7,NBA,220,Yao Ming,23,31,1930,C,150,False,2004-05,2,HOU,19,54
26,6,5,49,.440,55,55,.440,125,0,,0,.440,125,66,.880,75,7,7,NBA,260,Yao Ming,23,27,1930,C,176,False,2006-07,1,HOU,33,72
28,9,11,79,.545,54,54,.545,99,0,,0,.545,99,46,.902,51,9,9,NBA,323,Yao Ming,19,27,1930,C,154,False,2008-09,4,HOU,17,98
22,2,0,5,.462,12,12,.462,26,0,,0,.462,26,8,.727,11,4,0,NBA,57,Harold Miner,3,4,1931,SG,32,False,1993-94,1,MIA,2,8
24,8,2,15,.370,10,10,.385,26,0,.000,1,.370,27,7,.636,11,4,0,NBA,77,Terry Mills,9,18,1932,PF,27,False,1991-92,1,NJN,7,24
28,4,0,2,.275,5,4,.333,12,1,.125,8,.250,20,5,.833,6,3,0,NBA,48,Terry Mills,3,6,1932,PF,16,False,1995-96,1,DET,1,5
29,7,0,31,.518,24,15,.517,29,9,.346,26,.436,55,2,.500,4,5,4,NBA,196,Terry Mills,4,14,1932,PF,59,False,1996-97,6,DET,4,35
30,0,0,3,.300,1,0,.000,1,1,.250,4,.200,5,1,.500,2,2,0,NBA,11,Terry Mills,0,3,1932,PF,4,False,1997-98,0,MIA,0,3
32,1,0,6,.800,9,3,.500,6,6,.667,9,.600,15,1,.500,2,3,3,NBA,77,Terry Mills,0,12,1932,PF,25,False,1999-00,2,DET,2,6
24,8,1,13,.553,19,15,.455,33,4,.800,5,.500,38,9,.818,11,3,1,NBA,112,Chris Mills,10,9,1934,SF,51,False,1993-94,7,CLE,5,23
25,11,2,14,.649,20,12,.522,23,8,.571,14,.541,37,5,1.000,5,4,4,NBA,139,Chris Mills,2,18,1934,SF,53,False,1994-95,3,CLE,6,16
26,5,2,11,.333,11,11,.393,28,0,.000,5,.333,33,1,1.000,1,3,3,NBA,105,Chris Mills,5,10,1934,SF,23,False,1995-96,2,CLE,3,16
28,5,2,19,.486,15,11,.440,25,4,.400,10,.429,35,10,.833,12,9,2,NBA,168,Chris Mills,8,21,1934,SF,44,False,1997-98,8,NYK,6,27
24,6,0,11,.614,20,17,.607,28,3,.429,7,.571,35,19,.905,21,3,3,NBA,125,Reggie Miller,1,6,1936,SG,62,False,1989-90,3,IND,3,12
25,14,2,11,.543,34,26,.510,51,8,.421,19,.486,70,32,.865,37,5,5,NBA,193,Reggie Miller,5,14,1936,SG,108,False,1990-91,8,IND,12,16
26,14,0,3,.663,25,18,.563,32,7,.636,11,.581,43,24,.800,30,3,3,NBA,130,Reggie Miller,4,12,1936,SG,81,False,1991-92,4,IND,4,7
27,11,0,8,.600,40,30,.536,56,10,.526,19,.533,75,36,.947,38,4,4,NBA,175,Reggie Miller,4,11,1936,SG,126,False,1992-93,3,IND,10,12
28,46,4,37,.513,121,86,.460,187,35,.422,83,.448,270,94,.839,112,16,16,NBA,576,Reggie Miller,11,34,1936,SG,371,False,1993-94,21,IND,32,48
29,36,4,52,.569,138,84,.519,162,54,.422,128,.476,290,104,.860,121,17,17,NBA,641,Reggie Miller,9,35,1936,SG,434,False,1994-95,15,IND,39,61
30,1,0,0,.471,7,5,.455,11,2,.333,6,.412,17,13,.867,15,1,1,NBA,31,Reggie Miller,1,1,1936,SG,29,False,1995-96,1,IND,0,1
32,32,3,23,.509,98,60,.444,135,38,.400,95,.426,230,85,.904,94,16,16,NBA,628,Reggie Miller,5,26,1936,SG,319,False,1997-98,19,IND,27,28
33,34,3,38,.467,79,51,.443,115,28,.333,84,.397,199,77,.895,86,13,13,NBA,481,Reggie Miller,13,26,1936,SG,263,False,1998-99,9,IND,21,51
34,60,10,44,.527,174,116,.487,238,58,.395,147,.452,385,121,.938,129,22,22,NBA,892,Reggie Miller,9,37,1936,SG,527,False,1999-00,23,IND,28,53
35,10,2,13,.539,41,26,.473,55,15,.429,35,.456,90,28,.933,30,4,4,NBA,177,Reggie Miller,7,3,1936,SG,125,False,2000-01,3,IND,11,20
36,14,1,16,.584,42,29,.558,52,13,.419,31,.506,83,21,.875,24,5,5,NBA,198,Reggie Miller,0,10,1936,SG,118,False,2001-02,8,IND,14,16
37,14,1,13,.321,15,11,.393,28,4,.160,25,.283,53,21,.913,23,6,6,NBA,176,Reggie Miller,1,9,1936,SG,55,False,2002-03,1,IND,7,14
38,45,3,34,.509,45,21,.438,48,24,.375,64,.402,112,47,.922,51,16,16,NBA,455,Reggie Miller,3,23,1936,SG,161,False,2003-04,18,IND,28,37
39,20,1,36,.507,62,41,.532,77,21,.318,66,.434,143,48,.941,51,13,13,NBA,430,Reggie Miller,4,28,1936,SG,193,False,2004-05,10,IND,21,40
22,51,59,91,.587,71,71,.597,119,0,.000,2,.587,121,31,.564,55,24,0,NBA,513,Oliver Miller,33,76,1938,C,173,False,1992-93,21,PHO,42,124
23,13,12,30,.593,16,16,.593,27,0,,0,.593,27,3,.429,7,10,4,NBA,146,Oliver Miller,14,22,1938,C,35,False,1993-94,6,PHO,13,44
29,1,2,6,.222,2,2,.333,6,0,.000,3,.222,9,2,.500,4,7,0,NBA,37,Oliver Miller,2,8,1938,C,6,False,1999-00,0,PHO,2,8
33,1,3,5,.250,1,1,.250,4,0,,0,.250,4,1,.500,2,8,0,NBA,31,Oliver Miller,0,13,1938,C,3,False,2003-04,0,MIN,3,5
20,7,3,13,.469,19,12,.400,30,7,.389,18,.396,48,3,.750,4,4,4,NBA,112,Mike Miller,5,13,1939,SF,48,False,2000-01,0,ORL,3,18
21,5,0,5,.357,7,6,.462,13,1,.125,8,.333,21,4,1.000,4,4,1,NBA,72,Mike Miller,0,8,1939,SF,19,False,2001-02,4,ORL,4,5
23,3,0,12,.426,12,7,.333,21,5,.385,13,.353,34,1,.333,3,4,4,NBA,98,Mike Miller,0,4,1939,SF,30,False,2003-04,5,MEM,5,12
24,11,3,10,.595,18,10,.500,20,8,.471,17,.486,37,4,1.000,4,4,4,NBA,110,Mike Miller,0,7,1939,SF,48,False,2004-05,0,MEM,5,10
25,7,2,14,.417,12,11,.500,22,1,.125,8,.400,30,9,1.000,9,4,1,NBA,107,Mike Miller,1,11,1939,SG,34,False,2005-06,2,MEM,8,15
30,13,1,40,.443,18,7,.438,16,11,.297,37,.340,53,0,,0,18,0,NBA,215,Mike Miller,9,26,1939,SG,47,False,2010-11,7,MIA,8,49
31,17,2,49,.561,40,9,.375,24,31,.413,75,.404,99,9,.818,11,23,0,NBA,368,Mike Miller,9,41,1939,SG,120,True,2011-12,9,MIA,12,58
32,15,2,30,.644,21,5,.556,9,16,.444,36,.467,45,0,,0,17,5,NBA,232,Mike Miller,3,26,1939,SF,58,True,2012-13,8,MIA,5,33
33,9,0,24,.524,15,1,.077,13,14,.483,29,.357,42,7,.778,9,7,1,NBA,173,Mike Miller,2,16,1939,SF,51,False,2013-14,6,MEM,5,26
34,0,1,10,.900,3,0,,0,3,.600,5,.600,5,0,,0,9,1,NBA,65,Mike Miller,0,6,1939,SF,9,False,2014-15,1,CLE,1,10
23,13,,,.364,11,9,.310,29,2,.500,4,.333,33,13,.765,17,4,,ABA,79,Larry Miller,,3,1940,SG,37,False,1969-70,,CAR,,10
26,6,,2,.321,9,9,.333,27,0,.000,1,.321,28,6,1.000,6,4,,ABA,71,Larry Miller,8,3,1940,SG,24,False,1972-73,,SDA,7,10
27,1,0,0,,0,0,,0,0,,0,,0,0,,0,1,,ABA,3,Larry Miller,0,0,1940,SG,0,False,1973-74,0,VIR,0,0
25,2,,,.455,15,15,.455,33,0,,0,.455,33,4,.400,10,11,,ABA,62,Jay Miller,,14,1941,SF,34,False,1968-69,,INA,5,21
26,0,,,.200,1,1,.200,5,0,,0,.200,5,0,,0,3,,ABA,10,Jay Miller,,4,1941,SF,2,True,1969-70,,INA,1,4
21,5,,,,13,,,,,,,.382,34,7,.438,16,2,,NBA,93,Eddie Miller,,9,1943,C,33,False,1952-53,,BLB,,36
23,3,3,5,.529,9,9,.529,17,0,,0,.529,17,12,.800,15,4,0,NBA,62,Brad Miller,8,11,1945,C,30,False,1999-00,0,CHH,9,13
25,7,2,32,.455,20,20,.455,44,0,,0,.455,44,16,.800,20,5,5,NBA,180,Brad Miller,17,16,1945,C,56,False,2001-02,4,IND,7,49
26,15,0,23,.450,18,18,.450,40,0,,0,.450,40,16,.727,22,6,6,NBA,135,Brad Miller,10,17,1945,C,52,False,2002-03,5,IND,9,33
27,38,11,74,.533,48,47,.560,84,1,.143,7,.527,91,29,.604,48,12,0,NBA,366,Brad Miller,30,46,1945,PF,126,False,2003-04,9,SAC,20,104
28,16,3,11,.575,23,23,.605,38,0,.000,2,.575,40,10,.714,14,5,4,NBA,139,Brad Miller,8,21,1945,C,56,False,2004-05,1,SAC,9,19
29,15,5,15,.413,21,20,.444,45,1,.143,7,.404,52,12,.923,13,6,6,NBA,166,Brad Miller,3,20,1945,C,55,False,2005-06,7,SAC,7,18
32,9,6,44,.520,24,19,.432,44,5,.714,7,.471,51,19,.792,24,7,0,NBA,186,Brad Miller,11,25,1945,C,72,False,2008-09,2,CHI,21,55
33,4,1,15,.370,10,10,.435,23,0,.000,4,.370,27,7,1.000,7,5,0,NBA,93,Brad Miller,3,16,1945,C,27,False,2009-10,0,CHI,7,18
24,0,,,,0,,,,,,,,0,0,.000,2,1,,BAA,,Bill Miller,,0,1947,,0,False,1948-49,,STB,,
23,1,0,4,.000,0,0,.000,2,0,,0,.000,2,0,,0,4,0,NBA,15,Anthony Miller,2,2,1948,PF,0,False,1994-95,1,LAL,1,6
26,1,1,4,.375,3,3,.375,8,0,,0,.375,8,2,1.000,2,4,0,NBA,33,Anthony Miller,5,5,1948,PF,8,False,1997-98,2,ATL,3,9
27,16,0,8,.472,34,34,.486,70,0,.000,2,.472,72,9,.818,11,5,5,NBA,174,Andre Miller,15,16,1950,PG,77,False,2003-04,8,DEN,10,23
28,26,1,17,.439,28,26,.419,62,2,.500,4,.424,66,23,.719,32,5,5,NBA,184,Andre Miller,9,22,1950,PG,81,False,2004-05,10,DEN,12,26
29,36,1,14,.442,34,34,.442,77,0,,0,.442,77,14,.824,17,5,5,NBA,182,Andre Miller,8,12,1950,PG,82,False,2005-06,5,DEN,16,22
31,20,0,12,.438,39,39,.453,86,0,.000,3,.438,89,14,.636,22,6,6,NBA,229,Andre Miller,7,12,1950,PG,92,False,2007-08,5,PHI,14,19
32,32,1,29,.490,48,45,.495,91,3,.300,10,.475,101,28,.824,34,6,6,NBA,258,Andre Miller,9,17,1950,PG,127,False,2008-09,7,PHI,19,38
33,36,1,14,.426,30,27,.403,67,3,.429,7,.405,74,31,.775,40,6,6,NBA,210,Andre Miller,5,12,1950,PG,94,False,2009-10,7,POR,19,19
34,33,0,14,.522,33,29,.509,57,4,.400,10,.493,67,19,.792,24,6,6,NBA,194,Andre Miller,5,17,1950,PG,89,False,2010-11,2,POR,13,19
35,42,1,25,.452,31,27,.409,66,4,.571,7,.425,73,13,.867,15,7,0,NBA,200,Andre Miller,14,19,1950,SG,79,False,2011-12,9,DEN,17,39
36,23,0,9,.457,29,24,.414,58,5,.455,11,.420,69,21,.778,27,6,0,NBA,154,Andre Miller,11,8,1950,PG,84,False,2012-13,2,DEN,16,20
37,9,0,9,.476,19,18,.474,38,1,.333,3,.463,41,5,.556,9,11,0,NBA,108,Andre Miller,2,12,1950,SG,44,False,2013-14,3,WAS,8,11
39,7,0,3,.500,3,2,.500,4,1,.333,3,.429,7,2,1.000,2,5,0,NBA,35,Andre Miller,2,4,1950,PG,9,False,2015-16,0,SAS,0,5
18,1,0,2,.000,0,0,.000,4,0,,0,.000,4,1,.250,4,8,0,NBA,14,Darko Milicic,1,1,1951,C,1,True,2003-04,1,DET,3,3
19,1,1,3,.286,2,2,.286,7,0,,0,.286,7,1,1.000,1,9,0,NBA,21,Darko Milicic,1,3,1951,C,5,False,2004-05,0,DET,1,4
21,4,4,8,.588,20,20,.588,34,0,,0,.588,34,9,.529,17,4,0,NBA,115,Darko Milicic,10,9,1951,PF,49,False,2006-07,1,ORL,2,18
20,0,0,1,.667,2,2,.667,3,0,,0,.667,3,0,,0,2,0,NBA,4,Marko Milic,0,1,1952,SF,4,False,1997-98,1,PHO,0,1
27,15,,,,39,,,,,,,.411,95,9,.750,12,6,,NBA,197,Eddie Miles,,16,1953,SG,87,False,1967-68,,DET,,22
29,0,,,,4,,,,,,,.400,10,0,,0,5,,NBA,63,Eddie Miles,,5,1953,SG,8,False,1969-70,,BAL,,5
31,1,,,,0,,,,,,,.000,6,4,.800,5,9,,NBA,17,Eddie Miles,,2,1953,SG,4,False,1971-72,,NYK,,8
21,18,,,,55,,,,,,,.369,149,46,.767,60,12,,NBA,,Vern Mikkelsen,,52,1957,PF,156,True,1949-50,,MNL,,
22,17,,,,39,,,,,,,.406,96,31,.660,47,7,,NBA,,Vern Mikkelsen,,35,1957,PF,109,False,1950-51,,MNL,,67
23,20,,,,60,,,,,,,.432,139,53,.828,64,13,,NBA,495,Vern Mikkelsen,,66,1957,PF,173,True,1951-52,,MNL,,110
24,24,,,,44,,,,,,,.331,133,56,.848,66,12,,NBA,400,Vern Mikkelsen,,59,1957,PF,144,True,1952-53,,MNL,,104
25,17,,,,51,,,,,,,.459,111,31,.861,36,13,,NBA,375,Vern Mikkelsen,,52,1957,PF,133,True,1953-54,,MNL,,73
26,13,,,,30,,,,,,,.353,85,36,.783,46,7,,NBA,209,Vern Mikkelsen,,36,1957,PF,96,False,1954-55,,MNL,,78
27,2,,,,11,,,,,,,.423,26,18,.900,20,3,,NBA,90,Vern Mikkelsen,,14,1957,PF,40,False,1955-56,,MNL,,17
28,17,,,,33,,,,,,,.398,83,22,.647,34,5,,NBA,162,Vern Mikkelsen,,29,1957,PF,88,False,1956-57,,MNL,,43
30,24,,,,73,,,,,,,.412,177,56,.767,73,13,,NBA,371,Vern Mikkelsen,,54,1957,PF,202,False,1958-59,,MNL,,93
24,21,,,,103,,,,,,,.454,227,97,.802,121,10,,BAA,,George Mikan,,44,1959,C,303,True,1948-49,,MNL,,
25,36,,,,121,,,,,,,.383,316,134,.788,170,12,,NBA,,George Mikan,,47,1959,C,376,True,1949-50,,MNL,,
26,9,,,,62,,,,,,,.408,152,44,.800,55,7,,NBA,,George Mikan,,25,1959,C,168,False,1950-51,,MNL,,74
27,36,,,,99,,,,,,,.379,261,109,.790,138,13,,NBA,553,George Mikan,,63,1959,C,307,True,1951-52,,MNL,,207
28,23,,,,78,,,,,,,.366,213,82,.732,112,12,,NBA,463,George Mikan,,56,1959,C,238,True,1952-53,,MNL,,185
29,25,,,,87,,,,,,,.458,190,78,.813,96,13,,NBA,424,George Mikan,,56,1959,C,252,True,1953-54,,MNL,,171
31,5,,,,13,,,,,,,.371,35,10,.769,13,3,,NBA,60,George Mikan,,14,1959,C,36,False,1955-56,,MNL,,28
23,1,,,,8,,,,,,,.211,38,0,.000,3,2,,BAA,,Ed Mikan,,6,1960,C,16,False,1948-49,,CHS,,
24,2,,,,8,,,,,,,.333,24,10,.909,11,2,,NBA,,Ed Mikan,,8,1960,C,26,False,1949-50,,ROC,,
25,3,,,,6,,,,,,,.231,26,10,.909,11,2,,NBA,,Ed Mikan,,6,1960,C,22,False,1950-51,,PHW,,21
26,2,,,,7,,,,,,,.318,22,6,.857,7,3,,NBA,74,Ed Mikan,,15,1960,C,20,False,1951-52,,PHW,,20
27,0,,,,2,,,,,,,.200,10,3,1.000,3,2,,NBA,32,Ed Mikan,,1,1960,C,7,False,1952-53,,INO,,7
24,0,4,10,.318,7,7,.318,22,0,,0,.318,22,6,.600,10,4,0,NBA,65,Chris Mihm,8,12,1961,C,20,False,2003-04,4,BOS,3,18
28,0,0,0,.000,0,0,.000,1,0,,0,.000,1,0,,0,1,0,NBA,3,Chris Mihm,0,2,1961,C,0,False,2007-08,0,LAL,1,0
23,3,5,9,.667,12,12,.667,18,0,,0,.667,18,6,.600,10,3,,NBA,65,Larry Micheaux,12,10,1963,PF,30,False,1983-84,0,KCK,2,21
24,0,2,9,.316,6,6,.333,18,0,.000,1,.316,19,4,.400,10,5,0,NBA,57,Larry Micheaux,12,8,1963,PF,16,False,1984-85,0,HOU,3,21
24,3,,,,28,,,,,,,.368,76,17,.567,30,5,,BAA,,Stan Miasek,,27,1964,,73,False,1947-48,,CHS,,
25,1,,,,6,,,,,,,.375,16,7,.636,11,2,,BAA,,Stan Miasek,,9,1964,,19,False,1948-49,,CHS,,
26,0,,,,2,,,,,,,.500,4,1,1.000,1,1,,NBA,,Stan Miasek,,2,1964,,5,False,1949-50,,CHS,,
22,2,0,12,.455,5,5,.455,11,,,,.455,11,14,.824,17,3,,NBA,54,Dave Meyers,2,8,1965,PF,24,False,1975-76,1,MIL,,14
24,35,11,47,.444,44,44,.444,99,,,,.444,99,28,.667,42,9,,NBA,279,Dave Meyers,27,32,1965,PF,116,False,1977-78,7,MIL,25,74
26,14,6,19,.419,26,26,.441,59,0,.000,3,.419,62,14,.467,30,7,,NBA,195,Dave Meyers,16,25,1965,PF,66,False,1979-80,9,MIL,15,35
24,1,2,4,.000,0,0,.000,3,0,.000,1,.000,4,0,,0,3,0,NBA,14,Loren Meyer,2,0,1966,PF,0,False,1996-97,0,PHO,3,6
23,32,,,,89,,,,,,,.397,224,63,.863,73,12,,NBA,508,Tom Meschery,,48,1968,PF,241,False,1961-62,,PHW,,138
25,21,,,,80,,,,,,,.442,181,42,.778,54,12,,NBA,405,Tom Meschery,,37,1968,SF,202,False,1963-64,,SFW,,87
28,25,,,,79,,,,,,,.451,175,35,.761,46,15,,NBA,408,Tom Meschery,,68,1968,PF,193,False,1966-67,,SFW,,119
27,5,7,19,.490,24,24,.490,49,0,,0,.490,49,8,.571,14,10,,NBA,199,Joe Meriweather,12,31,1970,C,56,False,1980-81,5,KCK,9,31
25,4,1,10,.500,18,18,.500,36,0,,0,.500,36,3,.750,4,5,0,NBA,117,Ron Mercer,0,9,1971,SG,39,False,2001-02,1,IND,3,10
26,7,1,11,.327,16,16,.327,49,0,,0,.327,49,7,.875,8,6,0,NBA,135,Ron Mercer,2,11,1971,SG,39,False,2002-03,6,IND,5,13
23,0,,,.389,7,7,.412,17,0,.000,1,.389,18,1,.333,3,3,,ABA,64,Dewitt Menyard,,8,1972,C,15,False,1967-68,,HSM,3,11
24,6,0,5,.357,5,5,.357,14,,,,.357,14,7,.875,8,4,,NBA,39,John Mengelt,2,6,1975,SG,17,False,1973-74,2,DET,,7
25,9,1,6,.391,9,9,.391,23,,,,.391,23,7,.778,9,3,,NBA,65,John Mengelt,2,9,1975,SG,25,False,1974-75,1,DET,,8
26,10,1,12,.607,34,34,.607,56,,,,.607,56,19,.704,27,9,,NBA,119,John Mengelt,2,22,1975,SG,87,False,1975-76,4,DET,,14
27,8,0,4,.538,14,14,.538,26,,,,.538,26,10,.909,11,3,,NBA,67,John Mengelt,0,3,1975,SG,38,False,1976-77,4,CHI,,4
22,8,,,,10,,,,,,,.526,19,6,.857,7,3,,NBA,52,Chuck Mencel,,4,1976,PG,26,False,1955-56,,MNL,,5
23,6,,,,9,,,,,,,.250,36,7,.778,9,5,,NBA,98,Chuck Mencel,,7,1976,PG,25,False,1956-57,,MNL,,13
23,20,,,,24,,,,,,,.421,57,17,.630,27,16,,NBA,277,Dean Meminger,,37,1977,SG,65,False,1971-72,,NYK,,43
24,37,,,,31,,,,,,,.554,56,19,.559,34,17,,NBA,323,Dean Meminger,,29,1977,SG,81,True,1972-73,,NYK,,37
25,25,0,15,,11,,,,,,,.344,32,1,.200,5,12,,NBA,179,Dean Meminger,9,19,1977,SG,23,False,1973-74,4,NYK,,24
22,1,,,.000,0,0,.000,2,,,,.000,2,0,.000,2,1,,NBA,5,Bill Melchionni,,0,1981,PG,0,True,1966-67,,PHI,,3
23,10,,,.333,8,8,.333,24,,,,.333,24,2,.500,4,9,,NBA,50,Bill Melchionni,,4,1981,PG,18,False,1967-68,,PHI,,4
25,33,,,.466,48,47,.465,101,1,.333,3,.462,104,31,.816,38,7,,ABA,316,Bill Melchionni,,,1981,PG,128,False,1969-70,,NYA,,22
26,41,,6,.537,44,44,.537,82,0,,0,.537,82,24,.923,26,5,,ABA,205,Bill Melchionni,1,16,1981,PG,112,False,1970-71,,NYA,18,7
27,69,,,.401,61,61,.407,150,0,.000,2,.401,152,37,.804,46,11,,ABA,376,Bill Melchionni,,32,1981,PG,159,False,1971-72,,NYA,32,26
28,31,,10,.570,24,23,.575,40,1,.333,3,.558,43,17,.810,21,5,,ABA,174,Bill Melchionni,0,25,1981,PG,66,False,1972-73,,NYA,20,10
29,16,0,7,.500,8,8,.500,16,0,,0,.500,16,2,1.000,2,6,,ABA,60,Bill Melchionni,2,5,1981,PG,18,True,1973-74,1,NYA,4,9
30,32,1,9,.372,14,13,.394,33,1,.167,6,.359,39,5,.714,7,5,,ABA,108,Bill Melchionni,3,10,1981,PG,34,False,1974-75,1,NYA,6,12
31,5,0,4,.286,4,4,.400,10,0,.000,4,.286,14,2,1.000,2,6,,ABA,36,Bill Melchionni,1,3,1981,PG,10,True,1975-76,2,NYA,3,5
21,0,,,,17,,,,,,,.254,67,6,.462,13,11,,BAA,,Carl Meinhold,,6,1983,,40,True,1947-48,,BLB,,
22,10,,,,15,,,,,,,.375,40,30,.682,44,8,,NBA,227,Monk Meineke,,37,1984,PF,60,False,1952-53,,FTW,,26
