age,avg_dist,fg2_dunk,fg2_pct,fg2_pct_ast,fg2a_pct_fga,fg3_heave,fg3_pct,fg3_pct_ast,fg3_pct_corner,fg3a_heave,fg3a_pct_fga,fg_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,g,lg_id,mp,name,pct_fg2_dunk,pct_fg3a_corner,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,pid,pos,ring,season,team_id
32,17.2,0,.359,.714,.565,0,.400,.833,.538,1,.435,.377,.375,.429,.500,.167,6,NBA,174,Jason Terry,.000,.433,.116,.101,.174,.174,1359,SG,False,2009-10,DAL
33,16.4,3,.497,.512,.646,0,.442,.881,.514,0,.354,.478,.633,.515,.477,.439,21,NBA,684,Jason Terry,.011,.368,.112,.123,.164,.246,1359,SG,True,2010-11,DAL
34,18.0,0,.417,.300,.545,0,.500,.900,1.000,0,.455,.455,.750,.800,.333,.111,4,NBA,139,Jason Terry,.000,.100,.091,.114,.136,.205,1359,SG,False,2011-12,DAL
35,19.9,0,.450,.667,.370,0,.441,.800,.500,1,.630,.444,.500,.333,.600,.333,6,NBA,189,Jason Terry,.000,.176,.111,.056,.093,.111,1359,SG,False,2012-13,BOS
37,19.2,0,.538,.464,.388,0,.354,.966,.303,0,.612,.425,.667,.545,.462,.500,17,NBA,487,Jason Terry,.000,.402,.090,.082,.097,.119,1359,SG,False,2014-15,HOU
38,18.9,0,.368,.429,.500,0,.316,1.000,.667,1,.500,.342,.400,.250,.667,.286,5,NBA,124,Jason Terry,.000,.158,.132,.105,.079,.184,1359,SG,False,2015-16,HOU
39,18.6,0,.500,.500,.444,0,.200,1.000,.000,0,.556,.333,.333,1.000,.500,.000,6,NBA,68,Jason Terry,.000,.400,.167,.111,.111,.056,1359,SG,False,2016-17,MIL
40,26.4,0,,,.000,0,.400,1.000,,0,1.000,.400,,,,,3,NBA,44,Jason Terry,.000,.000,.000,.000,.000,.000,1359,SG,False,2017-18,MIL
22,2.0,0,.000,,1.000,0,,,,0,.000,.000,.000,,,,2,NBA,2,Tyshawn Taylor,.000,,1.000,.000,.000,.000,1350,PG,False,2012-13,BRK
27,12.6,1,.474,.556,1.000,0,,,,0,.000,.474,.714,.500,.444,.375,5,NBA,115,Maurice Taylor,.026,,.184,.158,.237,.421,1346,PF,False,2003-04,HOU
23,23.0,0,,,.000,0,.000,,.000,0,1.000,.000,,,,,1,NBA,3,Donell Taylor,.000,1.000,.000,.000,.000,.000,1337,SG,False,2005-06,WAS
24,13.3,0,.167,.000,1.000,0,,,,0,.000,.167,1.000,.000,.000,.000,2,NBA,17,Donell Taylor,.000,,.167,.167,.167,.500,1337,SG,False,2006-07,WAS
30,7.3,0,.000,,1.000,0,,,,0,.000,.000,,.000,,,2,NBA,10,Zan Tabak,.000,,.000,1.000,.000,.000,1327,C,False,2000-01,IND
25,7.9,1,.444,.500,1.000,0,,,,0,.000,.444,.500,.500,.500,.000,4,NBA,54,Ekpe Udoh,.111,,.222,.444,.222,.111,1324,C,False,2012-13,MIL
27,10.0,0,.333,1.000,1.000,0,,,,0,.000,.333,1.000,,.000,,4,NBA,12,Ekpe Udoh,.000,,.333,.000,.667,.000,1324,PF,False,2014-15,LAC
30,0.0,0,1.000,.000,1.000,0,,,,0,.000,1.000,1.000,,,,6,NBA,21,Ekpe Udoh,.000,,1.000,.000,.000,.000,1324,C,False,2017-18,UTA
22,16.1,0,.439,.389,.526,0,.270,1.000,.400,1,.474,.359,.571,.000,.364,.286,21,NBA,241,Beno Udrih,.000,.405,.269,.026,.141,.090,1318,PG,True,2004-05,SAS
23,10.6,0,.375,.556,.800,0,.167,.000,.000,0,.200,.333,.500,.500,.200,.000,7,NBA,47,Beno Udrih,.000,.333,.267,.267,.167,.100,1318,PG,False,2005-06,SAS
24,12.7,0,.000,,.667,0,.000,,.000,0,.333,.000,.000,.000,,.000,8,NBA,20,Beno Udrih,.000,.500,.333,.167,.000,.167,1318,PG,True,2006-07,SAS
31,14.2,0,.515,.412,.733,0,.333,1.000,.333,0,.267,.467,.538,.500,.667,.333,7,NBA,115,Beno Udrih,.000,.500,.289,.044,.200,.200,1318,SG,False,2013-14,MEM
32,14.5,0,.474,.296,.781,0,.250,1.000,.333,0,.219,.425,.600,.500,.500,.350,10,NBA,175,Beno Udrih,.000,.188,.205,.082,.219,.274,1318,PG,False,2014-15,MEM
30,16.4,0,.548,.529,.437,0,.400,1.000,.524,0,.563,.465,.706,.000,.500,.333,16,NBA,236,Ime Udoka,.000,.525,.239,.028,.085,.085,1317,PF,False,2007-08,SAS
31,15.2,0,.500,.333,.600,0,.125,1.000,.333,0,.400,.350,.400,1.000,.500,.500,5,NBA,104,Ime Udoka,.000,.375,.250,.050,.100,.200,1317,SF,False,2008-09,SAS
23,6.5,1,.333,.333,.900,0,.000,,.000,0,.100,.300,.429,,.000,.000,9,NBA,41,Delon Wright,.100,1.000,.700,.000,.100,.100,1314,PG,False,2015-16,TOR
24,12.0,0,.636,.000,.647,0,.333,.000,.000,0,.353,.529,.625,1.000,,.500,9,NBA,92,Delon Wright,.000,.500,.471,.059,.000,.118,1314,PG,False,2016-17,TOR
25,10.8,2,.468,.273,.691,0,.429,.889,.250,1,.309,.456,.615,.294,.250,,10,NBA,215,Delon Wright,.029,.190,.382,.250,.059,.000,1314,PG,False,2017-18,TOR
24,5.2,0,.400,.500,1.000,0,,,,0,.000,.400,.333,1.000,.000,,4,NBA,27,Brandan Wright,.000,,.600,.200,.200,.000,1312,C,False,2011-12,DAL
26,6.8,4,.833,.800,1.000,0,,,,0,.000,.833,1.000,.800,.667,.500,6,NBA,90,Brandan Wright,.222,,.444,.278,.167,.111,1312,C,False,2013-14,DAL
29,8.8,0,.400,1.000,1.000,0,,,,0,.000,.400,.000,.000,.667,,2,NBA,12,Brandan Wright,.000,,.200,.200,.600,.000,1312,PF,False,2016-17,MEM
26,2.8,0,.500,.000,1.000,0,,,,0,.000,.500,.500,.500,,,3,NBA,21,Jeff Withey,.000,,.500,.500,.000,.000,1309,C,False,2016-17,UTA
19,11.3,3,.482,.556,.757,0,.278,1.000,.357,1,.243,.432,.704,.133,.333,.455,13,NBA,330,Justise Winslow,.068,.778,.365,.203,.041,.149,1308,SF,False,2015-16,MIA
21,13.9,2,.348,.500,.548,0,.368,1.000,.500,0,.452,.357,.455,.375,.000,.000,5,NBA,125,Justise Winslow,.048,.211,.262,.190,.048,.048,1308,PF,False,2017-18,MIA
24,25.0,0,,,.000,0,1.000,1.000,,0,1.000,1.000,,,,,1,NBA,5,Kyle Wiltjer,.000,.000,.000,.000,.000,.000,1307,PF,False,2016-17,HOU
22,14.6,0,.000,,.444,0,.000,,,0,.556,.000,.000,,,,5,NBA,19,Troy Williams,.000,.000,.444,.000,.000,.000,1304,SF,False,2016-17,HOU
21,12.2,1,.431,.409,.850,0,.222,1.000,.000,0,.150,.400,.450,.250,.400,.471,6,NBA,135,Lou Williams,.017,.111,.333,.067,.167,.283,1300,PG,False,2007-08,PHI
22,14.1,1,.429,.267,.686,0,.375,1.000,.250,0,.314,.412,.375,1.000,.333,.500,6,NBA,149,Lou Williams,.020,.250,.314,.020,.118,.235,1300,SG,False,2008-09,PHI
24,15.9,0,.344,.364,.615,0,.300,.500,.333,0,.385,.327,.600,.444,.000,.111,5,NBA,130,Lou Williams,.000,.150,.192,.173,.077,.173,1300,SG,False,2010-11,PHI
25,15.4,1,.447,.286,.662,0,.167,.625,.200,0,.338,.352,.440,.348,.526,.481,13,NBA,358,Lou Williams,.007,.104,.176,.162,.134,.190,1300,PG,False,2011-12,PHI
27,13.7,0,.412,.286,.680,0,.313,.200,.200,0,.320,.380,.500,.273,.500,.444,7,NBA,133,Lou Williams,.000,.313,.240,.220,.040,.180,1300,PG,False,2013-14,ATL
28,15.9,0,.400,.000,.588,0,.190,1.000,.167,0,.412,.314,.600,.313,.250,.600,4,NBA,102,Lou Williams,.000,.286,.098,.314,.078,.098,1300,SG,False,2014-15,TOR
30,13.0,1,.481,.158,.669,0,.308,.583,.429,0,.331,.424,.567,.444,.500,.300,11,NBA,272,Lou Williams,.008,.179,.254,.229,.102,.085,1300,SG,False,2016-17,HOU
21,13.6,3,.414,.667,1.000,0,,,,0,.000,.414,.429,.667,.800,.333,7,NBA,199,Marvin Williams,.052,,.241,.052,.086,.621,1301,SF,False,2007-08,ATL
22,12.2,2,.391,.667,.793,0,.167,.000,.000,1,.207,.345,.667,.333,.000,.167,6,NBA,97,Marvin Williams,.069,.500,.310,.207,.069,.207,1301,SF,False,2008-09,ATL
23,8.7,4,.390,.500,.975,0,.500,1.000,.000,0,.025,.392,.441,.308,.286,.391,11,NBA,345,Marvin Williams,.063,.500,.430,.165,.089,.291,1301,SF,False,2009-10,ATL
24,14.7,2,.422,.789,.804,0,.273,1.000,.125,0,.196,.393,.400,.250,1.000,.391,12,NBA,216,Marvin Williams,.036,.727,.268,.071,.054,.411,1301,SF,False,2010-11,ATL
25,15.7,3,.276,.875,.644,0,.500,1.000,.571,0,.356,.356,.600,.333,.000,.091,6,NBA,145,Marvin Williams,.067,.438,.222,.067,.111,.244,1301,SF,False,2011-12,ATL
29,13.0,1,.235,.750,.667,0,.353,1.000,.250,0,.333,.275,.313,.250,.000,.167,7,NBA,228,Marvin Williams,.039,.235,.314,.157,.078,.118,1301,PF,False,2015-16,CHO
25,14.8,2,.500,.600,.667,0,.600,1.000,1.000,0,.333,.533,.500,.000,.000,.750,8,NBA,38,Derrick Williams,.133,.200,.267,.067,.067,.267,1297,PF,False,2016-17,CLE
25,11.9,1,.520,.231,.694,0,.273,1.000,.333,0,.306,.444,.750,.429,.000,.333,7,NBA,136,Damien Wilkins,.028,.273,.333,.194,.083,.083,1294,SF,False,2004-05,SEA
31,8.8,1,.636,.429,.846,0,.000,,,0,.154,.538,.714,.000,.500,1.000,8,NBA,39,Damien Wilkins,.154,.000,.538,.077,.154,.077,1294,SF,False,2010-11,ATL
25,18.0,0,.000,,1.000,0,,,,0,.000,.000,,,,.000,2,NBA,7,C.J. Wilcox,.000,,.000,.000,.000,1.000,1292,SG,False,2015-16,LAC
22,12.5,4,.489,.478,.691,0,.333,.857,.286,0,.309,.441,.789,.364,.111,.375,5,NBA,164,Andrew Wiggins,.059,.333,.279,.162,.132,.118,1291,SF,False,2017-18,MIN
26,3.9,19,.681,.660,1.000,0,,,,0,.000,.681,.814,.632,.000,.000,10,NBA,291,Hassan Whiteside,.275,,.623,.275,.087,.014,1290,C,False,2015-16,MIA
28,2.9,4,.450,.889,1.000,0,,,,0,.000,.450,.500,.333,.333,,5,NBA,77,Hassan Whiteside,.300,,.700,.150,.150,.000,1290,C,False,2017-18,MIA
23,15.2,1,.500,.500,.667,0,.500,1.000,,0,.333,.500,1.000,.000,1.000,.000,3,NBA,18,Derrick White,.167,.000,.167,.167,.167,.167,1286,PG,False,2017-18,SAS
21,10.5,5,.481,.132,.868,0,.417,.800,.000,0,.132,.473,.559,.571,.500,.278,6,NBA,212,Russell Westbrook,.055,.167,.374,.077,.220,.198,1284,PG,False,2009-10,OKC
22,11.2,4,.410,.132,.860,0,.292,.286,.400,0,.140,.394,.528,.351,.333,.342,17,NBA,638,Russell Westbrook,.015,.104,.315,.166,.166,.213,1284,PG,False,2010-11,OKC
23,12.2,10,.465,.145,.840,0,.277,.611,.375,1,.160,.435,.525,.302,.417,.505,20,NBA,767,Russell Westbrook,.034,.123,.295,.106,.206,.233,1284,PG,False,2011-12,OKC
24,12.8,0,.469,.200,.780,0,.222,.000,,0,.220,.415,.750,.400,.500,.182,2,NBA,68,Russell Westbrook,.000,.000,.293,.122,.098,.268,1284,PG,False,2012-13,OKC
25,12.3,13,.466,.165,.749,0,.280,.357,.333,0,.251,.420,.555,.359,.356,.444,19,NBA,735,Russell Westbrook,.038,.030,.344,.098,.148,.158,1284,PG,False,2013-14,OKC
27,12.6,9,.434,.112,.733,0,.324,.559,.417,0,.267,.405,.524,.233,.328,.500,18,NBA,674,Russell Westbrook,.028,.114,.321,.109,.155,.148,1284,PG,False,2015-16,OKC
28,15.0,0,.447,.087,.678,0,.265,.231,.000,0,.322,.388,.513,.400,.370,.438,5,NBA,194,Russell Westbrook,.007,.020,.257,.033,.178,.211,1284,PG,False,2016-17,OKC
29,13.5,6,.412,.143,.739,0,.357,.667,.000,1,.261,.398,.538,.176,.382,.414,6,NBA,235,Russell Westbrook,.037,.048,.242,.106,.211,.180,1284,PG,False,2017-18,OKC
23,16.0,0,.000,,1.000,0,,,,0,.000,.000,,,,.000,2,NBA,6,Briante Weber,.000,,.000,.000,.000,1.000,1282,PG,False,2015-16,MIA
26,17.1,0,.390,.125,.732,0,.200,.333,.333,0,.268,.339,.750,.250,.667,.269,16,NBA,136,C.J. Watson,.000,.200,.143,.071,.054,.464,1278,PG,False,2010-11,CHI
27,17.3,0,.238,.300,.724,0,.250,.500,.000,1,.276,.241,.000,.000,.143,.391,6,NBA,164,C.J. Watson,.000,.125,.103,.103,.121,.397,1278,PG,False,2011-12,CHI
28,13.0,0,.500,.250,.727,0,.267,1.000,.222,0,.273,.436,.647,.571,.167,.400,7,NBA,161,C.J. Watson,.018,.600,.309,.127,.109,.182,1278,PG,False,2012-13,BRK
29,17.0,0,.420,.286,.556,0,.400,.875,.500,1,.444,.411,.611,.300,.000,.368,19,NBA,342,C.J. Watson,.000,.300,.200,.111,.033,.211,1278,PG,False,2013-14,IND
22,10.7,4,.658,.760,.731,0,.286,1.000,.333,0,.269,.558,.722,.615,1.000,.500,6,NBA,187,Taurean Waller-Prince,.077,.429,.346,.250,.019,.115,1272,SF,False,2016-17,ATL
23,16.4,0,.452,.071,.564,0,.500,.583,.333,0,.436,.473,.250,.500,.714,.375,4,NBA,153,Kemba Walker,.000,.125,.145,.145,.127,.145,1269,PG,False,2013-14,CHA
25,12.8,0,.382,.048,.719,0,.326,.429,.667,1,.281,.366,.436,.267,.357,.333,7,NBA,260,Kemba Walker,.000,.070,.359,.098,.092,.176,1269,PG,False,2015-16,CHO
24,14.5,1,.447,.176,.576,0,.375,.857,.414,0,.424,.417,.472,.294,.250,.579,18,NBA,491,Dion Waiters,.008,.518,.273,.129,.030,.144,1268,SG,False,2015-16,OKC
23,14.8,4,.402,.226,.805,0,.219,.857,.000,2,.195,.366,.585,.333,.333,.310,11,NBA,420,John Wall,.030,.125,.250,.091,.110,.354,1270,PG,False,2013-14,WAS
24,13.2,2,.430,.175,.845,0,.176,.333,.000,0,.155,.391,.621,.286,.412,.333,7,NBA,273,John Wall,.018,.118,.264,.127,.155,.300,1270,PG,False,2014-15,WAS
26,12.7,7,.482,.142,.783,0,.344,.667,.500,3,.217,.452,.571,.407,.405,.414,13,NBA,507,John Wall,.025,.066,.349,.096,.132,.206,1270,PG,False,2016-17,WAS
27,11.3,3,.491,.077,.835,0,.190,.750,1.000,1,.165,.441,.605,.188,.444,.517,6,NBA,234,John Wall,.024,.048,.339,.126,.142,.228,1270,PG,False,2017-18,WAS
22,8.4,11,.459,.241,.958,0,.375,1.000,.667,1,.042,.455,.571,.360,.353,.368,13,NBA,510,Dwyane Wade,.058,.375,.444,.132,.180,.201,1266,PG,False,2003-04,MIA
23,10.4,20,.498,.244,.964,0,.100,1.000,,0,.036,.484,.598,.536,.458,.398,14,NBA,571,Dwyane Wade,.082,.000,.363,.100,.171,.331,1266,SG,False,2004-05,MIA
24,11.2,32,.507,.210,.916,0,.378,.643,.556,1,.084,.497,.639,.413,.424,.446,23,NBA,959,Dwyane Wade,.073,.243,.327,.104,.150,.336,1266,SG,True,2005-06,MIA
25,12.2,3,.456,.056,.940,0,.000,,,1,.060,.429,.542,.500,.636,.324,4,NBA,162,Dwyane Wade,.048,.000,.286,.119,.131,.405,1266,SG,False,2006-07,MIA
27,15.5,8,.476,.280,.677,0,.360,.111,.333,2,.323,.439,.528,.500,.389,.462,7,NBA,285,Dwyane Wade,.058,.060,.232,.077,.116,.252,1266,SG,False,2008-09,MIA
28,13.0,10,.644,.298,.664,0,.405,.200,.000,0,.336,.564,.795,.500,.364,.538,5,NBA,210,Dwyane Wade,.091,.027,.355,.091,.100,.118,1266,SG,False,2009-10,MIA
29,10.6,28,.520,.305,.861,0,.269,.500,.750,2,.139,.485,.713,.398,.345,.459,21,NBA,828,Dwyane Wade,.080,.077,.327,.223,.147,.164,1266,SG,False,2010-11,MIA
30,10.5,28,.477,.348,.920,0,.294,.100,.500,0,.080,.462,.697,.425,.407,.283,23,NBA,907,Dwyane Wade,.075,.059,.310,.188,.190,.232,1266,SG,True,2011-12,MIA
31,9.5,19,.460,.455,.987,0,.250,1.000,.500,0,.013,.457,.654,.349,.424,.329,22,NBA,782,Dwyane Wade,.063,.500,.330,.200,.187,.270,1266,SG,True,2012-13,MIA
32,11.2,9,.512,.315,.914,0,.375,.333,.000,1,.086,.500,.662,.575,.386,.389,20,NBA,693,Dwyane Wade,.032,.208,.234,.263,.158,.259,1266,SG,False,2013-14,MIA
34,11.7,7,.463,.187,.909,0,.522,.250,.500,1,.091,.469,.640,.403,.446,.397,14,NBA,473,Dwyane Wade,.031,.174,.197,.244,.220,.248,1266,SG,False,2015-16,MIA
35,11.7,0,.377,.269,.802,0,.353,.667,.500,0,.198,.372,.417,.389,.333,.333,6,NBA,190,Dwyane Wade,.000,.118,.279,.209,.174,.140,1266,SG,False,2016-17,CHI
36,10.7,4,.470,.323,.943,0,.000,,,0,.057,.443,.647,.333,.500,.400,5,NBA,127,Dwyane Wade,.086,.000,.243,.214,.200,.286,1266,SG,False,2017-18,MIA
28,10.1,0,.435,.700,1.000,0,,,,0,.000,.435,.600,.200,.444,.500,4,NBA,100,Lorenzen Wright,.000,,.217,.217,.391,.174,1261,C,False,2003-04,MEM
29,7.5,2,.571,.563,1.000,0,,,,0,.000,.571,.545,.625,.250,.800,4,NBA,85,Lorenzen Wright,.107,,.393,.286,.143,.179,1261,C,False,2004-05,MEM
30,2.4,3,.611,.455,1.000,0,,,,0,.000,.611,.615,.667,1.000,.000,4,NBA,86,Lorenzen Wright,.167,,.722,.167,.056,.056,1261,C,False,2005-06,MEM
20,10.3,4,.514,.333,.795,0,.222,1.000,.000,0,.205,.455,.625,.625,.200,.333,11,NBA,131,Julian Wright,.136,.333,.364,.182,.114,.136,1257,SF,False,2007-08,NOH
21,5.1,1,.429,.667,1.000,0,,,,0,.000,.429,.250,.000,1.000,1.000,4,NBA,32,Julian Wright,.143,,.571,.143,.143,.143,1257,SF,False,2008-09,NOH
