age,ast,blk,drb,efg_pct,fg,fg2,fg2_pct,fg2a,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,gs,lg_id,mp,name,orb,pf,pid,pos,pts,ring,season,stl,team_id,tov,trb
22,8,1,25,.596,29,25,.658,38,4,.286,14,.558,52,5,1.000,5,6,6,NBA,187,Taurean Waller-Prince,7,9,1272,SF,67,False,2016-17,2,ATL,7,32
23,24,3,14,.582,26,14,.452,31,12,.500,24,.473,55,14,.778,18,4,4,NBA,153,Kemba Walker,1,6,1269,PG,78,False,2013-14,8,CHA,15,15
25,28,4,18,.412,56,42,.382,110,14,.326,43,.366,153,33,.943,35,7,7,NBA,260,Kemba Walker,3,10,1269,PG,159,False,2015-16,9,CHO,12,21
24,42,3,41,.496,55,34,.447,76,21,.375,56,.417,132,20,.667,30,18,0,NBA,491,Dion Waiters,6,42,1268,SG,151,False,2015-16,10,OKC,20,47
23,78,8,39,.387,60,53,.402,132,7,.219,32,.366,164,52,.765,68,11,11,NBA,420,John Wall,5,29,1270,PG,179,False,2013-14,18,WAS,36,44
24,83,10,28,.405,43,40,.430,93,3,.176,17,.391,110,33,.846,39,7,7,NBA,273,John Wall,5,13,1270,PG,122,False,2014-15,10,WAS,27,33
26,134,15,41,.489,127,106,.482,220,21,.344,61,.452,281,78,.839,93,13,13,NBA,507,John Wall,7,26,1270,PG,353,False,2016-17,22,WAS,55,48
27,69,8,31,.457,56,52,.491,106,4,.190,21,.441,127,40,.851,47,6,6,NBA,234,John Wall,3,16,1270,PG,156,False,2017-18,14,WAS,27,34
22,73,4,36,.463,86,83,.459,181,3,.375,8,.455,189,59,.787,75,13,13,NBA,510,Dwyane Wade,16,45,1266,PG,234,False,2003-04,17,MIA,54,52
23,93,16,57,.486,136,135,.498,271,1,.100,10,.484,281,111,.799,139,14,14,NBA,571,Dwyane Wade,23,43,1266,SG,384,False,2004-05,22,MIA,62,80
24,132,26,107,.512,219,205,.507,404,14,.378,37,.497,441,202,.808,250,23,23,NBA,959,Dwyane Wade,28,71,1266,SG,654,True,2005-06,51,MIA,90,135
25,25,2,12,.429,36,36,.456,79,0,.000,5,.429,84,22,.688,32,4,4,NBA,162,Dwyane Wade,7,13,1266,SG,94,False,2006-07,5,MIA,23,19
27,37,11,31,.497,68,50,.476,105,18,.360,50,.439,155,50,.862,58,7,7,NBA,285,Dwyane Wade,4,20,1266,SG,204,False,2008-09,6,MIA,25,35
28,34,8,22,.632,62,47,.644,73,15,.405,37,.564,110,27,.675,40,5,5,NBA,210,Dwyane Wade,6,16,1266,SG,166,False,2009-10,8,MIA,26,28
29,92,28,107,.504,181,167,.520,321,14,.269,52,.485,373,139,.777,179,21,21,NBA,828,Dwyane Wade,43,53,1266,SG,515,False,2010-11,34,MIA,64,150
30,100,30,88,.474,197,187,.477,392,10,.294,34,.462,426,121,.729,166,23,23,NBA,907,Dwyane Wade,32,65,1266,SG,525,True,2011-12,39,MIA,68,120
31,105,23,64,.459,144,143,.460,311,1,.250,4,.457,315,60,.750,80,22,22,NBA,782,Dwyane Wade,38,45,1266,SG,349,True,2012-13,38,MIA,58,102
32,77,5,61,.516,139,130,.512,254,9,.375,24,.500,278,69,.767,90,20,20,NBA,693,Dwyane Wade,16,55,1266,SG,356,False,2013-14,30,MIA,54,77
34,60,13,67,.492,119,107,.463,231,12,.522,23,.469,254,50,.781,64,14,14,NBA,473,Dwyane Wade,12,22,1266,SG,300,False,2015-16,11,MIA,38,79
35,24,8,24,.407,32,26,.377,69,6,.353,17,.372,86,20,.952,21,6,6,NBA,190,Dwyane Wade,6,8,1266,SG,90,False,2016-17,5,CHI,10,30
36,18,1,18,.443,31,31,.470,66,0,.000,4,.443,70,21,.808,26,5,0,NBA,127,Dwyane Wade,3,11,1266,SG,83,False,2017-18,7,MIA,11,21
22,2,,10,.350,7,7,.368,19,0,.000,1,.350,20,6,.600,10,12,,ABA,81,Dennis Wuycik,6,14,1264,SF,20,False,1972-73,,CAR,8,16
23,1,0,2,.250,1,1,.250,4,0,,0,.250,4,2,1.000,2,3,,ABA,13,Dennis Wuycik,1,0,1264,SF,4,False,1973-74,0,CAR,1,3
21,2,2,15,.406,13,13,.406,32,0,,0,.406,32,5,1.000,5,3,3,NBA,92,Lorenzen Wright,7,6,1261,C,31,False,1996-97,3,LAC,1,22
28,2,2,12,.435,10,10,.435,23,0,,0,.435,23,2,.333,6,4,4,NBA,100,Lorenzen Wright,5,15,1261,C,22,False,2003-04,4,MEM,5,17
29,9,1,14,.571,16,16,.571,28,0,,0,.571,28,1,.500,2,4,4,NBA,85,Lorenzen Wright,6,10,1261,C,33,False,2004-05,1,MEM,2,20
30,3,4,9,.611,11,11,.611,18,0,,0,.611,18,7,.700,10,4,0,NBA,86,Lorenzen Wright,11,9,1261,C,29,False,2005-06,0,MEM,5,20
23,10,,,.270,13,12,.261,46,1,.250,4,.260,50,9,.643,14,5,,ABA,149,Lonnie Wright,,9,1260,SG,36,False,1967-68,,DNR,17,13
24,14,,,.372,31,29,.372,78,2,.250,8,.360,86,20,.714,28,7,,ABA,224,Lonnie Wright,,24,1260,SG,84,False,1968-69,,DNR,7,37
25,44,,,.303,32,30,.297,101,2,.250,8,.294,109,18,.783,23,11,,ABA,334,Lonnie Wright,,33,1260,SG,84,False,1969-70,,DNR,11,32
26,3,,7,.344,15,14,.400,35,1,.100,10,.333,45,6,.857,7,6,,ABA,105,Lonnie Wright,2,15,1260,SG,37,False,1970-71,,FLO,3,9
27,7,,,.422,19,19,.463,41,0,.000,4,.422,45,4,1.000,4,4,,ABA,93,Lonnie Wright,,7,1260,PG,42,False,1971-72,,FLO,2,9
29,8,,,.321,9,9,.333,27,0,.000,1,.321,28,8,.364,22,13,,ABA,190,Leroy Wright,,30,1259,PF,26,True,1967-68,,PTP,8,73
30,0,,,.000,0,0,.000,3,0,,0,.000,3,0,,0,1,,ABA,5,Leroy Wright,,2,1259,PF,0,False,1968-69,,MNP,0,0
22,16,1,6,.487,19,19,.487,39,,,,.487,39,15,.714,21,8,,NBA,104,Larry Wright,1,18,1258,PG,53,False,1976-77,7,WSB,,7
23,67,2,24,.466,76,76,.466,163,,,,.466,163,19,.760,25,21,,NBA,402,Larry Wright,7,58,1258,PG,171,True,1977-78,17,WSB,25,31
24,44,4,13,.481,62,62,.481,129,,,,.481,129,27,.900,30,18,,NBA,331,Larry Wright,12,49,1258,PG,151,False,1978-79,10,WSB,27,25
25,6,0,1,.529,9,9,.563,16,0,.000,1,.529,17,4,.800,5,2,,NBA,33,Larry Wright,1,6,1258,PG,22,False,1979-80,3,WSB,3,2
20,5,1,12,.477,20,18,.514,35,2,.222,9,.455,44,5,.833,6,11,0,NBA,131,Julian Wright,6,8,1257,SF,47,False,2007-08,10,NOH,5,18
21,2,1,6,.429,3,3,.429,7,0,,0,.429,7,2,.500,4,4,0,NBA,32,Julian Wright,0,6,1257,SF,8,False,2008-09,0,NOH,1,6
23,4,,2,.400,7,5,.417,12,2,.250,8,.350,20,4,.444,9,5,,ABA,36,Howie Wright,0,6,1255,SG,20,False,1970-71,,KEN,1,2
21,0,0,0,,0,0,,0,0,,0,,0,0,,0,1,0,NBA,1,Dorell Wright,0,0,1253,SF,0,False,2006-07,0,MIA,0,0
23,0,0,0,,0,0,,0,0,,0,,0,0,,0,1,0,NBA,3,Dorell Wright,0,0,1253,SF,0,False,2008-09,0,MIA,0,0
24,9,0,17,.400,9,7,.412,17,2,.250,8,.360,25,5,1.000,5,5,0,NBA,112,Dorell Wright,2,3,1253,SF,25,False,2009-10,2,MIA,6,19
28,3,9,14,.474,7,3,.429,7,4,.333,12,.368,19,11,.733,15,8,0,NBA,88,Dorell Wright,2,8,1253,SF,29,False,2013-14,3,POR,5,16
30,2,0,6,.600,5,3,.600,5,2,.400,5,.500,10,4,1.000,4,5,0,NBA,19,Dorell Wright,0,2,1253,SF,16,False,2015-16,0,MIA,0,6
21,0,0,0,.250,1,1,.250,4,0,,0,.250,4,2,.667,3,5,0,NBA,10,Antoine Wright,0,0,1249,SG,4,False,2005-06,0,NJN,0,0
22,1,4,18,.514,17,14,.467,30,3,.500,6,.472,36,9,.900,10,12,0,NBA,163,Antoine Wright,5,14,1249,SG,46,False,2006-07,5,NJN,5,23
23,0,0,1,,0,0,,0,0,,0,,0,0,,0,1,0,NBA,7,Antoine Wright,0,0,1249,SG,0,False,2007-08,0,DAL,2,1
24,10,2,8,.581,21,13,.591,22,8,.381,21,.488,43,9,.818,11,10,5,NBA,167,Antoine Wright,5,30,1249,SF,59,False,2008-09,3,DAL,4,13
22,56,11,69,.600,164,163,.599,272,1,.500,2,.599,274,42,.609,69,21,,NBA,708,James Worthy,36,57,1248,PF,371,False,1983-84,27,LAL,39,105
23,41,13,61,.624,166,165,.623,265,1,.500,2,.622,267,75,.676,111,19,19,NBA,626,James Worthy,35,53,1248,SF,408,True,1984-85,17,LAL,26,96
24,45,10,43,.558,121,121,.568,213,0,.000,4,.558,217,32,.681,47,14,14,NBA,539,James Worthy,22,43,1248,SF,274,False,1985-86,16,LAL,36,65
25,63,22,70,.591,176,176,.595,296,0,.000,2,.591,298,73,.753,97,18,18,NBA,681,James Worthy,31,42,1248,SF,425,True,1986-87,28,LAL,40,101
26,106,19,86,.524,204,203,.533,381,1,.111,9,.523,390,97,.758,128,24,24,NBA,896,James Worthy,53,58,1248,SF,506,True,1987-88,33,LAL,55,139
27,42,16,64,.572,153,150,.573,262,3,.375,8,.567,270,63,.788,80,15,15,NBA,600,James Worthy,37,36,1248,SF,372,False,1988-89,18,LAL,33,101
28,27,3,39,.503,90,88,.509,173,2,.250,8,.497,181,36,.837,43,9,9,NBA,366,James Worthy,11,18,1248,SF,218,False,1989-90,14,LAL,22,50
29,70,2,48,.471,161,157,.488,322,4,.167,24,.465,346,53,.736,72,18,18,NBA,733,James Worthy,25,34,1248,SF,379,False,1990-91,19,LAL,40,73
31,13,0,10,.384,32,30,.385,78,2,.250,8,.372,86,3,.600,5,5,0,NBA,148,James Worthy,7,11,1248,SF,69,False,1992-93,5,LAL,7,17
23,0,0,0,,0,0,,0,0,,0,,0,0,,0,1,,NBA,1,Sam Worthen,0,0,1247,PG,0,False,1980-81,0,CHI,0,0
22,16,3,24,.463,22,16,.390,41,6,.462,13,.407,54,9,.692,13,5,5,NBA,167,Metta World Peace,6,19,1245,SF,59,False,2001-02,13,IND,9,30
23,13,6,24,.456,35,23,.390,59,12,.387,31,.389,90,32,.800,40,6,6,NBA,252,Metta World Peace,11,25,1245,SF,114,False,2002-03,15,IND,16,35
24,48,16,74,.415,98,79,.409,193,19,.288,66,.378,259,61,.718,85,15,15,NBA,584,Metta World Peace,24,45,1245,SF,276,False,2003-04,21,IND,37,98
26,15,4,17,.438,31,22,.407,54,9,.333,27,.383,81,16,.696,23,5,5,NBA,198,Metta World Peace,8,15,1245,SF,87,False,2005-06,8,SAC,5,25
29,54,3,44,.451,80,57,.475,120,23,.277,83,.394,203,20,.714,28,13,13,NBA,488,Metta World Peace,12,27,1245,SF,203,False,2008-09,14,HOU,32,56
30,49,12,58,.465,101,67,.489,137,34,.291,117,.398,254,22,.579,38,23,23,NBA,839,Metta World Peace,33,67,1245,SF,258,True,2009-10,35,LAL,25,91
31,20,7,24,.500,35,26,.510,51,9,.321,28,.443,79,16,.762,21,9,9,NBA,287,Metta World Peace,17,23,1245,SF,95,False,2010-11,10,LAL,9,41
32,14,4,18,.483,22,8,.333,24,14,.389,36,.367,60,12,.750,16,6,6,NBA,236,Metta World Peace,3,18,1245,SF,70,False,2011-12,13,LAL,5,21
33,5,1,5,.286,7,5,.357,14,2,.143,14,.250,28,2,1.000,2,3,3,NBA,84,Metta World Peace,6,5,1245,SF,18,False,2012-13,2,LAL,3,11
24,0,,,.000,0,0,.000,1,,,,.000,1,0,,0,1,,NBA,2,Tom Workman,,0,1244,,0,False,1968-69,,BAL,,1
25,0,,,.429,3,3,.429,7,0,,0,.429,7,0,,0,3,,ABA,9,Tom Workman,,1,1244,,6,False,1969-70,,LAS,2,3
28,112,1,40,.366,45,39,.355,110,6,.286,21,.344,131,32,.842,38,16,15,NBA,511,Haywoode Workman,11,40,1242,PG,128,False,1993-94,28,IND,38,51
29,45,0,23,.373,24,22,.449,49,2,.111,18,.358,67,27,.844,32,17,0,NBA,275,Haywoode Workman,5,45,1242,PG,77,False,1994-95,11,IND,16,28
30,2,0,2,.531,7,4,.364,11,3,.600,5,.438,16,2,1.000,2,5,0,NBA,53,Haywoode Workman,1,5,1242,PG,19,False,1995-96,2,IND,2,3
33,7,0,2,.364,4,4,.500,8,0,.000,3,.364,11,5,.833,6,3,0,NBA,53,Haywoode Workman,1,7,1242,PG,13,False,1998-99,3,MIL,7,3
25,8,1,7,.500,34,34,.500,68,0,,0,.500,68,14,.778,18,4,4,NBA,167,Orlando Woolridge,6,19,1241,SF,82,False,1984-85,6,CHI,12,13
26,4,1,8,.403,25,25,.410,61,0,.000,1,.403,62,13,.867,15,3,3,NBA,135,Orlando Woolridge,6,12,1241,SF,63,False,1985-86,3,CHI,4,14
29,17,15,50,.520,39,39,.520,75,0,,0,.520,75,44,.710,62,15,0,NBA,276,Orlando Woolridge,20,35,1241,SF,122,False,1988-89,2,LAL,22,70
30,10,8,17,.571,40,40,.580,69,0,.000,1,.571,70,26,.703,37,9,0,NBA,199,Orlando Woolridge,6,25,1241,SF,106,False,1989-90,8,LAL,11,23
32,3,1,5,.442,23,23,.442,52,0,,0,.442,52,9,.563,16,5,5,NBA,128,Orlando Woolridge,5,14,1241,SF,55,False,1991-92,1,DET,6,10
22,0,0,0,.333,1,1,.333,3,0,,0,.333,3,2,1.000,2,2,,NBA,8,Mike Woodson,2,3,1239,SG,4,False,1980-81,0,NYK,0,2
25,9,0,4,.409,18,18,.419,43,0,.000,1,.409,44,13,.867,15,3,,NBA,87,Mike Woodson,4,11,1239,SG,49,False,1983-84,2,KCK,3,8
27,5,2,4,.449,22,22,.468,47,0,.000,2,.449,49,12,1.000,12,3,3,NBA,110,Mike Woodson,7,13,1239,SG,56,False,1985-86,4,SAC,11,11
30,18,2,5,.378,17,14,.350,40,3,.333,9,.347,49,10,.833,12,4,4,NBA,137,Mike Woodson,4,7,1239,SG,47,False,1988-89,4,HOU,9,9
31,2,0,0,.333,1,1,.500,2,0,.000,1,.333,3,0,,0,1,0,NBA,6,Mike Woodson,0,1,1239,SG,2,False,1989-90,0,HOU,0,0
21,0,0,1,.333,3,3,.375,8,0,.000,1,.333,9,1,.500,2,4,0,NBA,18,Qyntel Woods,1,3,1236,PF,7,False,2002-03,0,POR,1,2
24,0,0,0,.333,1,1,.333,3,0,,0,.333,3,0,,0,2,0,NBA,2,Loren Woods,1,0,1235,C,2,False,2002-03,0,MIN,0,1
25,0,0,0,,0,0,,0,0,,0,,0,0,,0,1,0,NBA,2,Loren Woods,0,0,1235,C,0,False,2003-04,0,MIA,0,0
29,0,0,0,1.000,1,1,1.000,1,0,,0,1.000,1,0,,0,1,0,NBA,1,Loren Woods,1,0,1235,C,2,False,2007-08,0,HOU,0,1
22,2,0,1,.444,4,4,.500,8,0,.000,1,.444,9,6,.750,8,5,0,NBA,15,Leon Wood,0,0,1234,PG,14,False,1984-85,0,PHI,3,1
23,0,0,0,.300,1,0,.000,4,1,1.000,1,.200,5,2,1.000,2,1,0,NBA,2,Leon Wood,0,0,1234,PG,5,False,1985-86,0,WSB,0,0
25,1,0,0,1.500,1,0,,0,1,1.000,1,1.000,1,0,,0,4,0,NBA,4,Leon Wood,0,0,1234,PG,3,False,1987-88,0,ATL,0,0
26,3,0,4,.833,2,1,.500,2,1,1.000,1,.667,3,2,.500,4,3,0,NBA,44,David Wood,1,8,1232,SF,7,False,1990-91,3,HOU,1,5
28,1,0,2,.625,2,1,.333,3,1,1.000,1,.500,4,0,,0,5,0,NBA,20,David Wood,1,7,1232,PF,5,False,1992-93,0,SAS,0,3
25,10,1,27,.464,26,26,.473,55,0,.000,1,.464,56,8,.667,12,5,,NBA,157,Al Wood,7,16,1230,SG,60,False,1983-84,1,SEA,7,34
28,0,1,2,.500,1,1,.500,2,0,,0,.500,2,0,,0,2,0,NBA,20,Joe Wolf,2,1,1228,C,2,False,1992-93,0,POR,0,4
30,0,0,0,,0,0,,0,0,,0,,0,0,,0,1,0,NBA,3,Joe Wolf,0,0,1228,PF,0,False,1994-95,0,CHH,0,0
31,2,0,5,.370,8,7,.350,20,1,.333,3,.348,23,3,.750,4,11,0,NBA,85,Joe Wolf,1,19,1228,PF,20,False,1995-96,1,ORL,4,6
22,2,0,1,1.000,2,2,1.000,2,0,,0,1.000,2,1,.500,2,4,,NBA,28,Garry Witts,2,6,1226,SF,5,False,1981-82,1,WSB,0,3
25,2,0,1,,3,,,,,,,1.000,3,0,,0,4,,NBA,8,Dave Wohl,0,2,1227,PG,6,False,1974-75,1,HOU,,1
24,11,0,4,.541,20,20,.541,37,0,,0,.541,37,0,,0,5,,NBA,96,Randy Wittman,5,5,1225,SG,40,False,1983-84,1,ATL,4,9
26,30,1,20,.526,71,71,.534,133,0,.000,2,.526,135,18,.692,26,9,9,NBA,348,Randy Wittman,4,16,1225,SG,160,False,1985-86,10,ATL,13,24
27,30,4,15,.554,67,67,.554,121,0,,0,.554,121,14,.824,17,9,9,NBA,300,Randy Wittman,3,22,1225,SG,148,False,1986-87,4,ATL,12,18
28,43,1,17,.541,66,66,.541,122,0,,0,.541,122,5,.714,7,12,12,NBA,344,Randy Wittman,9,24,1225,SG,137,False,1987-88,7,ATL,13,26
30,0,0,1,.000,0,0,.000,1,0,,0,.000,1,0,,0,2,0,NBA,11,Randy Wittman,0,0,1225,SF,0,False,1989-90,0,IND,0,1
31,1,0,0,1.000,1,1,1.000,1,0,,0,1.000,1,0,,0,1,0,NBA,6,Randy Wittman,0,1,1225,SF,2,False,1990-91,0,IND,0,0
22,0,,,.750,1,0,.000,1,1,1.000,1,.500,2,1,.333,3,2,,ABA,4,Greg Wittman,,2,1224,PF,4,False,1969-70,,DNR,0,0
25,4,0,5,,6,,,,,,,.545,11,4,1.000,4,7,,NBA,28,Luke Witte,4,4,1223,C,16,False,1975-76,0,CLE,,9
22,23,,,.515,50,50,.526,95,0,.000,2,.515,97,15,.484,31,12,,ABA,237,Willie Wise,,30,1222,PF,115,False,1969-70,,LAS,17,64
23,82,,163,.513,139,139,.517,269,0,.000,2,.513,271,81,.698,116,17,,ABA,691,Willie Wise,57,65,1222,SF,359,True,1970-71,,UTS,49,220
24,33,,,.563,112,112,.566,198,0,.000,1,.563,199,54,.675,80,11,,ABA,458,Willie Wise,,44,1222,SF,278,False,1971-72,,UTS,38,128
25,38,,56,.511,92,91,.511,178,1,.333,3,.508,181,65,.783,83,10,,ABA,414,Willie Wise,27,33,1222,SF,250,False,1972-73,,UTS,35,83
26,48,10,111,.461,171,170,.459,370,1,.500,2,.460,372,77,.762,101,18,,ABA,792,Willie Wise,38,51,1222,SF,420,False,1973-74,25,UTS,51,149
29,3,1,22,.341,14,14,.341,41,,,,.341,41,17,.680,25,6,,NBA,106,Willie Wise,6,16,1222,SF,45,False,1976-77,0,DEN,,28
22,1,,,.000,0,0,.000,4,,,,.000,4,0,,0,5,,NBA,8,Marv Winkler,,3,1216,,0,True,1970-71,,MIL,,0
23,15,2,4,.629,39,39,.629,62,,,,.629,62,4,.800,5,3,,NBA,126,Brian Winters,3,11,1219,SG,82,False,1975-76,5,MIL,,7
25,58,8,26,.497,82,82,.497,165,,,,.497,165,20,.741,27,9,,NBA,305,Brian Winters,4,20,1219,SG,184,False,1977-78,12,MIL,29,30
27,37,0,17,.505,46,37,.468,79,9,.429,21,.460,100,10,1.000,10,7,,NBA,268,Brian Winters,4,25,1219,SG,111,False,1979-80,11,MIL,16,21
28,22,1,19,.475,28,26,.473,55,2,.333,6,.459,61,12,.750,16,7,,NBA,181,Brian Winters,4,22,1219,SG,70,False,1980-81,10,MIL,12,23
29,28,1,11,.526,38,33,.493,67,5,.500,10,.494,77,20,.833,24,6,,NBA,232,Brian Winters,4,23,1219,SG,101,False,1981-82,8,MIL,22,15
30,32,4,15,.446,36,33,.452,73,3,.273,11,.429,84,14,.824,17,9,,NBA,240,Brian Winters,7,22,1219,SG,89,False,1982-83,6,MIL,17,22
25,0,,,,5,,,,,,,.385,13,1,.500,2,3,,NBA,12,Harthorne Wingo,,1,1215,PF,11,True,1972-73,,NYK,,7
26,1,0,1,,6,,,,,,,.545,11,0,,0,5,,NBA,16,Harthorne Wingo,2,2,1215,PF,12,False,1973-74,1,NYK,,3
27,7,0,13,,10,,,,,,,.435,23,7,.700,10,3,,NBA,76,Harthorne Wingo,9,7,1215,PF,27,False,1974-75,4,NYK,,22
21,4,0,4,.524,8,2,.182,11,6,.600,10,.381,21,2,.333,6,5,0,NBA,62,Dontonio Wingfield,10,10,1214,SF,24,False,1995-96,0,POR,3,14
22,1,0,2,1.000,2,2,1.000,2,0,,0,1.000,2,4,1.000,4,3,0,NBA,16,Dontonio Wingfield,0,3,1214,SF,8,False,1996-97,1,POR,2,2
26,2,0,3,,0,,,,,,,.000,2,1,.500,2,1,,NBA,12,Lee Winfield,0,0,1212,PG,1,False,1973-74,1,BUF,,3
27,9,1,3,,7,,,,,,,.438,16,3,.600,5,6,,NBA,65,Lee Winfield,5,10,1212,PG,17,False,1974-75,2,BUF,,8
23,9,1,7,.432,15,13,.371,35,2,1.000,2,.405,37,9,.643,14,5,0,NBA,90,David Wingate,5,11,1213,SG,41,False,1986-87,5,PHI,9,12
26,38,3,28,.532,40,38,.514,74,2,.667,3,.519,77,9,.750,12,10,0,NBA,293,David Wingate,9,34,1213,SG,91,False,1989-90,18,SAS,14,37
27,1,0,2,.500,6,6,.500,12,0,,0,.500,12,2,.667,3,3,0,NBA,38,David Wingate,1,8,1213,SG,14,False,1990-91,1,SAS,1,3
29,15,1,8,.364,8,8,.364,22,0,,0,.364,22,3,.375,8,9,0,NBA,117,David Wingate,4,9,1213,SF,19,False,1992-93,4,CHH,1,12
31,15,0,3,.519,13,11,.524,21,2,.333,6,.481,27,4,.667,6,4,4,NBA,73,David Wingate,3,14,1213,SG,32,False,1994-95,4,CHH,4,6
32,0,0,2,.469,7,6,.429,14,1,.500,2,.438,16,4,1.000,4,13,0,NBA,68,David Wingate,1,16,1213,SG,19,False,1995-96,0,SEA,4,3
33,14,3,24,.515,28,16,.457,35,12,.387,31,.424,66,9,.692,13,12,0,NBA,192,David Wingate,13,22,1213,SG,77,False,1996-97,5,SEA,9,37
34,2,0,2,.400,2,2,.400,5,0,,0,.400,5,4,.667,6,3,0,NBA,13,David Wingate,2,1,1213,SG,8,False,1997-98,1,SEA,1,4
25,2,0,0,.600,3,3,.600,5,0,,0,.600,5,0,.000,1,3,0,NBA,11,Kennard Winchester,0,0,1209,SF,6,False,1991-92,0,NYK,1,0
22,0,0,0,,0,0,,0,,,,,0,0,,0,1,,NBA,1,Rick Wilson,0,0,1205,SG,0,False,1978-79,0,ATL,0,0
23,1,0,0,.000,0,0,.000,2,0,,0,.000,2,0,,0,2,0,NBA,9,Ricky Wilson,0,2,1206,PG,0,False,1987-88,0,SAS,1,0
21,2,,,.262,11,11,.297,37,0,.000,5,.262,42,17,.739,23,10,,ABA,92,Jasper Wilson,,20,1200,SF,39,False,1968-69,,NOB,4,26
22,1,,,,1,,,,,,,1.000,1,0,,0,2,,NBA,3,George Wilson,,1,1198,C,2,False,1964-65,,CIN,,2
23,0,,,,1,,,,,,,1.000,1,0,,0,1,,NBA,3,George Wilson,,1,1198,C,2,False,1965-66,,CIN,,1
24,0,,,,2,,,,,,,.222,9,3,.500,6,2,,NBA,27,George Wilson,,5,1198,C,7,False,1966-67,,CHI,,9
26,8,,,,0,,,,,,,.000,7,3,.750,4,5,,NBA,45,George Wilson,,9,1198,C,3,False,1968-69,,PHI,,18
27,1,,,,4,,,,,,,.308,13,1,1.000,1,2,,NBA,23,George Wilson,,4,1198,C,9,False,1969-70,,PHI,,12
,2,,,.300,7,6,.250,24,1,1.000,1,.280,25,6,.462,13,6,,ABA,50,Bobby Wilson,,12,1195,PF,21,False,1967-68,,DLC,7,26
24,4,0,9,,17,,,,,,,.415,41,10,.833,12,10,,NBA,93,Bobby Wilson,2,10,1196,SG,44,False,1974-75,4,CHI,,11
23,22,19,57,.362,42,42,.365,115,0,.000,1,.362,116,30,.750,40,19,,NBA,417,Bill Willoughby,28,42,1192,SF,114,False,1980-81,14,HOU,23,85
24,1,0,4,.500,1,1,.500,2,0,,0,.500,2,2,1.000,2,2,,NBA,17,Bill Willoughby,2,1,1192,SF,4,False,1981-82,0,HOU,1,6
26,0,0,0,.333,1,1,.333,3,0,,0,.333,3,0,,0,3,,NBA,13,Bill Willoughby,3,2,1192,SF,2,False,1983-84,0,NJN,0,3
22,40,6,29,.450,72,72,.459,157,0,.000,3,.450,160,22,.815,27,14,,ABA,425,John Williamson,17,44,1189,SG,166,True,1973-74,10,NYA,33,46
23,10,3,7,.605,26,26,.619,42,0,.000,1,.605,43,8,.615,13,5,,ABA,118,John Williamson,3,21,1189,SG,60,False,1974-75,1,NYA,10,10
24,26,3,13,.503,94,92,.503,183,2,.333,6,.497,189,32,.696,46,10,,ABA,360,John Williamson,11,36,1189,SG,222,True,1975-76,10,NYA,29,24
27,8,0,3,.371,23,23,.371,62,,,,.371,62,13,.813,16,2,,NBA,92,John Williamson,3,8,1189,SG,59,False,1978-79,4,NJN,14,6
28,1,0,1,.632,11,9,.692,13,2,.333,6,.579,19,3,1.000,3,2,,NBA,31,John Williamson,1,7,1189,SG,27,False,1979-80,0,WSB,4,2
23,5,8,34,.561,55,55,.561,98,0,,0,.561,98,15,.652,23,9,9,NBA,280,Kevin Willis,31,38,1191,PF,125,False,1985-86,7,ATL,15,65
24,6,7,50,.522,60,60,.522,115,0,,0,.522,115,21,.677,31,9,9,NBA,356,Kevin Willis,33,33,1191,PF,141,False,1986-87,9,ATL,17,83
25,11,10,72,.580,80,80,.584,137,0,.000,1,.580,138,34,.680,50,12,12,NBA,462,Kevin Willis,36,51,1191,PF,194,False,1987-88,10,ATL,25,108
28,5,1,27,.418,27,25,.391,64,2,.667,3,.403,67,21,.700,30,5,5,NBA,159,Kevin Willis,18,22,1191,PF,77,False,1990-91,3,ATL,2,45
30,3,0,13,.467,21,21,.477,44,0,.000,1,.467,45,8,.571,14,3,3,NBA,103,Kevin Willis,13,13,1191,PF,50,False,1992-93,2,ATL,7,26
31,11,5,81,.457,59,59,.476,124,0,.000,5,.457,129,16,.762,21,11,11,NBA,362,Kevin Willis,38,37,1191,PF,134,False,1993-94,8,ATL,19,119
34,11,4,53,.400,38,38,.404,94,0,.000,1,.400,95,26,.684,38,16,0,NBA,295,Kevin Willis,22,47,1191,PF,102,False,1996-97,9,HOU,22,75
35,5,3,35,.400,22,22,.407,54,0,.000,1,.400,55,12,.750,16,5,5,NBA,168,Kevin Willis,18,21,1191,PF,56,False,1997-98,8,HOU,12,53
37,1,0,20,.364,12,12,.364,33,0,,0,.364,33,15,.750,20,3,0,NBA,76,Kevin Willis,6,11,1191,PF,39,False,1999-00,2,TOR,2,26
40,2,1,12,.538,21,20,.513,39,1,1.000,1,.525,40,3,1.000,3,18,0,NBA,91,Kevin Willis,19,16,1191,C,46,True,2002-03,1,SAS,8,31
41,0,0,6,.375,3,3,.429,7,0,.000,1,.375,8,0,.000,1,7,0,NBA,25,Kevin Willis,0,5,1191,C,6,False,2003-04,1,SAS,0,6
22,0,0,0,.000,0,0,.000,1,0,,0,.000,1,1,1.000,1,1,0,NBA,2,Corliss Williamson,0,0,1188,SF,1,False,1995-96,0,SAC,0,0
